ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Raccordé_au_gaz_de_ville,Nombre_de_façades,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Disponibilité_du_bien,Meublé,Étage_de_lappartement,Parlophone,Chauffage_au_sol,Largeur_de_la_façade,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Niveau_E,Niveau_K,Permis_durbanisation_accordé,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_du_séjour,Nombre_de_place_de_parking_intérieur,Orientation_de_la_terrasse,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_de_la_cuisine,Panneaux_solaires,Surface_du_jardin,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,Emission_de_CO2,Surface_salle_à_manger,Porte_daccès_sécurisée,Conso_annuelle_totale_dénergie_primaire,Surface_des_caves,Type_de_cuisine,Compteur_électrique_individuel,Compteur_deau_individuel,Attestation__Asbuilt,Espace_ouvert_sensible_à_leau__WORG,Surface_de_lades_salles_de_bain,Nombre_de_douches,Surface_du_grenier,Compteur_Bihoraire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Appartement_de_service,Attestation__Citernes_à_mazout,Surface_de_la_véranda,Surface_du_garage,Surface_totale,Porte_de_garage_motorisée,Adoucisseur_deau,Maison_basse_énergie,Pompe_à_chaleur,Compteur_de_gaz_individuel,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_du_dressing,Surface_du_bureau,Clef_électronique,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Panneaux_solaires_thermiques
https://immovlan.be/fr/detail/maison/a-vendre/8380/dudzele/rbt27044,RBT27044,Maison à vendre,975000,Herdersbruggestraat 8,8380 Dudzele,,Non,4,630 m²,Non,Non,Non,Non,Non,Oui,Non,Oui,2,4,Oui,Sud-ouest,Oui,1678 m²,630 m²,,,353 kWh/m²/an,3562734,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,1990,,1,4,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8380/dudzele/rbt22936,RBT22936,Maison à vendre,297800,Doornweg 33,8380 Dudzele,Normal,,3,194 m²,Oui,Oui,,,,,,Oui,1,2,Oui,,Oui,446 m²,,Oui,Non,241 kWh/m²/an,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1958,Super équipée,1,1,Gaz,Double vitrage,Oui,3,24/01/2035,Oui,Oui,,Non,Non,,3,40 m²,,Non,,,Non,,,,7 m,,7 m,,,Oui,14 m²,10 m²,26 m²,,Nord-ouest,,,,,7 m²,10 m²,20 m²,Oui,446 m²,Oui,Oui,5086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8380/dudzele/rbt20469,RBT20469,Villa à vendre,995000,Willem van Saeftingestraat 1,8380 Dudzele,,Non,5,,Non,Non,Non,Non,Non,Non,Non,Oui,,,Oui,,,533 m²,,,Non,165 kWh/m²/an,20241020-0003419435-RES-1,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,1993,Equipée,3,2,Gaz,,,4,,,Non,Non,Non,Non,,2,,Non,Non,Non,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8380/dudzele/rbt16859,RBT16859,Appartement à vendre,399000,Bossiersgoed 17 03,8380 Dudzele,,Non,2,,Non,Oui,Non,Non,Non,Non,Non,Oui,,,Oui,,Oui,,,,Non,133 kWh/m²/an,20250410-0003575263-RES-1,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,,2,1,Gaz,,,,,,Non,Non,Non,Non,,,1 m²,Non,,Non,Immédiatement,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8380/zeebrugge/rbt15574,RBT15574,Studio à vendre,99000,Kustlaan 99,8380 Zeebrugge,,Non,,,Non,Non,Non,Non,Non,Non,Non,,,,,,Oui,,,Oui,Non,,,"non, pas d'attestation","Zone, info non disponible",Information non communiquée,Information non communiquée,2017,,,,,,,,,,,,Oui,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8380/zeebrugge/rbt07355,RBT07355,Appartement à vendre,332000,Rederskaai 26 0404,8380 Zeebrugge,Excellent,,2,80 m²,Oui,,,,,,,Oui,,,,,Oui,,,Oui,,241 kWh/m²/an,,,,Information non communiquée,Information non communiquée,2006,Super équipée,2,,Electrique,Double vitrage,,2,28/02/2035,,,,Oui,,,,,,,,,,4,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8380/zeebrugge/rbt00150,RBT00150,Appartement à vendre,295000,Vissersstraat 21 01.03,8380 Zeebrugge,,,2,69 m²,,,,,,,,Oui,,1,,,Oui,,,,,128 kWh/m²/an,20240130-0003121497-RES-1,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,Non,Non,Non,,,,Non,,Non,A partir du : 01/04/2024,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/8380/dudzele/rbs38467,RBS38467,Rez-de-chaussée à vendre,225000,Vissersstraat 21 001,8380 Dudzele,,Non,2,67 m²,,Non,Non,Non,Non,Non,Non,Oui,,,,,Oui,,,,,129 kWh/m²/an,20250212-0003528230-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2012,,,,,,,,,,,Non,Non,Non,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8380/dudzele/rbs96923,RBS96923,Maison à vendre,399000,Bossiersgoed 17 03,8380 Dudzele,,Non,2,,Non,Oui,Non,Non,Non,Non,Non,Oui,,,Oui,,Oui,,,,Non,133 kWh/m²/an,20250410-0003575263-RES-1,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,,2,1,Gaz,,,2,,,Non,Non,Non,Non,,,1 m²,Non,,Non,Immédiatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8380/zeebrugge/rbs86016,RBS86016,Maison à vendre,340000,Rouaanstraat 39,8380 Zeebrugge,Excellent,Non,4,174 m²,Oui,Oui,,Oui,,,,,,,Oui,,Oui,177 m²,,Oui,,207 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Super équipée,1,2,Gaz,Double vitrage,Oui,2,12/08/2032,Oui,,,,,Nord,2,90 m²,,Non,,A l’acte,Non,,Oui,,6 m,,6 m,,,Non,11 m²,13 m²,13 m²,,Sud,,,,,14 m²,,20 m²,,,Oui,,,20 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8380/zeebrugge/rbs83148,RBS83148,Maison à vendre,217500,Kustlaan 54,8380 Zeebrugge,Nouveau,,2,94 m²,,Oui,,,,,,Oui,1,,,,,100 m²,,,,330 kWh/m²/an,20250311-0003549915-RES-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/8380/zeebrugge/rbs51738,RBS51738,Rez-de-chaussée à vendre,,Brusselstraat 33 1,8380 Zeebrugge,Remis à neuf,,2,60 m²,Oui,Non,Non,,,,,Oui,1,,,,,,,,,318 kWh/m²/an,0003007061,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1966,,1,,Gaz,Double vitrage,,,,,,,Non,Non,,,,,,Non,,Oui,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8380/zeebrugge/rwc38017,RWC38017,Studio à vendre,170000,Kustlaan 101 201,8380 Zeebrugge,Excellent,Oui,1,32 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2012,Semi-équipée,,,Gaz,Double vitrage,Oui,,,,Oui,,Oui,Oui,,,,,,Non,A l’acte,,2,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,150 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8380/zeebrugge/rbr93131,RBR93131,Appartement à vendre,115000,Kustlaan 99,8380 Zeebrugge,Nouveau,Non,2,,Non,Non,Non,Non,Non,Non,Non,,,,,,Oui,,,Oui,Non,,,"non, pas d'attestation","Zone, info non disponible",Information non communiquée,Information non communiquée,2021,,,,,Double vitrage,,,,,,,,,,,,,,,,Oui,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8380/zeebrugge/rbr79313,RBR79313,Appartement à vendre,240000,Brusselstraat 28 41,8380 Zeebrugge,Excellent,,1,51 m²,,,,,,,,Oui,1,,Oui,Est,Oui,,,Oui,,68 kWh/m²/an,20241101-0003433072-RES-1,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2010,Equipée,1,1,,Double vitrage,Oui,,01/11/2034,Oui,,,Oui,,,5,2 m²,,,,,Oui,3,,,,,,,,,,,,,,,,,,,,,,,,,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8380/zeebrugge/rbr47883,RBR47883,Maison à vendre,,,8380 Zeebrugge,Excellent,,4,375 m²,Oui,,,,,,,,,,Oui,Sud,Oui,209 m²,,Oui,,299 kWh/m²/an,2293915,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1936,,1,4,Gaz,Double vitrage,Oui,3,,Oui,,,,,,2,,,,,,,,,,10 m,,10 m,,,,,,,,,,,,,,,,,,,,,,,,107 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8380/zeebrugge/rbq83347,RBQ83347,Appartement à vendre,249000,Rederskaai 47 A0-V,8380 Zeebrugge,Excellent,,2,79 m²,,,,,,,,,,,,,,,,Oui,,223 kWh/m²/an,20200919-0003379657-RES-1,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2007,,2,1,,,Oui,,19/09/2034,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8380/zeebrugge/rbk31162,RBK31162,Appartement à vendre,185000,Vissersstraat 21 0302,8380 Zeebrugge,,Non,1,47 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,Non,96 kWh/m²/an,202301270002793178RES1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2011,Equipée,1,1,Gaz,Double vitrage,,,,,Non,Non,Oui,Non,,,,Non,Non,Non,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rwc39953,RWC39953,Appartement à vendre,398000,Leon Spilliaertstraat 45 0101,Leopold park,Normal,Non,2,103 m²,Oui,,,,,Oui,,,,,,,Oui,,,Oui,,182 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1967,Super équipée,1,,Gaz,Double vitrage,Oui,2,,Oui,,,Oui,,,7,,,Non,Non,A l’acte,,1,,,,,,,,Non,,,,,Sud,,,,,,,,,,Oui,,,,,,,Américaine,Oui,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbt72601,RBT72601,Maison à vendre,320000,Timmermanstraat 36,8400 Ostende,,,4,,,,,,,,,Oui,,,,,Oui,,,,,275 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72367,RBT72367,Appartement à vendre,295000,Leon Spilliaertstraat 5 04.01,8400 Ostende,,Non,2,86 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Oui,,,Oui,Non,242 kWh/m²/an,3626923,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1988,,1,1,Electrique,Double vitrage,,,17/06/2035,,,,Oui,,,5,8 m²,,,,,,4,Oui,,,,,,,,11 m²,13 m²,34 m²,,,,,,,,,,,,,,,,,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72366,RBT72366,Appartement à vendre,137000,Kanunnik Dr. Louis Colensstraat 10 02.01,8400 Ostende,,Non,1,41 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,Oui,Non,137 kWh/m²/an,3626924,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1995,,1,,Gaz,Double vitrage,Oui,2,17/06/2035,,,,Oui,,,5,,,,,,,2,Oui,,,,,,,,7 m²,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72365,RBT72365,Appartement à vendre,550000,Christinastraat 49,8400 Ostende,,Non,3,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,Oui,Non,255 kWh/m²/an,2567148 -- 2636659 -- 263666-6,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1918,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72284,RBT72284,Appartement à vendre,179000,Torhoutsesteenweg 63 0101,8400 Ostende,Normal,,2,75 m²,,,,,,,,,,,,,Oui,,,Oui,Non,130 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1969,Equipée,1,1,Gaz,,Oui,2,23/07/2030,,,,Oui,Non,,6,5 m²,,,,A l’acte,Non,1,Oui,,,,,,,,10 m²,8 m²,27 m²,,,,,,,,,6 m²,,,,,1946,,,,,Américaine,,,,Non,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbt72279,RBT72279,Maison à vendre,265000,Edith Cavellstraat 10,8400 Ostende,,,7,362 m²,,,,,,,,,,,,,,,,,,442 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72278,RBT72278,Appartement à vendre,235000,,8400 Ostende,,,2,115 m²,,,,,,,,Oui,,,,,Oui,,,,,187 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,1,,,,,,,,,,,,,,8 m²,,,,,Oui,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72276,RBT72276,Appartement à vendre,340000,,8400 Ostende,,,2,106 m²,,,,,,,,Oui,,,,,Oui,,,,,92 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,1,,,,,,,,,,,,,,15 m²,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72275,RBT72275,Appartement à vendre,175000,,8400 Ostende,Normal,,1,73 m²,,,,,,,,,,,,,Oui,,,,,95 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,1,,,,,,,,,,,,,,30 m²,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72273,RBT72273,Appartement à vendre,315000,Northlaan 15,8400 Ostende,,,1,,,,,,,,,,,,,,Oui,,,,,,,,,Information non communiquée,Information non communiquée,,,1,,,,,,,,,,,,,,22 m²,,,,,Oui,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72079,RBT72079,Appartement à vendre,,,8400 Ostende,Normal,,1,60 m²,,,,,,,,,,,,,Oui,,,Oui,Non,153 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1960,Semi-équipée,1,1,Gaz,Double vitrage,Oui,2,17/10/2033,Oui,,,Oui,Non,,7,5 m²,,Non,,A l’acte,Oui,6,Oui,,4 m,,4 m,,,Non,12 m²,,20 m²,,Nord-est,,,,,,,,,,Non,,1786,,,1786 kWh/an,,Kitchenette,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt72042,RBT72042,Appartement à vendre,225000,Meibloempjeslaan 4,8400 Ostende,Normal,,2,70 m²,Oui,,,,,,,,,,,,Oui,,,Oui,,336 kWh/m²/an,,,,Information non communiquée,Information non communiquée,1962,,1,1,Gaz,Double vitrage,Oui,2,06/06/2035,,,,Oui,,,,,,,,,Non,1,Oui,,7 m,,7 m,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,Non,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt71767,RBT71767,Appartement à vendre,185000,Alfons Pieterslaan 118 0301,8400 Ostende,,Non,2,92 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Oui,,,,Non,178 kWh/m²/an,20250420-0003582334-RES-1,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,1968,,1,1,Mazout,,,,,,Non,Non,Oui,Non,,,,Non,Non,Non,A l’acte,,3,,,10 m,,10 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt71582,RBT71582,Appartement à vendre,178000,Torhoutsesteenweg 392 0102,8400 Ostende,Excellent,Non,1,,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,,Oui,,,Oui,Non,149 kWh/m²/an,20250214-0003529920-RES-1,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2006,,1,1,,Double vitrage,,2,,,,,Oui,,,4,4 m²,,,,,,1,Oui,,,,,,,,11 m²,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rwc39920,RWC39920,Maison à vendre,168000,Steensedijk 705,Mariakerke - Oostende,,Non,3,157 m²,,Oui,,,,Oui,Oui,Oui,,,,,Oui,,,,,351 kWh/m²/an,,,,Pas de risque d’inondation,Information non communiquée,1935,Semi-équipée,1,,Gaz,Double vitrage,,2,,Oui,,,,,,,,,Non,Non,Immédiatement,,,,,,,,,,Non,,,,1,Sud,,,,,,,,,,,,,,,,,Indépendante,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt69717,RBT69717,Appartement à vendre,930000,Troonstraat 12 13.03,8400 Ostende,,Non,3,134 m²,Non,Non,Non,Non,Non,Non,Non,Oui,3,,,,Oui,,,Oui,Non,,EPB in opmaak,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2021,,2,,Gaz,Double vitrage,,,,,,,Oui,,,22,31 m²,,,,,Oui,13,Oui,,,,,,,,16 m²,11 m²,53 m²,,,,,,,10 m²,,,,,,,,,,,,,,,Oui,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt69141,RBT69141,Appartement à vendre,279000,Sint-Sebastiaanstraat 17 0201,8400 Ostende,,Non,2,100 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Oui,,,,Non,179 kWh/m²/an,20250606-0003619374-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2009,Equipée,1,1,Electrique,,,,,,Non,Non,Oui,Non,,5,3 m²,Non,Non,Non,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rwc39894,RWC39894,Appartement à vendre,310000,Rogierlaan 26,centrum Oostende,Normal,Non,2,100 m²,,,,,,,,,,,,,Oui,,,Oui,,197 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1966,Equipée,1,,Gaz,Double vitrage,Oui,3,,Oui,,,Oui,,Sud,7,,,Non,Non,Immédiatement,,3,,,,,,,,Non,,,,,,,,,,,,,,,Oui,,,,,,,Indépendante,Oui,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt69107,RBT69107,Appartement à vendre,159000,Kaïrostraat 18 0102,8400 Ostende,,,1,,,,,,,,,,,,,,,,,,,197 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt69030,RBT69030,Appartement à vendre,235000,Dorpsstraat 79 001,8400 Ostende,,,1,68 m²,,,,,,,,,,,,,,,,,,400 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt68513,RBT68513,Appartement à vendre,190000,Steenbakkerstraat 108,8400 Ostende,Excellent,Non,2,68 m²,Non,Non,Non,Non,Non,Non,Non,,,,Oui,Sud,Oui,,,Oui,Non,74 kWh/m²/an,20230102-0002769652-RES-1,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2010,Equipée,1,1,Gaz,Double vitrage,Oui,2,,,,,Oui,,,5,,,,,,,3,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbt68451,RBT68451,Maison à vendre,345000,Slachtersstraat 20,8400 Ostende,Remis à neuf,,2,126 m²,Non,Non,Non,,,,,,,,,,,118 m²,93 m²,,,76 kWh/m²/an,20230707-0002936812-RES-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,1,,Gaz,,,,07/07/2033,,Oui,,Non,Non,,2,,,Non,Non,,,,,,5 m,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
