ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Garage,Type_de_chauffage,Type_de_vitrage,Nombre_de_façades,Jardin,Terrasse_aménagée,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Référence_PEB,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Caves,Grenier,Salle_à_manger,Surface_salle_à_manger,Dressing,Buanderie,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Maison_basse_énergie,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_deau_individuel,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Nombre_détages_de_limmeuble,Raccordé_aux_égouts,Raccordé_à_leau_courante,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Disponibilité_du_bien,Surface_chambre_à_coucher_4,Type_de_cuisine,Nombre_de_douches,Ascenseur,Accessible_aux_moins_valides,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Piscine_extérieure,Date_de_validité_PEB,Meublé,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_de_la_terrasse,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Véranda,Local_vélo,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Surface_du_bureau,Nombre_de_place_de_parking_intérieur,Adoucisseur_deau,Étage_de_lappartement,Balcon,Surface_du_garage,Orientation_du_jardin,Surface_des_caves,Surface_du_grenier,Surface_de_lades_salles_de_bain,Attestation__Installation_électrique__Validité,Clef_électronique,Orientation_de_la_terrasse,Possibilités_pour_profession_libérale,Surface_totale,Pompe_à_chaleur,Compteur_Bihoraire,Niveau_S,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_chambre_à_coucher_5,Station_de_charge_électrique,Surface_du_dressing,Niveau_E,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Appartement_de_service,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Niveau_K,Porte_de_garage_motorisée,Affectation_urbanistique_la_plus_récente,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Surface_de_la_véranda
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes/vbb07342,VBB07342,Maison à vendre,640000,Rue Provinciale 49,7120 Estinnes,Oui,1979,5,297 m²,Oui,Gaz,Double vitrage,4,Oui,Oui,288 kWh/m²/an,85647 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,17 m²,17 m²,17 m²,21 m²,,Oui,Oui,34 m²,,,1,Equipée,15 m²,3,4,,,,,,,,,,,,,1,Oui,Oui,54,"oui, attestation conforme",,,,Non,,A l’acte,961 m²,Américaine,,Non,Oui,Oui,,Non,30/01/2033,Non,Ouest,,,3122 m²,,,,,10,,,2,,,,,,,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes/vbc53004,VBC53004,Maison à vendre,239000,Rue des Quatre Forrières 2,7120 Estinnes,,1900,3,300 m²,Oui,Mazout,Double vitrage,4,Oui,Oui,390 kWh/m²/an,117104 kWh/an,,Information non communiquée,Information non communiquée,Normal,38 m²,16 m²,11 m²,,Oui,Oui,Oui,48 m²,,,1,,22 m²,2,2,,,,,,,,,,,,,1,Oui,,,"oui, attestation non conforme",,,,,,A l’acte,,,2,Non,Oui,,,Non,,Non,,,,700 m²,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes-au-mont/vbc52204,VBC52204,Maison à vendre,215000,Rue du Moulin 17,7120 Estinnes-au-Mont,,2025,3,145 m²,Oui,,Double vitrage,3,Oui,Oui,,,,Information non communiquée,Information non communiquée,Nouveau,25 m²,17 m²,11 m²,,,,,,,Oui,1,,,1,1,,,,,,,,,,,,,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,8 m,,275 m²,40 m,11 m,,,,,,,,,,,Ouest,,,,,,,,,,,,96 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7120/estinnes/vbc51841,VBC51841,Villa à vendre en viager,30000,Rue Froidmont 63,7120 Estinnes,Non,,4,206 m²,Oui,Mazout,Double vitrage,4,Oui,Oui,273 kWh/m²/an,56334 kWh/an,,Information non communiquée,Information non communiquée,Normal,20 m²,20 m²,12 m²,31 m²,,Oui,Oui,12 m²,,,1,,21 m²,1,1,,Oui,,,,,,,Oui,,,,2,Oui,Oui,,,,,,,,,13 m²,,3,Non,Oui,,,Non,16/09/2033,Non,,,65 m²,612 m²,,,Oui,,3,139 m²,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/vellereille-les-brayeux/vbb90488,VBB90488,Maison à vendre,235000,Rue Albert Bastin 3,7120 Vellereille-les-Brayeux,,,2,140 m²,Oui,Gaz,Double vitrage,4,Oui,Oui,310 kWh/m²/an,,202410170011265,Information non communiquée,Information non communiquée,,,,,,Oui,Oui,,,,Oui,1,Equipée,,1,2,,Oui,,,,,,,,,,,,,Oui,,"non, pas d'attestation",,,,,,,,,,,,Oui,,,,,,,,1500 m²,,,,,,,,,,,,,,,,,,,,,,,,,110 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/croix-lez-rouveroy/vba74360,VBA74360,Maison à vendre,270000,Rue Riviére A6,7120 Croix-lez-Rouveroy,,,2,160 m²,Oui,,,3,Oui,Oui,153 kWh/m²/an,24403 kWh/an,,Information non communiquée,Information non communiquée,Excellent,12 m²,14 m²,,35 m²,,Oui,,,,,,,,1,,,,,,,,,,,,,,,,Oui,,,,,,,,A l’acte,,,6,,Non,Oui,,,22/01/2025,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/vellereille-les-brayeux/vbb90488,VBB90488,Maison à vendre,235000,Rue Albert Bastin 3,7120 Vellereille-les-Brayeux,,,2,140 m²,Oui,Gaz,Double vitrage,4,Oui,Oui,310 kWh/m²/an,,202410170011265,Information non communiquée,Information non communiquée,,,,,,Oui,Oui,,,,Oui,1,Equipée,,1,2,,Oui,,,,,,,,,,,,,Oui,,"non, pas d'attestation",,,,,,,,,,,,Oui,,,,,,,,1500 m²,,,,,,,,,,,,,,,,,,,,,,,,,110 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes-au-val/vbc92026,VBC92026,Maison à vendre,80000,Rue Mouligneaux 15,7120 Estinnes-au-Val,Non,,2,,,Gaz,,3,,,578 kWh/m²/an,,20250609015645,Information non communiquée,Information non communiquée,À rénover,,,,,Non,,Non,,Non,Non,,,,1,1,,,,,,,,,,,,,,Oui,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes/vbc79770,VBC79770,Maison à vendre,175000,Rue Saint-Ursmer 1,7120 Estinnes,Non,,3,141 m²,Oui,Mazout,Double vitrage,4,Oui,Oui,497 kWh/m²/an,69857 kWh/an,,Pas de risque d’inondation,Information non communiquée,À rénover,12 m²,12 m²,12 m²,,Oui,Oui,,,,,1,,12 m²,1,1,,,,,,,,,,,,,1,,Oui,123,"non, pas d'attestation",,,,Non,,A l’acte,,Indépendante,,Non,Non,,,Non,09/11/2034,Non,,,,500 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes/vbb07342,VBB07342,Maison à vendre,640000,Rue Provinciale 49,7120 Estinnes,Oui,1979,5,297 m²,Oui,Gaz,Double vitrage,4,Oui,Oui,288 kWh/m²/an,85647 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,17 m²,17 m²,17 m²,21 m²,,Oui,Oui,34 m²,,,1,Equipée,15 m²,3,4,,,,,,,,,,,,,1,Oui,Oui,54,"oui, attestation conforme",,,,Non,,A l’acte,961 m²,Américaine,,Non,Oui,Oui,,Non,30/01/2033,Non,Ouest,,,3122 m²,,,,,10,,,2,,,,,,,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes/vbc53004,VBC53004,Maison à vendre,239000,Rue des Quatre Forrières 2,7120 Estinnes,,1900,3,300 m²,Oui,Mazout,Double vitrage,4,Oui,Oui,390 kWh/m²/an,117104 kWh/an,,Information non communiquée,Information non communiquée,Normal,38 m²,16 m²,11 m²,,Oui,Oui,Oui,48 m²,,,1,,22 m²,2,2,,,,,,,,,,,,,1,Oui,,,"oui, attestation non conforme",,,,,,A l’acte,,,2,Non,Oui,,,Non,,Non,,,,700 m²,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes-au-mont/vbc52204,VBC52204,Maison à vendre,215000,Rue du Moulin 17,7120 Estinnes-au-Mont,,2025,3,145 m²,Oui,,Double vitrage,3,Oui,Oui,,,,Information non communiquée,Information non communiquée,Nouveau,25 m²,17 m²,11 m²,,,,,,,Oui,1,,,1,1,,,,,,,,,,,,,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,8 m,,275 m²,40 m,11 m,,,,,,,,,,,Ouest,,,,,,,,,,,,96 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7120/estinnes/vbc51841,VBC51841,Villa à vendre en viager,30000,Rue Froidmont 63,7120 Estinnes,Non,,4,206 m²,Oui,Mazout,Double vitrage,4,Oui,Oui,273 kWh/m²/an,56334 kWh/an,,Information non communiquée,Information non communiquée,Normal,20 m²,20 m²,12 m²,31 m²,,Oui,Oui,12 m²,,,1,,21 m²,1,1,,Oui,,,,,,,Oui,,,,2,Oui,Oui,,,,,,,,,13 m²,,3,Non,Oui,,,Non,16/09/2033,Non,,,65 m²,612 m²,,,Oui,,3,139 m²,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/croix-lez-rouveroy/vba74360,VBA74360,Maison à vendre,270000,Rue Riviére A6,7120 Croix-lez-Rouveroy,,,2,160 m²,Oui,,,3,Oui,Oui,153 kWh/m²/an,24403 kWh/an,,Information non communiquée,Information non communiquée,Excellent,12 m²,14 m²,,35 m²,,Oui,,,,,,,,1,,,,,,,,,,,,,,,,Oui,,,,,,,,A l’acte,,,6,,Non,Oui,,,22/01/2025,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/bray/vbc68348,VBC68348,Maison à vendre,93500,Rue des sorbiers 20 Bray,7130 Bray,,,2,69 m²,,Non specifié,Simple vitrage,,Oui,,525 kWh/m²/an,36086 kWh/an,20240501012816,Information non communiquée,Information non communiquée,,10 m²,10 m²,,,,Oui,Oui,,Oui,,,Non équipée,,,,Non,Non,Non,Non,,Non,Non,Non,Non,Non,Non,Non,,Non,,131,"non, pas d'attestation","non, pas d'attestation",Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7130/binche/vbc90694,VBC90694,Immeuble mixte à vendre,275000,,7130 Binche,Non,,3,260 m²,Oui,Non specifié,Double vitrage,,,,191 kWh/m²/an,,20230526016815,Information non communiquée,Information non communiquée,,20 m²,12 m²,10 m²,,Non,Non,Oui,,Oui,Non,,,,,,Non,Non,Non,Non,,Non,Non,Non,Non,Non,Non,Non,,Oui,,35,"non, pas d'attestation","non, pas d'attestation",,,Non,Non,,,,,,,,,Non,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc88735,VBC88735,Maison à vendre,70000,Faubourg du Posty 49,7130 Binche,Non,,2,,,,,2,Oui,,556 kWh/m²/an,,556,Information non communiquée,Information non communiquée,,,,,,Non,Oui,Non,,Non,Non,,,,,,,,,,,,,,,,,,1,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc83611,VBC83611,Maison à vendre,50000,Rue du Phénix 4,7130 Binche,Non,,2,,,,,,,,473 kWh/m²/an,,473,Information non communiquée,Information non communiquée,,,,,,Non,Oui,Non,,Non,Non,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc83342,VBC83342,Maison à vendre,95000,Rue Louis Buisseret 13,7130 Binche,Non,,3,99 m²,,Gaz,Double vitrage,2,,,392 kWh/m²/an,38922 kWh/an,,Pas de risque d’inondation,Information non communiquée,À rénover,11 m²,9 m²,12 m²,11 m²,Oui,Oui,,,,,,,13 m²,1,1,,,,,,,,,,,,,3,Oui,Oui,74,"oui, attestation conforme",,,,Non,,A l’acte,,Indépendante,1,Non,Non,Oui,,Non,31/05/2035,Non,,,,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc52990,VBC52990,Maison à vendre,345000,Rue du Parc 45,7130 Binche,,2025,3,193 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,71 kWh/m²/an,10500 kWh/an,,Pas de risque d’inondation,Information non communiquée,,18 m²,15 m²,11 m²,45 m²,,Oui,,,,,1,Equipée,11 m²,2,2,,,,,,,,,,,,,2,Oui,Oui,15,"oui, attestation conforme",,Oui,Oui,Non,,,,Américaine,2,,Oui,Oui,Oui,,,Non,Nord-est,,35 m²,572 m²,,,,,1,400 m²,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc69459,VBC69459,Maison à vendre,185000,,7130 Binche,,,2,121 m²,,Gaz,,2,Oui,Oui,224 kWh/m²/an,27124 kWh/an,,Information non communiquée,Information non communiquée,Normal,15 m²,20 m²,,35 m²,Oui,Oui,,,,,,,16 m²,1,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,Non,Non,Oui,,,23/04/2034,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbb90687,VBB90687,Maison à vendre,299000,,7130 Binche,,,4,200 m²,Oui,,Double vitrage,3,,Oui,252 kWh/m²/an,51077 kWh/an,,Information non communiquée,Information non communiquée,Remis à neuf,16 m²,18 m²,16 m²,42 m²,Oui,,,,,,,Super équipée,8 m²,2,,,,,,,,,Oui,Oui,,,,,,,,"oui, attestation conforme",,,,,,A l’acte,18 m²,,,Non,,,,,23/10/2034,Non,,,20 m²,,,,,,,,,,,,,35 m²,,40 m²,,6 m²,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7130/binche/vbb20518,VBB20518,Appartement à vendre,194500,,7130 Binche,Non,,3,90 m²,,Gaz,Double vitrage,2,,,133 kWh/m²/an,12909 kWh/an,,Information non communiquée,Information non communiquée,Normal,12 m²,10 m²,9 m²,21 m²,,,,,,,,Equipée,,1,,,,,,,,,,,,,,,Oui,Oui,25,,,,,,,,,Américaine,,Non,,Oui,,,24/01/2033,Non,,,,,,,,,,,,,,,,,,,,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7130/binche/vaz55139,VAZ55139,Appartement à vendre,251500,Rue Leon Blum 25,7130 Binche,,2023,2,104 m²,Oui,Gaz,Double vitrage,,Oui,Oui,57 kWh/m²/an,10500 kWh/an,,Pas de risque d’inondation,Information non communiquée,Nouveau,13 m²,9 m²,,43 m²,,,,,,,1,Equipée,,1,2,,,,,,,,Oui,,Oui,,,2,Oui,Oui,1,"oui, attestation conforme",,Oui,Oui,Non,,A l’acte,,Américaine,1,Oui,Oui,Oui,,,,Non,Sud,,46 m²,,,,,,1,,,,,0,,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vaz49142,VAZ49142,Maison à vendre,110000,Rue Georges Dehavay 34,7130 Binche,,,2,133 m²,,Gaz,,2,Oui,,446 kWh/m²/an,57093 kWh/an,,Information non communiquée,Information non communiquée,À rénover,22 m²,19 m²,,,Oui,Oui,Oui,19 m²,,,,,5 m²,,1,,,,,,,,,,,,,,,Oui,,,,,,,,A convenir,,,,,,Oui,,,,,,4 m,,141 m²,29 m,4 m,Oui,,,81 m²,,,,,,,Nord-est,22 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc85430,VBC85430,Maison à vendre,117000,,7130 Binche,,,3,112 m²,,,,2,,,,53183 kWh/an,,Information non communiquée,Information non communiquée,Normal,,,,,,Oui,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,,25/09/2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc83008,VBC83008,Maison à vendre,310000,Rue Bard 48,7130 Binche,Non,2025,,148 m²,,Gaz,Double vitrage,2,Oui,Oui,68 kWh/m²/an,,20250513607617,Information non communiquée,Information non communiquée,Nouveau,,,,,Non,Non,Oui,,Oui,Non,,,,,,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,,Oui,Oui,14,"non, pas d'attestation","non, pas d'attestation",,,Non,Non,,,,,,,,,Non,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc81852,VBC81852,Maison à vendre,165000,Rue des Ecoliers 8,7130 Binche,Non,,3,90 m²,,Gaz,Double vitrage,2,,,532 kWh/m²/an,,,Information non communiquée,Information non communiquée,,10 m²,21 m²,23 m²,20 m²,Non,Non,Non,,Non,Non,,Equipée,10 m²,1,1,,,,,,,,,,,,,,,Oui,,"oui, attestation conforme",,,,,,,,,,,,Oui,,Non,,,,,,,,,Non,Non,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc74797,VBC74797,Maison à vendre,70000,Rue de la Biche 7,7130 Binche,,,2,,,,Double vitrage,2,,,227 kWh/m²/an,20441 kWh/an,20250422015569,Information non communiquée,Information non communiquée,À rénover,,,,,Oui,Oui,,,,,,,,1,1,,,,,,,,,,,,,,Oui,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc52993,VBC52993,Maison à vendre,360000,Rue du Parc 45,7130 Binche,,2025,3,193 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,71 kWh/m²/an,10500 kWh/an,,Pas de risque d’inondation,Information non communiquée,,18 m²,15 m²,11 m²,45 m²,,Oui,,,,,1,Equipée,11 m²,2,2,,,,,,,,,,,,,2,Oui,Oui,15,"oui, attestation conforme",,Oui,Oui,Non,,,,Américaine,2,,Oui,Oui,Oui,,,Non,Nord-est,,35 m²,678 m²,,,,,1,520 m²,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc52992,VBC52992,Maison à vendre,340000,Rue du Parc 45,7130 Binche,,2025,3,193 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,71 kWh/m²/an,10500 kWh/an,,Pas de risque d’inondation,Information non communiquée,,18 m²,15 m²,11 m²,45 m²,,Oui,,,,,1,Equipée,11 m²,2,2,,,,,,,,,,,,,2,Oui,Oui,15,"oui, attestation conforme",,Oui,Oui,Non,,,,Américaine,2,,Oui,Oui,Oui,,,Non,Nord-est,,35 m²,597 m²,,,,,1,400 m²,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc52991,VBC52991,Maison à vendre,345000,Rue du Parc 45,7130 Binche,,2025,3,193 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,71 kWh/m²/an,10500 kWh/an,,Pas de risque d’inondation,Information non communiquée,,18 m²,15 m²,11 m²,45 m²,,Oui,,,,,1,Equipée,11 m²,2,2,,,,,,,,,,,,,2,Oui,Oui,15,"oui, attestation conforme",,Oui,Oui,Non,,,,Américaine,2,,Oui,Oui,Oui,,,Non,Nord-est,,35 m²,580 m²,,,,,1,400 m²,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc62427,VBC62427,Maison à vendre,359000,,7130 Binche,,2024,4,235 m²,Oui,Gaz,,3,Oui,Oui,67 kWh/m²/an,67 kWh/an,,Pas de risque d’inondation,Information non communiquée,Nouveau,17 m²,11 m²,12 m²,,,Oui,,,,,1,Super équipée,11 m²,1,,,,,,,Oui,,,Oui,,,,2,Oui,Oui,12,"oui, attestation conforme",,Oui,Oui,Non,,A l’acte,25 m²,,1,Non,Non,Oui,,Non,04/06/2034,Non,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc52578,VBC52578,Maison à vendre,90000,Place du Centenaire 16,7130 Binche,Non,,3,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Oui,Oui,Non,,Non,Non,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc56725,VBC56725,Maison à vendre,124500,Rue des Archers 11,7130 Binche,Non,,3,100 m²,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,30 m²,Oui,Non,Non,,Non,Non,,,,,1,,,,,,,,,,,,,,,Oui,,"non, pas d'attestation",,,,,,,,,,,,Oui,,Non,,,,,,,,,Non,Non,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc41726,VBC41726,Maison à vendre,179000,Rue de Bruxelles 35,7130 Binche,,1942,3,,,,Double vitrage,2,Oui,Oui,536 kWh/m²/an,119033 kWh/an,,Information non communiquée,Information non communiquée,Normal,14 m²,9 m²,8 m²,14 m²,Oui,Oui,Oui,24 m²,,,,Equipée,5 m²,1,1,,,,,,,,,,,,,4,Oui,Oui,94,"oui, attestation non conforme",,,,Non,,A l’acte,,Américaine,,Non,Non,Oui,,Non,06/11/2034,Non,Ouest,5 m,15 m²,230 m²,,,Oui,,,110 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc35286,VBC35286,Maison à vendre,98000,,7130 Binche,,,2,100 m²,,,,2,Oui,,311 kWh/m²/an,31005 kWh/an,,Information non communiquée,Information non communiquée,Normal,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,,25/09/2033,,,,,,,,,,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7130/binche/vbc14870,VBC14870,Immeuble mixte à vendre,349000,Rue de Sebille 6,7130 Binche,,2010,6,,,Gaz,Double vitrage,3,,,278 kWh/m²/an,20551 kWh/an,,Information non communiquée,Information non communiquée,Normal,10 m²,12 m²,,,,Oui,,,,,,,,,3,,,,,,,,Oui,,,,,3,Oui,Oui,52,,,,,,,,,,3,Non,,,,Non,23/05/2032,,,,,,,,,,,,,,,,,,,,43 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7130/binche/vbc12905,VBC12905,Maison à vendre,299000,Avenue de Burlet 8,7130 Binche,,,4,224 m²,,Gaz,Double vitrage,2,,Oui,161 kWh/m²/an,47545 kWh/an,,Information non communiquée,Information non communiquée,Normal,16 m²,16 m²,15 m²,,Oui,,Oui,15 m²,,,,,15 m²,2,2,,Oui,,,,,,,,,,,3,Oui,Oui,30,"oui, attestation conforme",,,Non,Non,,,15 m²,,1,,,Oui,,,16/05/2034,,,7 m,45 m²,100 m²,18 m,7 m,,,,,,,,,,,,5 m²,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
