ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Largeur_de_la_façade,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Garage,Nombre_de_douches,Surface_du_jardin,Étage_de_lappartement,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Piscine_extérieure,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_de_la_cuisine,Type_de_vitrage,Parlophone,Accessible_aux_moins_valides,Orientation_de_la_terrasse,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Équipement_de_la_cuisine,Surface_de_lades_salles_de_bain,Air_conditionné,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Possibilités_pour_profession_libérale,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires,Pompe_à_chaleur,Appartement_de_service,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Nombre_de_Garages,Alarme_antieffraction,Largeur_du_terrain_à_rue,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Nombre_de_places_de_parking_extérieur,Attestation__Installation_électrique__Validité,Type_de_cuisine,Chauffage_au_sol,Compteur_Bihoraire,Niveau_E,Porte_daccès_sécurisée,Surface_des_caves,Surface_de_la_véranda,Surface_du_garage,Surface_du_bureau,HammamSaunaJacuzzi,Espace_ouvert_sensible_à_leau__WORG,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Panneaux_solaires_thermiques,Surface_du_grenier,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Surface_salle_à_manger,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt68788,RBT68788,Maison à vendre,345000,Gravin de Merodestraat 89,2260 Westerlo,À rénover,,A l’acte,3,360 m²,Non,Oui,Oui,Oui,,,,,1,2,Mazout,,4,,Oui,,1327 m²,,,Oui,Oui,1014 kWh/m²/an,,,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,1975,Oui,1,,,,,,,,,,,,,Double vitrage,,,,Oui,Non,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt68671,RBT68671,Appartement à vendre,445000,Ernest Claesstraat 6 Westerlo 6 A,2260 Westerlo,Normal,Non,A l’acte,2,150 m²,Non,Non,Non,Non,Non,Non,Non,Non,2,3,Gaz,Non,3,,Oui,Oui,,,,,,122 kWh/m²/an,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,2012,Oui,,,,,,Oui,,,,,,,,,,,,,,Super équipée,,,Ouest,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt67785,RBT67785,Maison à vendre,660000,Ilsestraat 47,2260 Westerlo,Normal,Non,A l’acte,4,328 m²,Non,Non,Non,Non,Non,Non,Non,Non,2,2,Gaz,Non,4,,Oui,Oui,2477 m²,,,,,313 kWh/m²/an,,,pas d'application,Non,,Pas de risque d’inondation,Information non communiquée,1978,Oui,,,,,,,,,,,,60 m²,,,,,,,,,,,Sud,,,,,,,,,,,,Oui,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt67570,RBT67570,Appartement à vendre,325000,Langstraat 2D,2260 Westerlo,Normal,Non,Immédiatement,2,115 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,Gaz,Non,2,,,Oui,,,,Oui,Oui,178 kWh/m²/an,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2001,Oui,,,1,,,,,,,,,,,,,,,,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt67560,RBT67560,Maison à vendre,289000,Verbindingsstraat 7,2260 Westerlo,Normal,Non,Immédiatement,3,160 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,1,Gaz,Non,3,,Oui,Oui,,,,Oui,Oui,239 kWh/m²/an,,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1964,Oui,,,,,,,,,,,,,,,,,,,,Super équipée,,,Sud,,,,,,,,,,,,Oui,,,,,Non,1,,,,,,2,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt67583,RBT67583,Maison à vendre,440000,Olenseweg 187,2260 Westerlo,Nouveau,Non,Immédiatement,4,215 m²,Non,Non,,Non,Non,Non,Non,Non,2,2,,Non,3,,Oui,,1183 m²,,,,,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt67577,RBT67577,Maison à vendre,370000,Oude Zoerlebaan 74,2260 Westerlo,Normal,Non,A convenir,3,133 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,,Non,3,,Oui,Oui,1007 m²,,,,Oui,266 kWh/m²/an,,05/03/2035,"oui, attestation conforme",Non,Zone agricole,Pas de risque d’inondation,Information non communiquée,1933,Oui,,,,,,,,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,Non,1,,,,,,2,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt67571,RBT67571,Appartement à vendre,314000,Kouden Eerd 6D,2260 Westerlo,Normal,Non,A convenir,2,105 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,,Non,2,,,Oui,,,,Oui,Oui,115 kWh/m²/an,,08/12/2034,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2004,Oui,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt67559,RBT67559,Maison à vendre,315000,Meidoornstraat 24,2260 Westerlo,Normal,Non,A partir du : 30/01/2026,3,185 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,1,Mazout,Non,4,,Oui,Oui,727 m²,,36 m,,,847 kWh/m²/an,,,"non, pas d'attestation",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1976,Oui,,,,,,,,,,,,35 m²,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt67334,RBT67334,Maison à vendre,423825,Oude Zoerlebaan 17,2260 Westerlo,Nouveau,,,3,176 m²,,,Oui,,,,,,1,,Air pulsé,,2,,Oui,Oui,444 m²,,,,,,,,,,,Information non communiquée,Information non communiquée,2025,,,,,,,,,,,,,,,Double vitrage,,Oui,,Oui,Oui,Super équipée,,Oui,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt67333,RBT67333,Maison à vendre,421443,Oude Zoerlebaan 17,2260 Westerlo,Nouveau,,,3,176 m²,Non,,Oui,,,,,,1,,Air pulsé,,2,,Oui,Oui,468 m²,,,,,,,,,Non,,Information non communiquée,Information non communiquée,2025,,,,,,,,,,,,,,,Double vitrage,,,,Oui,Oui,Super équipée,,Oui,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt45454,RBT45454,Maison à vendre en viager,75000,,2260 Westerlo,Normal,Non,,3,243 m²,Non,Non,Non,Non,Non,Non,Non,Non,2,2,Mazout,Non,,12 m,Oui,Oui,1035 m²,144 m²,61 m,Oui,Oui,315 kWh/m²/an,3603124,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1995,Oui,,,,,,,,,,,,,,,,,,,,,,,Nord-ouest,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt42883,RBT42883,Appartement à vendre,375000,Ter Voort 123 1,2260 Westerlo,Nouveau,Non,,3,164 m²,,Non,Non,Non,Non,Non,Non,Non,1,2,,Oui,2,,Oui,Oui,,,,,Oui,,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,2024,Oui,,,0,2,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sud-ouest,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt42882,RBT42882,Appartement à vendre,235000,Ter Voort 123 2,2260 Westerlo,Nouveau,Non,,1,72 m²,,Non,Non,Non,Non,Non,Non,Non,1,1,,Oui,2,,Oui,Oui,,,,,Oui,,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,2024,Oui,,,1,2,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sud-ouest,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt42881,RBT42881,Appartement à vendre,235000,Ter Voort 123 3,2260 Westerlo,Nouveau,Non,,1,73 m²,,Non,Non,Non,Non,Non,Non,Non,1,1,,Oui,2,,Oui,Oui,,,,,Oui,,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,2024,Oui,,,1,2,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sud-ouest,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt42880,RBT42880,Appartement à vendre,280000,Ter Voort 123 4,2260 Westerlo,Nouveau,Non,,2,80 m²,,Non,Non,Non,Non,Non,Non,Non,1,1,,Oui,2,,Oui,Oui,,,,,Oui,,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,2024,Oui,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sud-ouest,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt42875,RBT42875,Appartement à vendre,305000,Ter Voort 127 1,2260 Westerlo,Nouveau,Non,,2,105 m²,,Non,Non,Non,Non,Non,Non,Non,1,1,,Oui,2,,Oui,Oui,,,,,Oui,,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,2024,,,,0,2,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,Sud-ouest,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt42874,RBT42874,Appartement à vendre,245000,Ter Voort 127 5,2260 Westerlo,Nouveau,Non,,2,90 m²,,Non,Non,Non,Non,Non,Non,Non,1,1,,Oui,2,,,Oui,,,,,Oui,,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,2024,Oui,,,1,2,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt42873,RBT42873,Appartement à vendre,345000,Ter Voort 127 6,2260 Westerlo,Nouveau,Non,,3,135 m²,,Non,Non,Non,Non,Non,Non,Non,1,1,,Oui,2,,,Oui,,,,,Oui,,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,2024,Oui,,,2,2,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt40088,RBT40088,Appartement à vendre,265000,Olenseweg 136 F,2260 Westerlo,Normal,Non,A l’acte,2,114 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Non,,,,Oui,,,,Oui,Oui,150 kWh/m²/an,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,2006,Oui,,,2,,,,,,,,,,,,,,,,,Super équipée,,,Est,,,,,,,,,,,,,,,,,Non,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt33632,RBT33632,Maison à vendre,449000,Bergveld 114,2260 Westerlo,,Non,,6,230 m²,,,Non,Non,Non,Non,Non,Non,1,,Non specifié,Non,2,,Oui,,1990 m²,,,,,,,,,Oui,Zone naturelle,Pas de risque d’inondation,Information non communiquée,1972,Oui,,,,,,,,,,,,,,Double vitrage,,Non,,Oui,Oui,,,Oui,Ouest,,,,,,,,,,,,,,,,,,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt32198,RBT32198,Maison à vendre,459000,Ernest Claesstraat 55,2260 Westerlo,Normal,Non,A l’acte,3,151 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,,Non,3,8 m,Oui,Oui,312 m²,,,Oui,Oui,,13049-G-DBA_2017038630/EP17602/A002/D01/SD001,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2019,Oui,,,,,,,,,,,,,,,,,,,,Super équipée,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt31311,RBT31311,Maison à vendre,145000,Sint-Niklaasstraat 10,2260 Westerlo,À rénover,,,3,103 m²,,,,,,,,,1,1,Gaz,,2,,Oui,Oui,340 m²,,,Oui,Oui,666 kWh/m²/an,,13/05/2034,,Non,,Information non communiquée,Information non communiquée,1918,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt30802,RBT30802,Maison à vendre,380000,Achterheide 38,2260 Westerlo,Nouveau,,,3,,,,,,,,,,1,2,,,3,,Oui,,252 m²,135 m²,,,,,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt30009,RBT30009,Maison à vendre,349000,,2260 Westerlo,,,,3,222 m²,,Oui,Oui,,,,Oui,,1,1,Mazout,,3,,Oui,Oui,800 m²,,,,Oui,423 kWh/m²/an,20250403-0003569663-RES-1,,"oui, attestation non conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1948,Oui,,,,,,,,,,,,,,Double vitrage,,,,Oui,,Equipée,,,,,,,,,,,,,,,,,,,,,1,,,,,Nord-est,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt23696,RBT23696,Maison à vendre,159000,Gooreinde 16,2260 Westerlo,À rénover,Non,A l’acte,2,108 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Non,3,,Oui,,295 m²,,,Oui,Oui,837 kWh/m²/an,20240429-0003589498-RES-1,29/04/2035,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1956,,,,,,,,,,,,,,,,,,,,,Semi-équipée,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt21071,RBT21071,Maison à vendre,359000,Achterheide 38,2260 Westerlo,Nouveau,,,3,,,,,,,,,,1,2,,,3,,Oui,,252 m²,135 m²,,,,,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbt18963,RBT18963,Appartement à vendre,299000,Rodekruistraat 10 D,2260 Westerlo,,Non,,2,102 m²,,Non,Non,Non,Non,Non,Non,Non,,,Gaz,Oui,,,,Oui,,,,,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2000,Oui,,,,,7 m²,Non,,,,,,,,Double vitrage,,Non,,,,,,Non,,,,,,,,,,,,,,,,,,,1,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/oevel/rbt14858,RBT14858,Maison à vendre,249000,Mechelsestraat 76,2260 Oevel,,Non,A l’acte,3,143 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,1,Gaz,Non,,,Oui,,969 m²,,,,,767 kWh/m²/an,20240228-0003157734-RES-1,28/02/2034,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1952,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/2260/westerlo/rbt14026,RBT14026,Maison de maître à vendre,449000,Tongerlodorp 38,2260 Westerlo,À rénover,Non,A l’acte,4,265 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,Gaz,Non,4,,Oui,,,,53 m,,,869 kWh/m²/an,,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1918,Oui,,,,,,,,,,,,50 m²,,,,,,,,Semi-équipée,,,Est,,,,,,,,,,,,,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt14015,RBT14015,Maison à vendre,325000,Oude Zoerlebaan 33,2260 Westerlo,Nouveau,,A l’acte,4,,Non,,,,,,,,2,,,Non,4,,Oui,Oui,577 m²,,,,Oui,,,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,,,,,,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbs89128,RBS89128,Maison à vendre,275000,Molenstraat 90,2260 Westerlo,À rénover,,A l’acte,3,194 m²,,,Oui,,,,,,1,,Mazout,,4,,Oui,,859 m²,,,,,790 kWh/m²/an,,17/04/2034,,,,Information non communiquée,Information non communiquée,1961,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2260/oevel/rbs79964,RBS79964,Penthouse à vendre,325000,,2260 Oevel,Excellent,,,3,185 m²,,,,,,,Oui,,1,1,,,3,,,Oui,,,,Oui,Oui,311 kWh/m²/an,20241002-0003370791-RES-1,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Oui,,,1,1,,,22 m²,13 m²,26 m²,,,90 m²,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbg57432,RBG57432,Maison à vendre,409000,Gravin de Merodestraat 30,2260 Westerlo,Nouveau,,,3,192 m²,,,Oui,,,,,,,,,,3,,Oui,Oui,500 m²,,,,,99 kWh/m²/an,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,2023,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbg57431,RBG57431,Maison à vendre,406000,Gravin de Merodestraat 30,2260 Westerlo,Nouveau,,,3,192 m²,,,Oui,,,,,,,,,,3,,Oui,Oui,500 m²,,,,,99 kWh/m²/an,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,2023,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbg57430,RBG57430,Maison à vendre,409000,Gravin de Merodestraat 30,2260 Westerlo,Nouveau,,,3,192 m²,,,Oui,,,,,,,,,,3,,Oui,Oui,500 m²,,,,,99 kWh/m²/an,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,2023,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbg57428,RBG57428,Maison à vendre,414000,Gravin de Merodestraat 30,2260 Westerlo,Nouveau,,,3,199 m²,,,Oui,,,,,,,,,,3,,Oui,Oui,561 m²,,,,,99 kWh/m²/an,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,2023,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbs63087,RBS63087,Maison à vendre,465000,Lange Nieuwstraat 3,2260 Westerlo,,,A l’acte,3,253 m²,,,,,,,,,2,3,Gaz,Non,2,7 m,Oui,Oui,150 m²,,21 m,,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2009,Oui,,,,3,,,,,,,,,,,,Non,,Oui,Oui,Equipée,,Non,,,,,,,,,,,,,,,,,,,1,Non,7 m,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/westerlo/rbs14234,RBS14234,Appartement à vendre,369000,Vijfhuizenstraat 9,2260 Westerlo,Nouveau,,A l’acte,3,130 m²,Non,,,,,,,,1,,Gaz,,3,,Oui,Oui,,,,Oui,Oui,,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,2023,Oui,,,,,,,,,,,,,,Double vitrage,,,,,,Super équipée,,,,Oui,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbs14233,RBS14233,Maison à vendre,369000,Vijfhuizenstraat 9,2260 Westerlo,Nouveau,,A l’acte,3,130 m²,Non,,,,,,,,1,,Gaz,,3,,Oui,Oui,,,,Oui,Oui,,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,2023,Oui,,,,,,,,,,,,,,Double vitrage,,,,,,Super équipée,,,,Oui,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbr68921,RBR68921,Maison à vendre,299000,Gravin de Merodestraat 30,2260 Westerlo,Nouveau,,,3,192 m²,,,Oui,,,,,,,,,,3,,Oui,Oui,500 m²,,,,Oui,99 kWh/m²/an,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,Double vitrage,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbr62418,RBR62418,Maison à vendre,375000,Tongerlostraat 65,2260 Westerlo,,,,4,175 m²,Non,,Oui,,,,,,1,2,,,4,7 m,Oui,Oui,458 m²,,,,Oui,,,,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,2024,,,,,,20 m²,,,,,,,,,Double vitrage,,,,,,,,,,Oui,,,,,,,,,,,Oui,,,Oui,,,,,7 m,,,,2,,,,,,,,,,,,,,,,,,,,
