ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Grenier,Salle_à_manger,Surface_salle_à_manger,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Date_de_validité_PEB,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_habitable,Meublé,Caves,Équipement_de_la_cuisine,Type_de_cuisine,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Conso_annuelle_totale_dénergie_primaire,Buanderie,Air_conditionné,Accessible_aux_moins_valides,Largeur_de_la_façade,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_au_gaz_de_ville,Emission_de_CO2,Année_de_construction,Nombre_détages_de_limmeuble,Piscine_extérieure,Référence_PEB,Possibilités_pour_profession_libérale,Bien_actuellement_loué,Local_vélo,Station_de_charge_électrique,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Domotique,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Installation_électrique__Validité,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_de_lades_salles_de_bain,Profondeur_du_terrain,Panneaux_solaires_thermiques,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,Étage_de_lappartement,Surface_du_grenier,Surface_du_garage,Surface_des_caves,Permis_durbanisation_accordé,Dressing,Attestation__Asbuilt,Niveau_E,Orientation_du_jardin,Balcon,Appartement_de_service,Véranda,Surface_du_bureau,Surface_totale,Surface_constructible,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc57740,VBC57740,Appartement à vendre,185000,Rue de la Station 11,7090 Braine-le-Comte,Normal,,2,16 m²,12 m²,,36 m²,,,,,,,8 m²,1,,1,,2,,,,,,,Oui,,110 kWh/m²/an,30/08/2034,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,86 m²,Non,,Equipée,Américaine,Gaz,Double vitrage,,Non,10334 kWh/an,,,Non,,,,,21,1991,3,Non,,,Non,,,,,,,,,,,,,,,,,,,,,5 m²,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/triplex/a-vendre/7090/braine-le-comte/vbc56056,VBC56056,Triplex à vendre,350000,Grand Place 10,7090 Braine-le-Comte,Normal,,4,,,,43 m²,Oui,Non,,,,,,1,1,2,Sud,2,,Oui,120 m²,Oui,22 m²,,,Oui,298 kWh/m²/an,23/11/2025,"oui, attestation conforme",Information non communiquée,Information non communiquée,210 m²,Non,Non,Super équipée,,Gaz,,,Non,,Non,,,,,,Oui,,1995,3,,20151123000706,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Non,,,,,,Non,,,315 m²,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc55391,VBC55391,Appartement à vendre,245000,Allée des batisseurs 7 6,7090 Braine-le-Comte,Excellent,,2,12 m²,9 m²,,30 m²,,,,,,,,1,1,1,,2,,,,Oui,,,Oui,Oui,45 kWh/m²/an,16/07/2032,"oui, attestation conforme",Information non communiquée,Information non communiquée,82 m²,Non,Oui,,,,Double vitrage,Oui,Oui,3669 kWh/an,,,,12 m,,12 m,,,,,Non,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,1,,,3 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc49549,VBC49549,Maison à vendre,224900,,7090 Braine-le-Comte,Remis à neuf,Immédiatement,2,15 m²,20 m²,,30 m²,,,,,,,12 m²,1,1,1,,3,,Oui,40 m²,Oui,10 m²,119 m²,,,608 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,120 m²,Non,,Equipée,Américaine,Gaz,Double vitrage,,Non,,,,Non,,,,,110,1930,1,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/petit-roeulx-lez-braine/vbc49513,VBC49513,Maison à vendre,145000,,7090 Petit-Roeulx-lez-Braine,,,1,,,,35 m²,,,,,,,,1,,,,2,,,,Oui,8 m²,,,,392 kWh/m²/an,,,Information non communiquée,Information non communiquée,80 m²,,,,,Non specifié,,,,35020 kWh/an,,,,,,,,97,,,,20250315003955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc49281,VBC49281,Appartement à vendre,220000,,7090 Braine-le-Comte,,A partir du : 01/01/2001,2,,,,28 m²,,,,Oui,1,1,,1,,,,2,,,,Oui,,,,,504 kWh/m²/an,,,Information non communiquée,Information non communiquée,105 m²,,,,,Non specifié,,,,52564 kWh/an,,,,,,,,92,,,,20160125006212,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc46360,VBC46360,Appartement à vendre,170000,,7090 Braine-le-Comte,Normal,,2,,,,30 m²,,,,,,,,1,,1,,2,1,Non,,Non,,,,Oui,237 kWh/m²/an,12/12/2025,"oui, attestation conforme",Information non communiquée,Information non communiquée,75 m²,Non,,Super équipée,,Gaz,,,Non,18652 kWh/an,,,,,,,Oui,60,,,,20111127011947,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc46218,VBC46218,Maison à vendre,295000,,7090 Braine-le-Comte,,,4,,,,26 m²,Non,Non,,Oui,1,1,,1,,,,3,,Oui,150 m²,Oui,15 m²,307 m²,,,528 kWh/m²/an,,,Information non communiquée,Information non communiquée,165 m²,,Non,,,Non specifié,,,,,Non,,,,,,,96,,,,20250310016240,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc45670,VBC45670,Appartement à vendre,249900,,7090 Braine-le-Comte,Nouveau,,2,,,,,,,,,,,,1,,,,2,,Non,,Oui,18 m²,,,,,,pas d'application,Information non communiquée,Information non communiquée,92 m²,Non,,Super équipée,,,,,Non,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc45669,VBC45669,Appartement à vendre,334900,,7090 Braine-le-Comte,Nouveau,,3,,,,,,,,,,,,,,,,2,,Non,,Oui,21 m²,,,,,,pas d'application,Information non communiquée,Information non communiquée,121 m²,Non,,Super équipée,,Gaz,,,Non,,,,,,,,,,2024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc42459,VBC42459,Maison à vendre,345000,,7090 Braine-le-Comte,Remis à neuf,A l’acte,5,12 m²,8 m²,14 m²,41 m²,Oui,,,Oui,1,1,24 m²,2,2,2,,3,1,Oui,355 m²,Oui,35 m²,455 m²,,,315 kWh/m²/an,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,150 m²,Non,Oui,Equipée,Américaine,Gaz,Double vitrage,,Non,45718 kWh/an,,,Non,,,,,,1960,2,Non,,,,,,,,,,,,,,,,,,,,,,15 m²,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/7090/braine-le-comte/vbc39980,VBC39980,Fermette à vendre,590000,Chemin du Bois des Aulnes 4,7090 Braine-le-Comte,Excellent,,1,10 m²,53 m²,25 m²,40 m²,,,,,,,15 m²,2,,3,,4,,Oui,,Oui,,1315 m²,,,165 kWh/m²/an,,,Information non communiquée,Information non communiquée,300 m²,,,Equipée,Américaine,Gaz,,,,56224 kWh/an,,,,,,,,34,1800,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc38478,VBC38478,Maison à vendre,235000,,7090 Braine-le-Comte,,,,,,,,,,,,,,,,,,,2,,,,,,120 m²,,,373 kWh/m²/an,,,Information non communiquée,Information non communiquée,237 m²,,,,,Non specifié,,,,42898 kWh/an,,,,,,,,81,,,,20220126003627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7090/braine-le-comte/vbc38476,VBC38476,Villa à vendre,525000,,7090 Braine-le-Comte,,,4,,,,45 m²,Non,Non,,Oui,1,1,,1,1,,Sud,4,4,Oui,,,,1415 m²,,,140 kWh/m²/an,,,Information non communiquée,Information non communiquée,205 m²,,Non,,,Non specifié,,,,,Non,,,,,,,,,,,20250304027184,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/7090/braine-le-comte/vbc38266,VBC38266,Rez-de-chaussée à vendre,185000,,7090 Braine-le-Comte,Excellent,A l’acte,2,13 m²,10 m²,,28 m²,,,,,,,,1,,1,,,,,,,,,Oui,Oui,430 kWh/m²/an,28/03/2029,"oui, attestation conforme",Information non communiquée,Information non communiquée,66 m²,Non,Oui,,,,Double vitrage,Oui,Oui,,,,,,,,,,2012,3,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc33066,VBC33066,Appartement à vendre,250000,,7090 Braine-le-Comte,,A l’acte,2,,,,45 m²,,,,Oui,,,,1,,1,,,,Non,,Non,,,,,213 kWh/m²/an,05/02/2035,"oui, attestation conforme",Information non communiquée,Information non communiquée,110 m²,Non,,,,,,,Oui,21299 kWh/an,,,,,,,,,,4,,20250205025171,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc11304,VBC11304,Maison à vendre,283250,,7090 Braine-le-Comte,,A partir du : 30/06/2025,3,,,,,,,,,,,,,,,Sud-est,2,,Oui,100 m²,Oui,25 m²,,,,,,,Information non communiquée,Information non communiquée,108 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc11303,VBC11303,Appartement à vendre,298700,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,,,Oui,6 m²,,,,,,,Information non communiquée,Information non communiquée,100 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc11302,VBC11302,Appartement à vendre,277070,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,,,Oui,11 m²,,,,,,,Information non communiquée,Information non communiquée,84 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc11301,VBC11301,Appartement à vendre,252350,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,,,Oui,25 m²,,,,,,,Information non communiquée,Information non communiquée,75 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc11300,VBC11300,Appartement à vendre,298700,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,,,Oui,10 m²,,,,,,,Information non communiquée,Information non communiquée,102 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc11299,VBC11299,Appartement à vendre,283250,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,,,Oui,6 m²,,,,,,,Information non communiquée,Information non communiquée,100 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc11298,VBC11298,Appartement à vendre,247200,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,,,Oui,8 m²,,,,,,,Information non communiquée,Information non communiquée,87 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc11297,VBC11297,Appartement à vendre,283250,,7090 Braine-le-Comte,,,2,,,,,,Non,,,,,,,,,Sud-est,4,,,,Oui,10 m²,,,,,,,Information non communiquée,Information non communiquée,102 m²,,Non,,,Non specifié,,,,,Non,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc11296,VBC11296,Appartement à vendre,278100,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,,,Oui,6 m²,,,,,,,Information non communiquée,Information non communiquée,100 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/7090/braine-le-comte/vbc11294,VBC11294,Rez-de-chaussée à vendre,277070,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,Oui,23 m²,Oui,12 m²,,,,,,,Information non communiquée,Information non communiquée,98 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/7090/braine-le-comte/vbc11293,VBC11293,Rez-de-chaussée à vendre,269860,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,Oui,23 m²,,,,,,,,,Information non communiquée,Information non communiquée,96 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb94363,VBB94363,Appartement à vendre,175000,Rue Britanique 28,7090 Braine-le-Comte,Normal,,2,,,,,Non,,,,,,,1,,,,,,,,Oui,10 m²,,,,238 kWh/m²/an,17/01/2025,pas d'application,Pas de risque d’inondation,Information non communiquée,84 m²,,Oui,,,Electrique,Double vitrage,,Oui,23259 kWh/an,,,Non,,,,,68,,,,20150117007273,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,4,,,7 m²,Non,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7090/braine-le-comte/vbb84631,VBB84631,Duplex à vendre,170000,Rue Saint-Géry 7 2,7090 Braine-le-Comte,À rénover,A l’acte,3,,,,,,,,,,,,1,,,,2,,,,Oui,25 m²,,,,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,150 m²,Non,,,,,Double vitrage,,Non,,,,Non,,,,,,2021,2,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb40636,VBB40636,Appartement à vendre,150000,,7090 Braine-le-Comte,Normal,,1,,,,,,,,,,,,1,,,,,,Non,,Oui,,,,,538 kWh/m²/an,19/03/2034,pas d'application,Information non communiquée,Information non communiquée,55 m²,Non,,Semi-équipée,,Gaz,,,Non,30705 kWh/an,,,,,,,,107,,,,20240319016852,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb38715,VBB38715,Appartement à vendre,299000,,7090 Braine-le-Comte,,,2,,,,40 m²,,,,,,,,1,,,Ouest,2,1,,,Oui,19 m²,,,,38 kWh/m²/an,,,Information non communiquée,Information non communiquée,94 m²,,,,,Air pulsé,,,,3466 kWh/an,,,,,,,,10,,,,20190124506236,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb31218,VBB31218,Appartement à vendre,273900,,7090 Braine-le-Comte,Nouveau,,2,,,,,,,,,,,,,,,,,,Non,,Oui,17 m²,,,,,,pas d'application,Information non communiquée,Information non communiquée,97 m²,Non,,Super équipée,,,,,Non,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/7090/braine-le-comte/vbb28124,VBB28124,Penthouse à vendre,495900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,3,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,64 m²,,,,,,,Information non communiquée,Information non communiquée,171 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28123,VBB28123,Appartement à vendre,334900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,3,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,21 m²,,,,,,,Information non communiquée,Information non communiquée,121 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28122,VBB28122,Appartement à vendre,331900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,3,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,21 m²,,,,,,,Information non communiquée,Information non communiquée,121 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28121,VBB28121,Appartement à vendre,328900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,3,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,24 m²,,,,,,,Information non communiquée,Information non communiquée,121 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28120,VBB28120,Appartement à vendre,276900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,17 m²,,,,,,,Information non communiquée,Information non communiquée,97 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28119,VBB28119,Appartement à vendre,273900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,17 m²,,,,,,,Information non communiquée,Information non communiquée,97 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28118,VBB28118,Appartement à vendre,270900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,17 m²,,,,,,,Information non communiquée,Information non communiquée,97 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28117,VBB28117,Appartement à vendre,302900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,149 m²,Oui,42 m²,,,,,,,Information non communiquée,Information non communiquée,105 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28116,VBB28116,Appartement à vendre,277900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,132 m²,Oui,37 m²,,,,,,,Information non communiquée,Information non communiquée,97 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/7090/braine-le-comte/vbb28115,VBB28115,Penthouse à vendre,432900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,3,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,61 m²,,,,,,,Information non communiquée,Information non communiquée,132 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/7090/braine-le-comte/vbb28114,VBB28114,Penthouse à vendre,432900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,3,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,78 m²,,,,,,,Information non communiquée,Information non communiquée,136 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28113,VBB28113,Appartement à vendre,331900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,3,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,21 m²,,,,,,,Information non communiquée,Information non communiquée,121 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28112,VBB28112,Appartement à vendre,328900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,3,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,27 m²,,,,,,,Information non communiquée,Information non communiquée,121 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28111,VBB28111,Appartement à vendre,255900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,12 m²,,,,,,,Information non communiquée,Information non communiquée,92 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28110,VBB28110,Appartement à vendre,255900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,12 m²,,,,,,,Information non communiquée,Information non communiquée,92 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28109,VBB28109,Appartement à vendre,278900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,17 m²,,,,,,,Information non communiquée,Information non communiquée,97 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28108,VBB28108,Appartement à vendre,252900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,12 m²,,,,,,,Information non communiquée,Information non communiquée,92 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28107,VBB28107,Appartement à vendre,252900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,12 m²,,,,,,,Information non communiquée,Information non communiquée,92 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbb28106,VBB28106,Appartement à vendre,275900,,7090 Braine-le-Comte,,A partir du : 01/06/2020,2,,,,,,,,,,,,,1,,Ouest,4,1,Oui,,Oui,23 m²,,,,,,,Information non communiquée,Information non communiquée,97 m²,,,,,Electrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
