ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Surface_salle_à_manger,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Type_de_vitrage,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Orientation_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Citerne_à_eau_de_pluie,Station_de_charge_électrique,Panneaux_solaires,Alarme_antieffraction,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Dressing,Buanderie,Local_vélo,Référence_PEB,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Affectation_urbanistique_la_plus_récente,Surface_des_caves,Surface_constructible,Feu_ouvert,Adoucisseur_deau,Surface_du_garage,Chauffage_au_sol,Air_conditionné,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Étage_de_lappartement,Attestation__Installation_électrique__Validité,Maison_basse_énergie,Compteur_Bihoraire,Balcon,Possibilités_pour_profession_libérale,Pompe_à_chaleur,Adaptations_pour_les_seniors,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,Surface_du_bureau,Surface_du_grenier,Surface_de_la_véranda,Porte_de_garage_motorisée,Attestation__Citernes_à_mazout__Validité,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Surface_totale,Niveau_E,Clef_électronique
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vbc08851,VBC08851,Maison à vendre,169000,,7712 Herseaux,Normal,,,2,9 m²,12 m²,89 m²,Non,29 m²,Oui,,,,,Equipée,Américaine,4 m²,1,1,,,Gaz,Non,Non,2,,Oui,,,Oui,Non,269 kWh/m²/an,23957 kWh/an,20/12/2026,4366,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vbc08779,VBC08779,Maison à vendre,249500,,7712 Herseaux,Nouveau,2023,A l’acte,4,9 m²,15 m²,134 m²,Non,43 m²,,,,,,Equipée,Américaine,,1,1,,,Gaz,Non,Non,2,Oui,Oui,214 m²,Oui,Oui,Non,76 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,Non,8 m²,10 m²,,,,,Double vitrage,5 m,,102 m²,Sud-ouest,16 m²,Sud-ouest,5 m,Oui,,,,,,,,,,,,,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7712/herseaux/vbc08596,VBC08596,Immeuble mixte à vendre,395000,,7712 Herseaux,Normal,,A l’acte,5,20 m²,19 m²,310 m²,Non,29 m²,,Oui,,Oui,18 m²,Equipée,Américaine,14 m²,1,1,,,Gaz,Non,Non,3,Oui,Oui,465 m²,Oui,Oui,Non,210 kWh/m²/an,43200 kWh/an,15/11/2032,39,,Information non communiquée,Information non communiquée,Non,16 m²,15 m²,13 m²,Oui,1,,Double vitrage,,,160 m²,Nord-est,,Nord-est,,Oui,,,Oui,,,,,,,,,,,Oui,,,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vbb97701,VBB97701,Maison à vendre,135000,,7712 Herseaux,Normal,,A l’acte,2,11 m²,13 m²,129 m²,Non,18 m²,,Oui,,Oui,23 m²,Equipée,Américaine,12 m²,1,1,1,,Electrique,Non,,2,,Oui,108 m²,,,Non,404 kWh/m²/an,52025 kWh/an,06/06/2034,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,,,,Double vitrage,,,,,20 m²,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7712/herseaux/vbb84888,VBB84888,Immeuble mixte à vendre,215000,,7712 Herseaux,Normal,,A l’acte,1,16 m²,,210 m²,Non,,,,,,,Semi-équipée,Kitchenette,,1,1,2,,Gaz,Non,,2,Oui,Oui,209 m²,,,Non,328 kWh/m²/an,68806 kWh/an,07/12/2031,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Oui,,,,,,,,,,,,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vwd11039,VWD11039,Maison à vendre,279000,,7712 Herseaux,Excellent,1930,A l’acte,4,25 m²,20 m²,258 m²,,60 m²,Oui,Non,Non,,,Super équipée,Indépendante,20 m²,2,,,18 m²,Gaz,Non,Non,2,Oui,Oui,250 m²,Oui,Oui,Non,315 kWh/m²/an,81139 kWh/an,02/04/2034,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,20 m²,20 m²,,,,,Double vitrage,,,110 m²,,20 m²,,,Non,Non,,Non,,,,,Non,Non,20240402006599,,,,Oui,,30 m²,,Non,Non,,Non,Non,Non,Non,Non,Non,,,Non,Non,,Non,Non,Non,pas d'application,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vbb79510,VBB79510,Maison à vendre,189000,,7712 Herseaux,Normal,,A l’acte,4,17 m²,18 m²,321 m²,Non,,,Oui,Oui,,,,Indépendante,,1,2,2,,Gaz,Non,,2,Oui,Oui,350 m²,,,Non,202 kWh/m²/an,65050 kWh/an,26/10/2033,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,18 m²,15 m²,,,,,Double vitrage,,,180 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7712/herseaux/vbb79509,VBB79509,Appartement à vendre,115000,,7712 Herseaux,Normal,,A l’acte,1,16 m²,,77 m²,Non,,,Oui,,,,,Indépendante,,1,,1,,Gaz,Non,,2,Oui,,,,,Non,555 kWh/m²/an,42995 kWh/an,30/10/2033,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,Oui,1,,Double vitrage,,,115 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vbb46330,VBB46330,Maison à vendre,229000,,7712 Herseaux,Excellent,,A l’acte,4,11 m²,11 m²,148 m²,Non,,,,,Oui,16 m²,Semi-équipée,Kitchenette,14 m²,1,2,2,,Gaz,Non,,3,Oui,Oui,335 m²,,,Non,158 kWh/m²/an,23316 kWh/an,18/05/2032,,,Information non communiquée,Information non communiquée,,18 m²,11 m²,,Oui,1,,Double vitrage,,3,130 m²,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vba64722,VBA64722,Maison à vendre,185000,Chaussée de Luingne 309,7712 Herseaux,,,A l’acte,3,,,134 m²,Non,,Non,Non,Non,Non,,,,,1,,,,,Non,,,Oui,Oui,,,,,336 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,20250311001073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vaw35962,VAW35962,Maison à vendre,,,7712 Herseaux,Normal,1990,A l’acte,8,18 m²,14 m²,430 m²,Non,71 m²,Oui,Oui,,,,Super équipée,,15 m²,4,,,,,Non,Non,4,,,4275 m²,Oui,Oui,,359 kWh/m²/an,181863 kWh/an,,66,,Pas de risque d’inondation,Information non communiquée,Non,25 m²,23 m²,18 m²,Oui,1,,Double vitrage,,,,,,,,,,,Oui,,,,,,,20210205002364,Nord-est,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vbc22962,VBC22962,Maison à vendre,235000,,7712 Herseaux,Normal,,A convenir,5,,,217 m²,Non,,Non,Oui,Non,Non,,Super équipée,,,2,,2,,Gaz,Non,,2,Oui,Oui,370 m²,,Oui,,233 kWh/m²/an,,07/01/2035,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,10 m,,200 m²,,,,,,,,,,,,Non,Non,Non,20250107004698,Nord-est,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vbc00740,VBC00740,Maison à vendre,159000,,7712 Herseaux,À rénover,,,3,,,152 m²,Non,30 m²,Non,Oui,Non,Non,,Semi-équipée,,,1,,2,,Electrique,Non,,2,Oui,Oui,255 m²,,,,506 kWh/m²/an,,04/04/2034,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,,,,,,,,,,,,,,,Non,Non,Non,20240404009204,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7712/herseaux/vbb32192,VBB32192,Maison à vendre,595000,,7712 Herseaux,Normal,,,6,,,566 m²,Non,80 m²,Non,Non,Non,Non,,,,,4,,,,Gaz,Non,,,Oui,Oui,781 m²,,,,45 kWh/m²/an,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,2,,,,,,,,,,,,Oui,,,,,Non,Non,Non,20240301014849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/leers-nord/vbc88008,VBC88008,Maison à vendre,229000,,7730 Leers-Nord,Normal,1935,A l’acte,3,,,141 m²,Non,,Oui,Oui,,,,Equipée,Américaine,,1,1,1,,Gaz,Non,Non,3,Oui,Oui,300 m²,,,Non,358 kWh/m²/an,50412 kWh/an,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,190 m²,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/7730/leers-nord/vbc78963,VBC78963,Fermette à vendre,289000,,7730 Leers-Nord,À rénover,,A l’acte,2,,,,,,,,,,,,,,,,,,,Non,,4,,,2785 m²,,,Non,703 kWh/m²/an,61343 kWh/an,23/04/2035,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/leers-nord/vbc78962,VBC78962,Maison à vendre,275000,,7730 Leers-Nord,Normal,,A l’acte,3,16 m²,24 m²,167 m²,Non,33 m²,,Oui,,Oui,26 m²,Equipée,Américaine,16 m²,1,1,1,,Mazout,Non,,4,Oui,Oui,510 m²,,,Non,325 kWh/m²/an,54358 kWh/an,07/05/2035,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,6 m²,,,Oui,2,,Double vitrage,,2,200 m²,,25 m²,,,,,Oui,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/leers-nord/vbc49143,VBC49143,Maison à vendre,285000,Rue de la Reine Elisabeth 22,7730 Leers-Nord,Excellent,1930,A l’acte,2,,,108 m²,Non,30 m²,,Oui,,,,Super équipée,,,1,,1,,Gaz,Non,,3,Oui,Oui,825 m²,,Oui,,303 kWh/m²/an,36655 kWh/an,14/03/2035,56,pas d'application,Information non communiquée,Information non communiquée,,,,,Oui,1,,,14 m,,,,,,,,,,,,,,,,,20250314033757,Sud,2,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/leers-nord/vbc43601,VBC43601,Maison à vendre,219000,,7730 Leers-Nord,Normal,,,3,,,154 m²,Non,,,Oui,,,,Equipée,Américaine,,1,1,1,,Gaz,Non,,2,Oui,Oui,249 m²,,,Non,388 kWh/m²/an,59891 kWh/an,03/03/2035,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,1,,Double vitrage,,2,110 m²,,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc92100,VBC92100,Appartement à vendre,205000,Contour de l'Eglise 12,7730 Estaimpuis,Normal,1996,A convenir,2,,,108 m²,,,Non,,Non,Non,,,,,1,,1,,Gaz,,,,,,,Oui,,,211 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,Non,,,,Oui,,1,Double vitrage,,1,,,,,,,,,,,,,Non,Non,Non,2018011021575,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/evregnies/vbc91843,VBC91843,Maison à vendre,249000,,7730 Évregnies,Normal,,A l’acte,3,13 m²,13 m²,207 m²,Non,25 m²,,Oui,,Oui,30 m²,Equipée,Américaine,15 m²,1,1,1,,Gaz,Non,,3,Oui,Oui,320 m²,,,Non,237 kWh/m²/an,48872 kWh/an,24/07/2024,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,9 m²,,,,,,Double vitrage,,,125 m²,,30 m²,,,,,,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc91842,VBC91842,Maison à vendre,359000,,7730 Estaimbourg,À rénover,,A l’acte,3,12 m²,14 m²,196 m²,Non,39 m²,,Oui,,,,Equipée,Américaine,18 m²,1,1,1,,Gaz,Non,,4,Oui,Oui,1334 m²,,,Non,252 kWh/m²/an,49298 kWh/an,16/06/2035,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,18 m²,,,Oui,1,,Double vitrage,,2,980 m²,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/7730/nechin/vbc91087,VBC91087,Maison de maître à vendre,670000,,7730 Néchin,Excellent,,A l’acte,4,14 m²,17 m²,306 m²,Non,32 m²,,,,,,Equipée,Américaine,18 m²,2,2,2,,Gaz,Non,,2,Oui,Oui,1080 m²,,,Non,254 kWh/m²/an,77683 kWh/an,06/06/2025,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,17 m²,14 m²,,,,,Double vitrage,,,400 m²,,50 m²,,,,,,Oui,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/nechin/vbc90208,VBC90208,Maison à vendre,179000,,7730 Néchin,Remis à neuf,,A l’acte,2,10 m²,8 m²,86 m²,Non,,,Oui,,,,Equipée,Américaine,,1,1,2,,Gaz,Non,,2,Oui,Oui,110 m²,,,Non,221 kWh/m²/an,19035 kWh/an,10/02/2034,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,,,,,,,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/nechin/vbc90040,VBC90040,Maison à vendre,269000,,7730 Néchin,,,,4,,,140 m²,Non,,Non,Non,Non,Non,,,,,2,2,3,,Gaz,Non,,4,Oui,Oui,360 m²,,,,192 kWh/m²/an,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,,,,,,,,,,,,,,,,,,Non,Non,Non,20240801001483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/bailleul/vbc89564,VBC89564,Maison à vendre,669000,,7730 Bailleul,,,,4,16 m²,18 m²,,,35 m²,Non,Non,Non,Non,,,,32 m²,2,,,10 m²,,,,,Oui,Oui,1080 m²,,Oui,Non,254 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,18 m²,30 m²,,Oui,1,,Double vitrage,,,330 m²,,60 m²,,,,,,,,,,Non,Oui,Non,20250606021110,,2,,Oui,,,,,,468 m²,,,,,,,,,,,,,,,,,,13 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/bailleul/vbc89563,VBC89563,Maison à vendre,299000,,7730 Bailleul,,,,3,18 m²,18 m²,135 m²,,32 m²,Oui,Oui,Non,Non,,,,21 m²,1,,,6 m²,Bois,,,,,,,,,Non,,,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,18 m²,,,Oui,,,Double vitrage,,,,,,,,,,,,,,,Non,Non,Non,,,,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc89472,VBC89472,Maison à vendre,399000,,7730 Estaimbourg,Excellent,2019,A l’acte,3,11 m²,11 m²,130 m²,Non,,,Oui,,,,Equipée,Américaine,,1,1,2,,Gaz,Non,Non,3,Oui,Oui,331 m²,Oui,Oui,Non,102 kWh/m²/an,14405 kWh/an,22/01/2030,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,9 m²,,,Oui,1,,Double vitrage,,3,170 m²,Sud-est,,Sud-est,,Oui,,Oui,,,,,,,,,,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc89213,VBC89213,Maison à vendre,399000,,7730 Estaimbourg,Normal,2019,,3,,,125 m²,Non,30 m²,Non,Non,Non,Non,,,,,1,,2,,Non specifié,Non,,3,Oui,Oui,330 m²,,,,102 kWh/m²/an,,22/01/2030,102,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,,3,150 m²,,30 m²,,,,,Oui,,,,,Non,Non,Non,20200122502890,Sud-est,,30 m,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc88399,VBC88399,Maison à vendre,189000,Rue d'Elv?che 50,7730 Estaimpuis,,,,3,19 m²,19 m²,117 m²,,38 m²,,,,,,,,,1,,,,Bois,,,,Oui,,,,,,367 kWh/m²/an,,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,19 m²,,,Oui,1,,Double vitrage,,,,,,,,,,,,,,,,Oui,,20250516027541,,,,,,,,,,19 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/estaimbourg/vbc88271,VBC88271,Villa à vendre,499000,,7730 Estaimbourg,Excellent,,A l’acte,5,,,311 m²,Non,,,,,,,,,,1,,,,Mazout,,,4,Oui,Oui,1600 m²,,,,300 kWh/m²/an,92096 kWh/an,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Double vitrage,,,1320 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/estaimpuis/rbt67318,RBT67318,Villa à vendre,499000,Rue des Tanneurs 82,7730 Estaimpuis,Remis à neuf,1982,A l’acte,5,,,307 m²,Non,,,Oui,,,,Super équipée,,,1,2,2,,Mazout,Non,,4,Oui,Oui,1600 m²,,Oui,Oui,300 kWh/m²/an,,,300,,Pas de risque d’inondation,Information non communiquée,,,,,Oui,1,,Double vitrage,,5,1575 m²,,,,,,,,,,,,,,,,,4,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc87717,VBC87717,Maison à vendre,170000,,7730 Estaimbourg,À rénover,,,3,,,,Non,,Non,Oui,Non,Non,,,,,1,,1,,Gaz,Non,,3,Oui,Non,,,Oui,,344 kWh/m²/an,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,,,,,,,,,,,,,,,,,,Non,Non,Non,20220519025241,,2,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/saint-leger/vbc87291,VBC87291,Maison à vendre,249000,,7730 Saint-Léger,Normal,,A l’acte,3,17 m²,7 m²,128 m²,Non,16 m²,,Oui,,Oui,12 m²,Equipée,Américaine,8 m²,1,1,2,,Gaz,Non,,3,Oui,Oui,1470 m²,,,Non,307 kWh/m²/an,39296 kWh/an,28/02/2032,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,13 m²,,,Oui,1,,Double vitrage,,6,990 m²,,25 m²,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc87290,VBC87290,Maison à vendre,325000,,7730 Estaimbourg,Excellent,,A l’acte,3,20 m²,9 m²,140 m²,Non,,,,,,,Equipée,Américaine,,1,1,1,,Gaz,Non,,4,Oui,,460 m²,,,Non,194 kWh/m²/an,27212 kWh/an,01/08/2034,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,9 m²,,,Oui,1,,,,4,160 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc25789,VBC25789,Maison à vendre,799000,,7730 Estaimpuis,Excellent,,,5,,,356 m²,,,Non,Non,Non,Non,,Non équipée,,,2,,3,,Non specifié,Non,,,Oui,Oui,8995 m²,,,Non,122 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,,13,,,,,,,,Oui,Non,,,,Non,Non,Non,‭20240422001087‬,,,,,,,,Non,,,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/7730/nechin/vbc56972,VBC56972,Fermette à vendre,639000,,7730 Néchin,Excellent,,A l’acte,5,15 m²,16 m²,280 m²,Non,,Oui,Oui,,,,Equipée,Américaine,,2,2,,,Electrique,Non,Non,4,Oui,Oui,1592 m²,,Oui,Non,326 kWh/m²/an,91137 kWh/an,07/11/2032,49,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,18 m²,12 m²,12 m²,Oui,3,3,Double vitrage,30 m,,1050 m²,Nord,60 m²,Nord,,,,Oui,Oui,Oui,Non,Non,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/nechin/vbc58057,VBC58057,Villa à vendre,639000,,7730 Néchin,Normal,,,5,,,280 m²,Non,,Non,Oui,Non,Non,,,,,2,,,,Non specifié,Non,,4,Oui,Oui,1592 m²,,,,326 kWh/m²/an,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,,,,Oui,3,,,,,,,,,,,,Oui,,,,,Non,Non,Non,20221107001231,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/rbt41441,RBT41441,Maison à vendre,189000,Rue d'Elvêche 50,7730 Estaimpuis,À rénover,,A l’acte,3,12 m²,17 m²,120 m²,,,,,Oui,,,Equipée,Américaine,,1,1,1,,,Non,,3,Oui,Oui,245 m²,Oui,Oui,Non,367 kWh/m²/an,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,19 m²,,,Oui,1,,Double vitrage,,1,100 m²,,,,,,,,,,,,,,,,,1,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc85056,VBC85056,Maison à vendre,99000,,7730 Estaimpuis,À rénover,1935,A l’acte,2,14 m²,14 m²,100 m²,Non,27 m²,Oui,Oui,Oui,,,Semi-équipée,Kitchenette,15 m²,1,1,1,,Bois,Non,Non,2,Oui,Oui,125 m²,Oui,Oui,Non,494 kWh/m²/an,54010 kWh/an,23/02/2033,10,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,,,,,,,Double vitrage,,,65 m²,Nord-ouest,,Nord-ouest,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc84257,VBC84257,Maison à vendre,195000,,7730 Estaimpuis,Excellent,,,3,15 m²,12 m²,122 m²,,,Non,Non,Non,Non,,Equipée,,,1,,2,,Gaz,Non,,,,Oui,94 m²,,,Non,148 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,Non,9 m²,,,,,,,,,,,,,,,,,Non,,,,Non,Non,Non,20181009001872,,,,,,,,Non,,,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/saint-leger/vbc45462,VBC45462,Maison à vendre,585000,Rue de Warcoing 72,7730 Saint-Léger,,,,4,,,284 m²,Non,,Non,Non,Non,Non,,,,,,,,,,Non,,,,,1251 m²,,,,35 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,Oui,,,,,,,,,,,,,,,,,,Non,Non,Non,20230506000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
