ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Accessible_aux_moins_valides,Nombre_de_façades,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Permis_de_bâtir_obtenu,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Année_de_construction,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_places_de_parking_extérieur,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Raccordé_au_gaz_de_ville,Conso_spécifique_dénergie_primaire,Parlophone,Ascenseur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Nombre_de_place_de_parking_intérieur,Air_conditionné,Date_de_validité_PEB,Référence_PEB,Surface_du_séjour,Surface_du_garage,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Alarme_antieffraction,Largeur_de_la_façade,Orientation_du_jardin,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Permis_durbanisation_accordé,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Porte_de_garage_motorisée,Type_de_cuisine,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,HammamSaunaJacuzzi,Le_bien_fait_lobjet_dun_droit_de_préemption,Espace_ouvert_sensible_à_leau__WORG,Surface_des_caves,Surface_de_la_véranda,Orientation_de_la_façade_du_bien,Balcon,Nombre_de_douches,Clef_électronique,Panneaux_solaires_thermiques,Domotique,Feu_ouvert,Attestation__Asbuilt,Surface_totale,Maison_basse_énergie,Compteur_Bihoraire,Niveau_E,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Attestation__Citernes_à_mazout,Surface_du_grenier,Surface_du_bureau,Orientation_de_la_terrasse,Surface_chambre_à_coucher_4,Surface_du_dressing,Surface_salle_à_manger,Emission_de_CO2,Porte_daccès_sécurisée,Adaptations_pour_les_seniors,Conso_annuelle_totale_dénergie_primaire,Appartement_de_service,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Adoucisseur_deau,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Niveau_K
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt19064,RBT19064,Maison à vendre,775000,Denderhoutembaan 195,9400 Ninove,Normal,A l’acte,4,,,,,Non,,,Super équipée,2,3,,Electrique,Oui,,,3,Oui,,Oui,,,Oui,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,2017,,,,,,,,7,Oui,pas d'application,,Oui,86 kWh/m²/an,,Non,,3,,,,,41048-G-2015_272/EP16934/A001/SD001,,,,,,,,,,Non,,,,,,,,,,Non,,,,Est,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt18695,RBT18695,Maison à vendre,300000,Dendermeersen 118,9400 Ninove,,A l’acte,3,,,,181 m²,Non,Oui,1,,1,,,Mazout,,Double vitrage,Non,3,Oui,,Oui,489 m²,Non,Oui,,Oui,,,,,Information non communiquée,Information non communiquée,Non,1919,Oui,,,,,,,,Non,"oui, attestation conforme",,,350 kWh/m²/an,,Non,,,,1,,,,,,,,,,,,,Non,,,,,,,,,,Oui,,,,Sud,,,,,,,,,,,,,,,,,Nord,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt16968,RBT16968,Maison à vendre,549000,Okegembaan 6,9400 Ninove,À rénover,,4,20 m²,9 m²,12 m²,231 m²,Non,Oui,1,Super équipée,1,2,,Gaz,,Double vitrage,Non,4,Oui,460 m²,Oui,985 m²,Oui,Oui,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,1975,Oui,,,Oui,,,,6,Non,"non, pas d'attestation",,Oui,373 kWh/m²/an,,Non,,,30 m²,2,,,,47 m²,,21 m²,,,18 m,,,18 m,Oui,,,,,,,,,,,Non,,,Sud-est,,,,,,,,,,,,,,,,,Nord-ouest,,,23 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt16771,RBT16771,Maison à vendre,,Ternat 257,9400 Ninove,À rénover,A l’acte,3,17 m²,17 m²,7 m²,125 m²,Non,Oui,1,Semi-équipée,1,1,,,,Double vitrage,,3,Oui,,Oui,436 m²,Non,Oui,,Non,,,,,Information non communiquée,Information non communiquée,Non,,,Oui,,,,,,1,,"oui, attestation conforme",,,523 kWh/m²/an,,Non,,2,,1,,25/04/2035,,35 m²,,8 m²,,,7 m,,,,Non,,,,Kitchenette,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt16754,RBT16754,Maison à vendre,499913,Smid Lambrechtstraat 80,9400 Ninove,Nouveau,,5,,,,232 m²,Non,Oui,,Super équipée,2,2,Oui,,,Double vitrage,Oui,2,Oui,,Oui,273 m²,Oui,Oui,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,,,Oui,,,,,,1,,"oui, attestation conforme",,Oui,,,Non,,,,1,,,,,,,,,8 m,,,8 m,Oui,,,,,Oui,,,,,Non,,,,Est,,2,,,,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt15873,RBT15873,Maison à vendre,,Ternat 257a,9400 Ninove,À rénover,,3,14 m²,14 m²,7 m²,109 m²,Non,Oui,1,Semi-équipée,1,1,,,,Double vitrage,,2,Oui,,Oui,194 m²,Oui,Oui,,Non,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,,,"oui, attestation non conforme",,,236 kWh/m²/an,,,,1,,1,,24/04/2035,,28 m²,,8 m²,,,6 m,,,,Non,,,,Kitchenette,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/9400/denderwindeke/rbt13966,RBT13966,Fermette à vendre,498000,Nijken 31,9400 Denderwindeke,Normal,Immédiatement,4,13 m²,12 m²,22 m²,215 m²,Non,Oui,1,Equipée,2,2,,Bois,,Double vitrage,Non,,Oui,,Oui,,,Oui,,,,,,,Information non communiquée,Information non communiquée,Non,,Non,Non,Non,,,Non,Non,1,Non,"oui, attestation conforme",,Non,224 kWh/m²/an,,Non,,,40 m²,1,Oui,,20250415-0003578775-RES-1,,,20 m²,,Oui,,,,,,4294 m²,Non,Non,,Non,,,,Non,Non,,,,,Non,,Non,,Non,Oui,Non,,,,,,,"oui, attestation conforme",,,,11 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt13958,RBT13958,Maison à vendre,479000,Parklaan 10,9400 Ninove,Excellent,A l’acte,3,,,,206 m²,Non,Oui,1,Super équipée,1,2,,Air pulsé,Oui,Double vitrage,,2,Oui,,,245 m²,Oui,Oui,Oui,Non,,,,,Information non communiquée,Information non communiquée,Non,1959,Oui,,,,,,,2,,"oui, attestation conforme",,,59 kWh/m²/an,Oui,Non,,,,1,,14/04/2035,,,,,,,7 m,,,7 m,Non,,,,,,,,,,Non,Non,,,Nord-ouest,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt13621,RBT13621,Maison à vendre,275000,Sint-Berlindisstraat 11,9400 Ninove,Remis à neuf,A l’acte,4,,,,194 m²,Non,Oui,1,Equipée,1,2,,Gaz,,Double vitrage,Non,3,Oui,,Oui,118 m²,Oui,Oui,Oui,Oui,,,,,Information non communiquée,Information non communiquée,Non,1900,Oui,Oui,,,,,,,Non,"oui, attestation conforme",,Oui,342 kWh/m²/an,,Non,,2,,1,,,,,,,,,8 m,,,8 m,Non,,,,Américaine,,,,,,Non,Non,,,Sud-ouest,,1,,,,,,,,,,,,,,,Nord-est,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt10089,RBT10089,Maison à vendre,549428,Brusselseheerweg 43,9400 Ninove,Nouveau,,4,12 m²,9 m²,12 m²,184 m²,,Oui,1,,2,2,,,,,Non,3,Oui,,Oui,975 m²,,,,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,1,Non,,,,,,Non,,,,1,,,,,,,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9400/ninove/rbt09274,RBT09274,Appartement à vendre,420000,Centrumlaan 73 6,9400 Ninove,Excellent,A l’acte,2,16 m²,14 m²,,126 m²,Non,Oui,1,Super équipée,1,1,,Gaz,,Double vitrage,,3,Oui,,Oui,,Oui,Oui,,Oui,,,,,Information non communiquée,Information non communiquée,Non,2002,Oui,,,,,,,2,,"oui, attestation conforme",,Oui,99 kWh/m²/an,Oui,Oui,3,4,,1,,15/04/2035,,32 m²,,,,,,,,,Non,,,,,,,,,,Non,Non,,,Sud-est,,1,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt09109,RBT09109,Maison à vendre,275000,Weggevoerdenstraat 106,9400 Ninove,À rénover,A l’acte,2,,,,,Non,,,Semi-équipée,1,2,,Gaz,,,,2,Oui,,Non,300 m²,,,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,1955,,Oui,,,,,,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",,470 kWh/m²/an,,Non,,,,,,,3578992,,,,,,,,,,Non,,,,,,,,,,Non,,,,Sud-ouest,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt08832,RBT08832,Maison à vendre,355000,Denderhoutembaan 242,9400 Ninove,Normal,A l’acte,3,12 m²,30 m²,20 m²,138 m²,Non,Oui,1,Super équipée,1,2,,Gaz,,Double vitrage,Oui,3,Oui,78 m²,Oui,416 m²,Oui,Oui,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,1959,Oui,Oui,Oui,Oui,,,,3,Non,"oui, attestation non conforme",,Oui,432 kWh/m²/an,,Non,,2,12 m²,2,,11/07/2034,,30 m²,36 m²,12 m²,4 m²,,9 m,,,9 m,Non,,,,,,,,,,Non,,30 m²,,Est,,1,,,,,,,,,,,,,37 m²,,Ouest,,,22 m²,,,,,,,07/11/2024,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt05538,RBT05538,Maison à vendre,149000,Stierstraat 103,9400 Ninove,À rénover,A l’acte,2,,,,90 m²,Non,,,,1,,,,,,,2,Oui,92 m²,Oui,180 m²,,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,1850,Non,Non,,,,,,,Non,"oui, attestation non conforme",,Oui,2027 kWh/m²/an,,Non,,1,,,,12/02/2024,,,,,,,9 m,Sud-est,40 m,9 m,Non,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9400/ninove/rbt05430,RBT05430,Appartement à vendre,187000,Sint-Pietersstraat 70 A1,9400 Ninove,Excellent,Immédiatement,1,,,,,Non,,,Equipée,1,1,Non,Gaz,,Double vitrage,,3,,,Oui,,Non,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"oui, attestation conforme",,Oui,271 kWh/m²/an,Non,,1,2,,,,,,,,,,Non,,,,,,,,,,Non,Oui,,,,,,,,,,,,Non,Non,,,,,,,,,pas d'application,,,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt04883,RBT04883,Maison à vendre,199000,Stierstraat 2A,9400 Ninove,Normal,A l’acte,3,9 m²,10 m²,14 m²,120 m²,Non,,,Semi-équipée,1,1,,Gaz,,Double vitrage,Non,3,Oui,88 m²,Oui,216 m²,,,,Oui,,,,,Information non communiquée,Information non communiquée,,1918,,Oui,,,,,,,Non,"oui, attestation non conforme",,,361 kWh/m²/an,,,,,35 m²,,,,,33 m²,,12 m²,,,4 m,,,4 m,Non,,,,Kitchenette,,,,,,Non,Non,,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt04097,RBT04097,Maison à vendre,199000,Brusselsesteenweg 299,9400 Ninove,À rénover,,1,,,,142 m²,,,,,1,,,Electrique,,Simple vitrage,Non,,,,,90 m²,,,,,,,,,Risque moyen,Information non communiquée,,1969,Non,Non,Non,,,,,,,pas d'application,,,682 kWh/m²/an,,Non,,3,,,Oui,01/04/2035,20250401-0003563897-RES-1,,,,,,7 m,,,,Non,70 m²,Non,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt03710,RBT03710,Maison à vendre,299000,Geraardsbergsesteenweg 281,9400 Ninove,Nouveau,A l’acte,3,19 m²,12 m²,11 m²,150 m²,,,,Super équipée,2,3,,Gaz,,,Oui,2,Oui,,Oui,131 m²,Oui,Oui,,Non,,,,,Information non communiquée,Information non communiquée,Non,,,Oui,,,,,,1,Non,"oui, attestation conforme",,Oui,,,Non,,,,,,,,50 m²,,,,,5 m,,,5 m,Non,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9400/ninove/rbt03540,RBT03540,Appartement à vendre,359000,Dreefstraat 60,9400 Ninove,Nouveau,,3,14 m²,12 m²,11 m²,130 m²,Non,Oui,1,Super équipée,1,2,Oui,,,Double vitrage,Oui,2,,,Oui,,Oui,Oui,,Oui,,,,,Information non communiquée,Information non communiquée,Non,2024,Oui,,,,,,,,Non,"oui, attestation conforme",,,,Oui,Oui,2,3,22 m²,1,,,,31 m²,,8 m²,,,,,,,Non,,,,,Oui,,,,,Non,Non,,,,,1,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9400/ninove/rbt02539,RBT02539,Appartement à vendre,265000,Edingsesteenweg 37a bus 1,9400 Ninove,Normal,,2,,,,91 m²,Non,,,,1,1,Non,,,,,,,,Oui,,Non,Non,,,,,,,Information non communiquée,Information non communiquée,,2005,,,,,,,,,,pas d'application,,Non,126 kWh/m²/an,Non,,1,,,,,,20250206-0003523236-RES-1,,,,,Non,,,,,,,,,,Non,,,,,,,,,,,,,Non,Non,,,,,,,,,pas d'application,,,,,,,,Non,,126 kWh/an,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt02538,RBT02538,Maison à vendre,240000,Neerstraat 87,9400 Ninove,À rénover,Immédiatement,4,,,,262 m²,Non,Oui,,,1,2,Non,,,,,,Oui,,,649 m²,Non,Non,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,Oui,,,,,,,,pas d'application,,Non,482 kWh/m²/an,Non,,,,,,,,20250312-0003551556-RES-1,,,,,Non,,,,,,,,,,Non,,,,,,,,,,,,,Non,Non,,,,,,,,,pas d'application,,,,,,,,Non,,482 kWh/an,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbs99743,RBS99743,Maison à vendre,549428,Brusselseheerweg 43,9400 Ninove,Nouveau,,4,,,,185 m²,Non,Oui,1,Super équipée,2,2,,,,Double vitrage,Oui,3,Oui,,Oui,1224 m²,,Oui,Oui,Oui,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,1,,"oui, attestation conforme",,,,,,,,,1,,,,,,,,,,,,,Oui,,,,,Oui,,,,,Non,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rwc38987,RWC38987,Maison à vendre,365550,,9400 Ninove,Excellent,A convenir,3,,,,698 m²,,Oui,,Super équipée,1,,Oui,Gaz,Oui,,,3,Oui,,,698 m²,Oui,,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,Non,2025,,Oui,,,,Oui,Oui,1,,"oui, attestation conforme",,Oui,,Oui,,,,,1,,,,,,,,,,,,,Oui,,,,Américaine,Oui,,,,,,,,,,,,,,,,,698 m²,Oui,Oui,23,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/9400/ninove/rbs98525,RBS98525,Rez-de-chaussée à vendre,309500,Preulegem 31 00,9400 Ninove,Nouveau,Immédiatement,2,12 m²,7 m²,,75 m²,Non,,,Equipée,1,1,Oui,Air pulsé,Oui,Double vitrage,,3,Oui,,Oui,,Oui,Oui,,Oui,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Oui,0,2,14 m²,,Oui,,,29 m²,,6 m²,5 m²,,,,,,,,,,Américaine,,,,,,Non,Non,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbs96147,RBS96147,Maison à vendre,195000,Pollarestraat 49,9400 Ninove,,A l’acte,2,,,,118 m²,Non,Oui,,Super équipée,1,,,,,Double vitrage,Non,2,Oui,,Oui,177 m²,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,Non,1875,,Oui,,,,,,2,Non,"oui, attestation conforme",,,290 kWh/m²/an,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,,,Sud-est,,,,,,,,,,,,,,,,,Nord-ouest,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9400/ninove/rbs90367,RBS90367,Appartement à vendre,295000,Kaardeloodstraat 15 10,9400 Ninove,Normal,A l’acte,2,13 m²,11 m²,,100 m²,Non,Oui,,Super équipée,1,1,,Gaz,,Double vitrage,Oui,2,,,Oui,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,2006,,,,,,,,1,Non,"oui, attestation conforme",,,114 kWh/m²/an,Oui,Oui,3,4,12 m²,1,,09/01/2030,,32 m²,,12 m²,6 m²,,7 m,,,7 m,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,Est,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9400/ninove/rbs85723,RBS85723,Appartement à vendre,289000,Edingsesteenweg 18 8,9400 Ninove,Excellent,A l’acte,2,10 m²,13 m²,,78 m²,Non,Oui,1,Super équipée,1,1,,Gaz,,Double vitrage,,2,,,Oui,,Oui,Oui,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,2006,,,,,,,,1,,"oui, attestation conforme",,Oui,109 kWh/m²/an,Oui,Oui,2,3,9 m²,,,01/12/2033,,29 m²,,7 m²,4 m²,,,,,,Non,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9400/ninove/rbs83769,RBS83769,Appartement à vendre,239000,Vuurkruisersstraat 11 A501,9400 Ninove,Normal,A l’acte,1,10 m²,,,60 m²,Non,Oui,,Super équipée,1,,,Gaz,,Double vitrage,,2,,,Oui,,Oui,Oui,,Oui,,,,,Information non communiquée,Information non communiquée,,2012,,Non,,,,,,1,Non,"oui, attestation conforme",,Oui,162 kWh/m²/an,Oui,Oui,,,8 m²,1,,,,28 m²,,,4 m²,,,,,,Non,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbs83768,RBS83768,Maison à vendre,399000,Kattestraat 132,9400 Ninove,À rénover,A l’acte,4,23 m²,22 m²,20 m²,200 m²,Non,Oui,1,,2,,,Mazout,,Double vitrage,,3,Oui,616 m²,Oui,791 m²,Oui,Oui,Oui,Oui,,,,,Information non communiquée,Information non communiquée,,1948,Oui,Oui,,,,,,1,Non,"oui, attestation non conforme",,,463 kWh/m²/an,,Non,,2,,1,,,,48 m²,17 m²,12 m²,5 m²,,10 m,Sud-est,66 m,10 m,Non,,,,,,,,,,Non,Non,90 m²,,,,,,,,,,,,,,,,,,,Sud-est,17 m²,,,,,,,,,,Oui,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbs81772,RBS81772,Maison à vendre,279000,Brusselsesteenweg 100,9400 Ninove,À rénover,A l’acte,3,,,,150 m²,Non,Oui,1,,1,,Non,,,Double vitrage,,2,Oui,408 m²,Oui,602 m²,Oui,Oui,Non,,,,,,Information non communiquée,Information non communiquée,,1953,Non,Oui,,,,,,1,Non,,,Non,815 kWh/m²/an,Non,Non,,2,,1,Non,,,,,,,Non,5 m,Nord,,5 m,,,Non,,,,,,,Non,Non,,,,,,,,,,,,,,,,,Non,,,,Nord,,,,,,,,,,,Non,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbs76510,RBS76510,Maison à vendre,299000,Vierhoek 12,9400 Ninove,Normal,,3,11 m²,16 m²,,143 m²,Non,,,,1,,,,,Double vitrage,Non,2,Oui,,Oui,370 m²,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,,1918,,Oui,,,,,,1,Non,"oui, attestation non conforme",,Oui,266 kWh/m²/an,,Non,,,30 m²,,,,,34 m²,,17 m²,,,4 m,,,4 m,,,,,,,,,,,Non,Non,,,Nord-ouest,,,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/9400/ninove/rwc38361,RWC38361,Immeuble mixte à vendre,254000,Aalstersesteenweg 264,9400 Ninove,,,2,,,,227 m²,,Oui,,,1,,,Gaz,,Double vitrage,,,Oui,105 m²,Oui,720 m²,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,Oui,Oui,,,,,,,,"oui, attestation conforme",,Oui,252 kWh/m²/an,,,,,,,,,20240216-0003142857-RES2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/9400/ninove/rbs72599,RBS72599,Immeuble mixte à vendre,359000,Nederhasseltstraat 220,9400 Ninove,Normal,A l’acte,2,48 m²,32 m²,,416 m²,Non,,,Super équipée,1,6,,Mazout,,Double vitrage,Non,3,,,Oui,280 m²,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,Non,"oui, attestation non conforme",,Oui,,,Non,,1,,,,11/10/2032,,41 m²,,,19 m²,,,,,,,,,,,,,,,,,,3518 m²,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9400/voorde/rwc38535,RWC38535,Villa à vendre,365550,,9400 Voorde,Excellent,A convenir,3,,,,447 m²,,,,Super équipée,1,,Oui,Non specifié,,,,4,Oui,,,,Oui,Oui,Oui,,,,,,Information non communiquée,Information non communiquée,,2025,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,Américaine,Oui,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/9400/ninove/rbs61181,RBS61181,Bungalow à vendre,290000,Nachtegaallaan 11,9400 Ninove,À rénover,,2,13 m²,13 m²,8 m²,109 m²,Non,Oui,1,Semi-équipée,1,1,,Gaz,,Double vitrage,Non,4,Oui,,Oui,910 m²,Oui,Oui,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,1973,,Oui,,,,,,2,,"oui, attestation non conforme",,Oui,408 kWh/m²/an,,Non,,,,1,,21/11/2034,,34 m²,,12 m²,,,16 m,,,16 m,Non,,,,Kitchenette,,,,,,Non,Non,,,Est,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbs55135,RBS55135,Maison à vendre,298000,Brusselsesteenweg 469,9400 Ninove,Normal,A l’acte,5,,,,218 m²,Non,,,Equipée,1,2,Non,Gaz,,Double vitrage,,3,Oui,,Oui,286 m²,Non,Oui,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,1949,,,,,,,,,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,Non,,,3,,,,,,,,,,Non,,,,,Non,,,,,Non,Oui,Oui,Oui,,Non,,,,,,,,Non,Non,,,,,,,,,pas d'application,,,,,,,,Non,,1090 kWh/an,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbs55134,RBS55134,Maison à vendre,182000,Brusselsesteenweg 325,9400 Ninove,Normal,Immédiatement,2,,,,165 m²,Non,Oui,,,,,Non,,,,,,,,Oui,,Non,Non,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,pas d'application,,Non,512 kWh/m²/an,Non,,,,,,,,20241009-0003406589-RES-1,,,,,Non,,,,,,,,,,Non,,,,,,,,,,,,,Non,Non,,,,,,,,,pas d'application,,,,,,,,Non,,512 kWh/an,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbs50119,RBS50119,Maison à vendre,495000,Bleekstraat 51,9400 Ninove,Remis à neuf,A l’acte,3,,,,292 m²,Non,Oui,1,Super équipée,2,4,,Gaz,,Double vitrage,Non,4,Oui,,Oui,535 m²,Oui,Oui,,Oui,,,,,Information non communiquée,Information non communiquée,Non,1961,,,,,,,,,Non,"oui, attestation non conforme",,Oui,628 kWh/m²/an,,Non,,1,,3,,,,,,,,,,,,,Non,,,,,,,,,,Non,Non,,,Nord,,2,,,,,,,,,,,,,,,Sud,,,,,,,,,,01/11/2024,,,,
