ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_du_séjour,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Piscine_extérieure,Conso_spécifique_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Surface_totale_du_terrain,Air_conditionné,Alarme_antieffraction,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_constructible,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Étage_de_lappartement,Surface_du_jardin,Surface_des_caves,Surface_du_grenier,Surface_de_la_véranda,Permis_durbanisation_accordé,Parlophone,Surface_du_bureau,Emission_de_CO2,Attestation__Asbuilt,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,Raccordé_aux_égouts,Attestation__Citernes_à_mazout,Orientation_du_jardin,Surface_chambre_à_coucher_3,Nombre_de_place_de_parking_intérieur,Attestation__Installation_électrique__Validité,Station_de_charge_électrique,Maison_basse_énergie,Pompe_à_chaleur,Compteur_Bihoraire,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Appartement_de_service,Surface_chambre_à_coucher_5,Conso_annuelle_totale_dénergie_primaire,Surface_du_garage,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Citerne_à_eau_de_pluie,Niveau_S,Possibilités_pour_profession_libérale,Surface_totale,Niveau_E
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt37924,RBT37924,Appartement à vendre,249000,Elektriciteitstraat 35 1003,2800 Malines,Normal,,,A partir du : 01/09/2026,1,59 m²,Oui,,,,,,,,Oui,,1,1,Gaz,Oui,2,,Oui,Oui,Oui,Oui,20210322-002390804,22/03/2031,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Semi-équipée,,,,,,,Est,,,,,,,161 kWh/m²/an,,,,,,,,,,,,185 m,Oui,10,,,,,Non,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,9509 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt37917,RBT37917,Maison à vendre,749000,Zelestraat 91,2800 Malines,Normal,,,A convenir,6,535 m²,Non,,Oui,,,,,,Oui,,3,3,Mazout,Non,2,,Oui,Oui,Oui,Oui,20240830-0003354730-RES-1,30/08/2034,"oui, attestation non conforme",Non,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Sud,,,,,,,499 kWh/m²/an,,,,,,478 m²,,,,,407 m²,29 m,Oui,,,,,,Non,,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,267031 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt37903,RBT37903,Maison à vendre,359000,Adegemstraat 163,2800 Malines,Normal,Non,,A convenir,3,156 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,,2,Gaz,Non,2,,,,Oui,Oui,,24/10/2034,pas d'application,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,2,,,,,,,,,,,302 kWh/m²/an,,,,,,71 m²,,,,,71 m²,14 m,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2800/malines/rbt37814,RBT37814,Villa à vendre,1720000,Zemstbaan 126,2800 Malines,Excellent,,1962,A convenir,4,763 m²,Non,,Oui,,,,,,Oui,,2,4,Mazout,Non,4,,Oui,Oui,,Oui,20250514-0003586925-RES-1,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Sud-ouest,,,,,,Oui,223 kWh/m²/an,,,,,,3470 m²,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt37020,RBT37020,Maison à vendre,909000,Zavelstraat 30,2800 Malines,À rénover,,,,7,438 m²,,,Oui,,,,,,Oui,,2,,Gaz,Non,3,3,Oui,Oui,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,3,,,,Oui,322 kWh/m²/an,,,,,,961 m²,,,,,,,Oui,,,,,,,,,24495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt36125,RBT36125,Maison à vendre,680000,Blokhuisstraat 33,2800 Malines,Normal,Non,1968,,5,390 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,1,2,,Mazout,Non,4,,Oui,Oui,,,20250515-0003599630-RES-1,15/05/2035,"non, pas d'attestation",Oui,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Sud,,1,,,,,442 kWh/m²/an,,,,,,1483 m²,,,,,156 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt36090,RBT36090,Maison à vendre,296000,Vekestraat 12,2800 Malines,À rénover,,1875,A l’acte,4,142 m²,Non,,,,,,,,,,1,1,,Non,,,Oui,Oui,Oui,Oui,20220616-0002623815-RES-1,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Semi-équipée,,,,,,,,,,,,,,492 kWh/m²/an,,,,,,60 m²,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt34831,RBT34831,Maison à vendre,369000,Hamerstraat 31,2800 Malines,Normal,,1938,A l’acte,4,170 m²,Non,Oui,,,Oui,,,,,,1,2,Gaz,Non,2,,,Oui,Oui,Oui,,28/05/2029,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,12 m²,18 m²,18 m²,Super équipée,,13 m²,,,Double vitrage,Non,Sud-est,,,30 m²,,,Non,333 kWh/m²/an,,,,,,100 m²,Oui,,,,,,Non,,,,,,Non,,,,,,,,,,,,,,,,11 m²,,,,,,,,,,17 m²,13 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt34555,RBT34555,Appartement à vendre,339000,Schuttersvest 23 401,2800 Malines,Remis à neuf,,,,2,100 m²,Non,,,,,,,,,,1,,,,2,,,Oui,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,287 kWh/m²/an,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt33938,RBT33938,Appartement à vendre,337000,Lange Schipstraat 32 101,2800 Malines,Excellent,,,,2,87 m²,,,,,,,,,,,1,,,,2,,,Oui,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,7 m²,,,,218 kWh/m²/an,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt33285,RBT33285,Appartement à vendre,229500,Elektriciteitstraat 31 1301,2800 Malines,Normal,Non,1973,A l’acte,2,75 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Oui,2,,,Oui,Oui,Oui,20250226-0003540047-RES-1,26/02/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Est,,,,,,,191 kWh/m²/an,,,,,,,,,,,75 m²,,,13,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt08157,RBT08157,Appartement à vendre,229000,Bleekstraat 6 309,2800 Malines,À rénover,Non,1969,A l’acte,3,92 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Oui,,,,Oui,,,3557192,19/03/2035,"non, pas d'attestation",Non,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,26 m²,Semi-équipée,,,,,,,,,8,3 m²,,,,160 kWh/m²/an,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt31149,RBT31149,Appartement à vendre,235000,Brusselsesteenweg 11 2,2800 Malines,Normal,Non,1968,A l’acte,1,57 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Oui,2,,,,Oui,Oui,20220523-0002609302-RES-1,23/05/2032,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,20 m²,Super équipée,,,,,,,Nord-est,,,,,,,253 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt30839,RBT30839,Maison à vendre,249000,,2800 Malines,À rénover,,,,3,104 m²,,Oui,,,,,,,,,1,2,Gaz,,2,,,,Oui,Oui,20230217-0002803855-RES-1,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,Double vitrage,,,,,,,,,368 kWh/m²/an,,,,,,66 m²,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt27237,RBT27237,Appartement à vendre,315000,Liersesteenweg 416 2,2800 Malines,Normal,,1899,Immédiatement,2,93 m²,Non,,,,,,,,,,1,1,Gaz,Non,2,,,Oui,Oui,Oui,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,Double vitrage,,Ouest,11 m,2,31 m²,Est,11 m,,165 kWh/m²/an,,,,,Non,,,,,,,,Oui,2,,,,,Non,Oui,,999,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,165 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt30313,RBT30313,Maison à vendre,668000,Kleine Nieuwedijkstraat 38/A1 9,2800 Malines,,,2010,A l’acte,4,229 m²,Non,,,,,,,,Oui,2,2,2,Non specifié,Oui,,2,Oui,Oui,Oui,Oui,20221223-0002762504-RES-1,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,,,,Super équipée,,,,,,,,,,2 m²,,,,135 kWh/m²/an,,,,,,,,,,,,,Oui,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt30311,RBT30311,Appartement à vendre,668000,Kleine Nieuwedijkstraat 38/A1 9,2800 Malines,,,2010,A l’acte,4,229 m²,Non,,,,,,,,Oui,2,2,2,Non specifié,Oui,,2,Oui,Oui,Oui,Oui,20221223-0002762504-RES-1,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,,,,Super équipée,,,,,,,,,,2 m²,,,,135 kWh/m²/an,,,,,,,,,,,,,Oui,0,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt30223,RBT30223,Maison à vendre,375000,Koolstraat 72,2800 Malines,Normal,,1935,A l’acte,3,125 m²,Non,,,,,,,,Oui,1,1,2,Gaz,Non,,,Oui,Oui,,,3041271,15/11/2033,"non, pas d'attestation",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Semi-équipée,,,,,,,,,,20 m²,,,,893 kWh/m²/an,,,,,,124 m²,,,,,,,Oui,,,,,,Non,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt29879,RBT29879,Appartement à vendre,444000,,2800 Malines,Nouveau,,2024,,2,111 m²,,,,,,,,,,,1,,Air pulsé,Non,4,,Oui,Oui,,,,,"oui, attestation conforme",,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,Double vitrage,,,,,7 m²,,,,,,,,,,,,,,,,,Oui,3,,,,,,,,1,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt29878,RBT29878,Appartement à vendre,476000,,2800 Malines,Nouveau,,2024,,2,130 m²,,,,,,,,,,,1,2,Air pulsé,Non,4,,Oui,Oui,,,,,"oui, attestation conforme",,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,Double vitrage,,,,,12 m²,,,,,,,,,,,,,,,,,Oui,0,,,,,,,,1,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt29870,RBT29870,Appartement à vendre,698000,Grote Markt 17A/1,2800 Malines,Normal,,1675,,3,200 m²,,,,,,,,,,,1,1,Gaz,Non,2,,,Oui,,,,,,Non,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,2,,,,,250 kWh/m²/an,,,,,,,,,,,,,Oui,1,,,,,Oui,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt29869,RBT29869,Maison à vendre,698000,Grote Markt 17A/1,2800 Malines,Normal,,1675,,3,200 m²,,,,,,,,,,,1,1,Gaz,Non,2,,,Oui,,,,,,Non,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,2,,,,,250 kWh/m²/an,,,,,,,,,,,,,Oui,,,,,,Oui,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt29376,RBT29376,Maison à vendre,317000,Nekkerspoelstraat 410,2800 Malines,À rénover,,1939,A l’acte,3,107 m²,Non,,Oui,,,,,,,,,1,Gaz,Non,,,Oui,Oui,,,20250403-0003569554-res-1,03/04/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Semi-équipée,,,1,,,,,,,,,,,286 kWh/m²/an,,,,,,90 m²,,,,,,,,,34 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt29375,RBT29375,Maison à vendre,364000,Frans Halsvest 46,2800 Malines,À rénover,Non,1918,A l’acte,4,135 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,,1,2,Gaz,Non,2,,Oui,Oui,,,2833245,10/03/2033,"non, pas d'attestation",Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,28 m²,Semi-équipée,,,1,,,,,5 m,,15 m²,,,,260 kWh/m²/an,,,,,,,,,,,,,,,80 m²,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt26623,RBT26623,Maison à vendre,299000,Sint-Jozefstraat 25,2800 Malines,À rénover,Non,1950,A l’acte,2,119 m²,Non,Oui,Oui,Oui,Oui,,,,,,1,1,Gaz,Non,2,,Oui,Oui,Oui,Oui,,23/05/2033,,Non,,Pas de risque d’inondation,Information non communiquée,17 m²,18 m²,13 m²,Super équipée,,27 m²,,,Double vitrage,,Est,,,,,,,391 kWh/m²/an,,,,,,100 m²,,,,,,,Oui,,28 m²,,,,Non,,,,,,,,,,,,,Oui,,,12 m²,,,,,,,,,,13 m²,14 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt26520,RBT26520,Appartement à vendre,179000,Elektriciteitstraat 31 807,2800 Malines,,Non,1973,,1,46 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Oui,,,Non,Oui,,,3580475,17/04/2035,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,17 m²,Super équipée,,,,,,,,,,10 m²,,,,108 kWh/m²/an,,,,,,,,,,,,,Oui,8,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt26510,RBT26510,Appartement à vendre,475000,Désiré Boucherystraat 9 101,2800 Malines,Excellent,,,A l’acte,2,108 m²,,,,,,,,,,,1,,,,,,,Oui,,,,,"oui, attestation conforme",Non,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,20 m²,,,,51 kWh/m²/an,,,,,,,,,,,,,Oui,1,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt26506,RBT26506,Appartement à vendre,269000,Ontvoeringsplein 9 502,2800 Malines,Normal,Non,1966,,3,93 m²,Non,Oui,,,,,,,,,1,1,Gaz,Oui,3,,,Oui,Oui,Oui,,25/04/2033,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,,,,Equipée,Américaine,,,,Double vitrage,,,,5,,,,,261 kWh/m²/an,,,,,,,,,,,,,,5,,,,,,,,4893,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt26501,RBT26501,Maison à vendre,499000,Karmelietenstraat 16,2800 Malines,Excellent,,2005,A l’acte,4,188 m²,,,,,,,,,Oui,1,1,,,Non,4,1,Oui,Oui,,,,,"oui, attestation conforme",Non,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,,Equipée,Américaine,,,,,,,,3,,,,,256 kWh/m²/an,,,,,,,,,,,,,Oui,,,,,,Non,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt26496,RBT26496,Maison à vendre,329000,Milsenstraat 12,2800 Malines,,Non,,,3,141 m²,Non,Oui,Oui,,,,,,,,1,1,Gaz,Non,2,,,,Oui,Oui,,13/02/2033,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,,,,Equipée,Américaine,,,,Double vitrage,,,,3,,,,,265 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,7509,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,265 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt26321,RBT26321,Appartement à vendre,265000,Bleekstraat 8 901,2800 Malines,Remis à neuf,,1975,,2,91 m²,,,,,,,,,,,1,1,Gaz,Oui,2,,,Oui,Oui,Oui,,28/04/2035,,Non,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,Double vitrage,,,,1,13 m²,,,,251 kWh/m²/an,,,,,,,,,,,,,,9,,,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt25831,RBT25831,Maison à vendre,315000,Nekkerspoelstraat 202,2800 Malines,Normal,Non,1900,A l’acte,2,99 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,2,Gaz,Non,2,,Oui,Oui,Oui,Oui,20241018-0003417269-RES-1,18/10/2034,"oui, attestation non conforme",Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Sud,6 m,,,,,,230 kWh/m²/an,,,,,,117 m²,,,,,,,Oui,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt22996,RBT22996,Maison à vendre,319500,Paardenkerkhofstraat 183,2800 Malines,À rénover,Oui,,A l’acte,4,141 m²,Non,,,,,,,,,,1,1,Gaz,Non,2,,Oui,Oui,,,,,,Non,,Information non communiquée,Information non communiquée,16 m²,10 m²,24 m²,,,17 m²,,,Double vitrage,,Sud,5 m,,,Nord,,,269 kWh/m²/an,,,,,,107 m²,,,,,,,Oui,,30 m²,,,,Non,,,,,,,,,,,,,,,,16 m²,,,,,,,,,,14 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt22054,RBT22054,Maison à vendre,569000,Caputsteenstraat 18,2800 Malines,Remis à neuf,,1936,,5,250 m²,,Oui,Oui,Oui,,,,,Oui,1,2,2,Gaz,,2,1,Oui,Oui,Oui,Oui,,25/03/2034,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,Double vitrage,,,,3,,,,,299 kWh/m²/an,,,,,,426 m²,,,,,,,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,2,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt20628,RBT20628,Maison à vendre,420000,Oude Antwerpsebaan 147,2800 Malines,,,1953,A l’acte,3,148 m²,Non,,Oui,,,,,,,,1,2,Gaz,Non,3,,Oui,Non,,,Certificaat-20250425-0003586762-RES-1,25/04/2035,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,,,,Super équipée,,,,,,,Sud-ouest,,,,,,,299 kWh/m²/an,,,,,,240 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2800/malines/rbt20557,RBT20557,Penthouse à vendre,618000,Zemstbaan 131 203,2800 Malines,Nouveau,Non,2025,Immédiatement,3,130 m²,,Oui,,,,,Oui,,Oui,,1,2,Air pulsé,,,,,Oui,,Oui,,03/07/2034,"oui, attestation conforme",Oui,,Information non communiquée,Information non communiquée,15 m²,13 m²,37 m²,,,28 m²,,9 m²,Double vitrage,,,12 m,,20 m²,Sud-ouest,12 m,,33 kWh/m²/an,,,,,,,,,,,,,Oui,2,,10 m²,,,Non,Oui,,,,Oui,,,,,,,,,,,8 m²,2,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt20111,RBT20111,Maison à vendre,765000,Auwegemvaart 57,2800 Malines,À rénover,Non,1936,A convenir,5,191 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,2,1,,Mazout,Non,2,,Oui,Oui,Oui,Oui,20250406-0003571481-RES-1,06/04/2035,"oui, attestation non conforme",Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Semi-équipée,,,,,,,Nord-est,,,,,,,554 kWh/m²/an,,,,,,487 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt17838,RBT17838,Maison à vendre,479000,Berendansstraat 9,2800 Malines,Normal,Non,2002,A l’acte,4,187 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,Gaz,Non,,2,Oui,Oui,,,3489455,23/12/2034,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,33 m²,Super équipée,,,,,,,,,,20 m²,,,,96 kWh/m²/an,,,,,,482 m²,,,,,,,Oui,,373 m²,,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt17609,RBT17609,Maison à vendre,375000,Koningin Astridlaan 85,2800 Malines,Remis à neuf,,1899,,3,155 m²,,Oui,Oui,,,,,,,,1,2,Gaz,,2,,Oui,Oui,Oui,Oui,,15/04/2035,"oui, attestation conforme",,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,Double vitrage,,,,4,,,,,236 kWh/m²/an,,,,,,90 m²,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,05/05/2017,,,,,,,,,,,,,,,,,,,,
