ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Type_de_vitrage,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Largeur_du_terrain_à_rue,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_du_séjour,Surface_des_caves,Surface_du_grenier,Surface_du_garage,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Surface_du_jardin,Surface_de_la_terrasse,Profondeur_du_terrain,Disponibilité_du_bien,Meublé,Équipement_de_la_cuisine,Nombre_de_douches,Ascenseur,Nombre_détages_de_limmeuble,Orientation_de_la_terrasse,Le_bien_fait_lobjet_dun_droit_de_préemption,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Permis_durbanisation_accordé,Étage_de_lappartement,Niveau_E,Niveau_K,Permis_de_bâtir_obtenu,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Citerne_à_eau_de_pluie,Parlophone,Chauffage_au_sol,Surface_de_la_véranda,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Asbuilt,Espace_ouvert_sensible_à_leau__WORG,Raccordé_aux_égouts,Surface_totale,Compteur_Bihoraire,Attestation__Citernes_à_mazout,Station_de_charge_électrique,Panneaux_solaires_thermiques,Surface_chambre_à_coucher_5,Surface_du_bureau,Surface_salle_à_manger,Maison_basse_énergie,Conso_annuelle_totale_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Emission_de_CO2,Adoucisseur_deau,Possibilités_pour_profession_libérale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Porte_daccès_sécurisée,Adaptations_pour_les_seniors,Appartement_de_service
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt41952,RBT41952,Maison à vendre,433780,Bruggesteenweg 15,8760 Meulebeke,,Non,2025,3,231 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,2,Oui,Gaz,Double vitrage,3,,,Oui,,Oui,407 m²,,,,,Non,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,Equipée,,Non,,,Non,,,,,Non,Non,Non,Ouest,Non,Non,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt41949,RBT41949,Maison à vendre,279000,Gisthuisstraat 3,8760 Meulebeke,,Non,1989,4,265 m²,,Oui,Non,Non,Non,Non,Non,,,2,,,,2,,,Oui,,,295 m²,,,,,,296 kWh/m²/an,20240529-0003264342-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,Non,,,,,,Non,Non,Ouest,Non,Non,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8760/meulebeke/rbt41948,RBT41948,Appartement à vendre,230000,Abeeldreef 2 A 2,8760 Meulebeke,,Non,1997,2,103 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,,,,,1,,,,,,,,,Non,111 kWh/m²/an,20240527-0003262296-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Oui,3,,Non,,,,,,Non,Non,,Non,Non,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt41573,RBT41573,Maison à vendre,367000,Seyntexlaan 2,8760 Meulebeke,Nouveau,,2025,4,,,,,,,,,Oui,1,2,,,,,,,Oui,,,,,,,,,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt41529,RBT41529,Maison à vendre,265000,Tuinwijk 4,8760 Meulebeke,,Non,1955,4,143 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,2,,,Double vitrage,3,,,Oui,Sud-est,Oui,322 m²,,,Oui,Oui,Non,527 kWh/m²/an,3526301,10/02/2035,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,2,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt39391,RBT39391,Maison à vendre,249000,Tieltstraat 116,8760 Meulebeke,À rénover,,1970,3,218 m²,Non,Oui,Non,,,,,Oui,1,,,Mazout,Simple vitrage,,5 m,,Oui,,,632 m²,145 m²,,,,,619 kWh/m²/an,20250403-0003568634-RES-1,03/04/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,23 m²,17 m²,,1,6 m²,,,,,Non,,,Non,2,,,,,,,,,Non,Nord,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt39382,RBT39382,Maison à vendre,865000,Sint-Amandstraat 4,8760 Meulebeke,Normal,,,3,169 m²,Oui,Oui,Non,,,,,Oui,,,Oui,Bois,Double vitrage,,,,Oui,,,15273 m²,,,,,,703 kWh/m²/an,20250514-0003596054-RES-1,14/05/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,15 m²,,,,1,11 m²,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt39135,RBT39135,Maison à vendre,399000,Marialoopsteenweg 57,8760 Meulebeke,,,2024,4,182 m²,,,,,,,,Oui,1,2,Oui,Non specifié,,3,7 m,2,Oui,,,453 m²,,11 m,,,,0 kWh/m²/an,Bij oplevering,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,44 m,,,Equipée,,Non,2,,Non,,,,,Non,Non,Non,Ouest,Non,Non,Oui,,29,0,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt00411,RBT00411,Maison à vendre,265000,Oostrozebekestraat 88,8760 Meulebeke,,Non,1979,3,217 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,2,,Gaz,Double vitrage,2,12 m,,Oui,,,231 m²,,14 m,,,Non,441 kWh/m²/an,20231003-0003004711-RES-3,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,16 m,A l’acte,,Equipée,,Non,2,,Non,,,,,Non,Non,Non,Sud-ouest,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8760/meulebeke/rbt37556,RBT37556,Appartement à vendre,289000,Achtste Linielaan 11 0101,8760 Meulebeke,Excellent,,2017,2,129 m²,,,,,,,,Oui,1,1,,Gaz,Double vitrage,3,,,,,Oui,,,,,,Non,183 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,,Super équipée,1,Oui,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8760/meulebeke/rbt37555,RBT37555,Appartement à vendre,289000,Achtste Linielaan 11 0201,8760 Meulebeke,Nouveau,,2017,2,129 m²,,,,,,,,Oui,1,1,,Gaz,Double vitrage,3,,,,,Oui,,,,,,Non,122 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,,Super équipée,1,Oui,3,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt36370,RBT36370,Maison à vendre,185000,Pittemstraat 57,8760 Meulebeke,Normal,,,2,199 m²,Non,Oui,Non,,,,,,,,,Gaz,Double vitrage,,5 m,,Oui,,Oui,275 m²,,,,,,308 kWh/m²/an,20250409-0003573454-RES-2,09/04/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,44 m²,,,1,,,,,A convenir,,,,Non,,,,,,,,,,Non,Nord-est,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt36068,RBT36068,Maison à vendre,330000,Bonestraat 66,8760 Meulebeke,Normal,Non,1963,3,183 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,2,,Gaz,,3,,2,Oui,,,,,,Oui,Oui,,321 kWh/m²/an,20250505-0003587473-RES-1,05/05/2035,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,2,,481 m²,,,A l’acte,Non,Super équipée,1,Non,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt32515,RBT32515,Maison à vendre,343223,Graanstraat 42,8760 Meulebeke,Nouveau,,2022,3,130 m²,,,,,,,,Oui,,,,,,3,7 m,,Oui,Sud-ouest,,254 m²,70 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt32388,RBT32388,Maison à vendre,,Hulstboomstraat 13,8760 Meulebeke,À rénover,Non,,2,111 m²,Non,Oui,Oui,Non,Non,Oui,Non,Oui,1,1,,,Simple vitrage,4,,,Oui,Sud,Oui,334 m²,,,,Oui,,575 kWh/m²/an,20250507-0003594923-RES-1,07/05/2035,"oui, attestation non conforme",Zone agricole,Pas de risque d’inondation,Information non communiquée,13 m²,20 m²,,,,,,22 m²,9 m²,1,4 m²,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt32119,RBT32119,Maison à vendre,234000,Gaversdreef 4,8760 Meulebeke,,,1953,3,,,,,,,,,Oui,,2,,Mazout,Double vitrage,2,,1,,,Oui,305 m²,,17 m,,,,852 kWh/m²/an,20250408-0003560692-RES-2,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,16 m,A l’acte,,,,Non,,,Non,,,,,Non,Non,Non,,Non,Non,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt31230,RBT31230,Maison à vendre,205000,Regentiestraat 6,8760 Meulebeke,,,1952,3,177 m²,,Oui,,,,,,Oui,1,2,,Gaz,Double vitrage,2,8 m,,Oui,,Oui,125 m²,,8 m,,,,500 kWh/m²/an,20240409-0002149720-RES-2,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,4 m²,12 m,A l’acte,,Equipée,,Non,2,,Non,,,,,Non,Non,Non,,Non,Non,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs85607,RBS85607,Maison à vendre,295000,Steenstraat 24,8760 Meulebeke,,,1962,2,207 m²,Oui,Oui,,,,,,Oui,1,2,,,Double vitrage,4,,,Oui,Sud,Oui,468 m²,,,Oui,Oui,,599 kWh/m²/an,2754429,15/12/2032,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29737,RBT29737,Maison à vendre,328000,Tarwestraat 28,8760 Meulebeke,Nouveau,,,3,124 m²,,Oui,,,,,,Oui,,,,,,3,7 m,,Oui,Sud,,415 m²,67 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29733,RBT29733,Maison à vendre,319000,Tarwestraat 28,8760 Meulebeke,Nouveau,,,3,128 m²,,Oui,,,,,,Oui,,,,,,3,7 m,,Oui,Sud,,347 m²,70 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29731,RBT29731,Maison à vendre,319000,Tarwestraat 24,8760 Meulebeke,Nouveau,,,3,128 m²,,Oui,,,,,,Oui,,,,,,3,7 m,,Oui,Sud,,348 m²,70 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29730,RBT29730,Maison à vendre,319000,Tarwestraat 24,8760 Meulebeke,Nouveau,,,3,128 m²,,Oui,,,,,,Oui,,,,,,3,7 m,,Oui,Sud,,349 m²,70 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29729,RBT29729,Maison à vendre,326000,Tarwestraat 20,8760 Meulebeke,Nouveau,,,3,131 m²,,Oui,,,,,,Oui,,,,,,3,7 m,,Oui,Sud,,349 m²,71 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29727,RBT29727,Maison à vendre,319000,Tarwestraat 20,8760 Meulebeke,Nouveau,Non,,3,128 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,,,,3,7 m,,Oui,Sud,,350 m²,69 m²,,Oui,Oui,Non,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29725,RBT29725,Maison à vendre,325000,Tarwestraat 28,8760 Meulebeke,Nouveau,,,3,128 m²,,Oui,,,,,,Oui,,,,,,3,7 m,,Oui,Sud,,386 m²,69 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29723,RBT29723,Maison à vendre,329000,Tarwestraat 28,8760 Meulebeke,Nouveau,,,3,130 m²,,Oui,,,,,,,,,,,,3,7 m,,Oui,Sud,,386 m²,70 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29713,RBT29713,Maison à vendre,,Tarwestraat 28,8760 Meulebeke,Nouveau,,,,,,Oui,,,,,,Oui,,,,,,,,,Oui,Sud,,,,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt29711,RBT29711,Maison à vendre,,Tarwestraat 20,8760 Meulebeke,Nouveau,,,,,,Oui,,,,,,Oui,,,,,,,,,Oui,Sud,,,,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt20256,RBT20256,Maison à vendre,190000,Bonte Berenstraat 7,8760 Meulebeke,À rénover,,1964,4,,Oui,Oui,Oui,,,,,Oui,1,2,,,,,,,Oui,Sud-est,Oui,320 m²,,,,Oui,,840 kWh/m²/an,3581482,22/04/2035,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,34 m²,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt05453,RBT05453,Maison à vendre,325000,Tarwestraat 6,8760 Meulebeke,Nouveau,,,3,130 m²,,,,,,,,Oui,,,,,,3,7 m,,Oui,Sud,,353 m²,70 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt05452,RBT05452,Maison à vendre,338000,Tarwestraat 6,8760 Meulebeke,Nouveau,,,3,153 m²,,,,,,,,Oui,,,,,,3,7 m,,Oui,Sud,,343 m²,68 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbt04566,RBT04566,Maison à vendre,319500,Graanstraat 45,8760 Meulebeke,Nouveau,,,3,149 m²,,Oui,,,,,,Oui,,,,,,3,6 m,,,,,263 m²,65 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs90151,RBS90151,Maison à vendre,340000,Vuilputstraat 31,8760 Meulebeke,Excellent,,1995,2,202 m²,,,,,,Oui,,Oui,1,1,,,,,,,Oui,Nord-est,Oui,361 m²,,,Oui,Oui,,262 kWh/m²/an,3558805,22/03/2035,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs68776,RBS68776,Maison à vendre,180000,Krekelstraat 132,8760 Meulebeke,,,1968,3,,,,,,,,,Oui,,,,,Double vitrage,4,,,,,,612 m²,,,,,,0 kWh/m²/an,20231201-0003054879-KNR-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,A l’acte,,,,Non,,,Non,,,,,,Non,Non,,Non,Non,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs64664,RBS64664,Maison à vendre,435000,Astridlaan 47,8760 Meulebeke,Nouveau,,2024,3,185 m²,Non,Non,Non,,,,,Oui,,,Oui,Electrique,,,7 m,,Oui,,,693 m²,113 m²,,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,Sud,,Non,Non,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs64663,RBS64663,Maison à vendre,387000,Astridlaan 45,8760 Meulebeke,Nouveau,,2024,3,178 m²,Non,Non,Non,,,,,Oui,,,Oui,Electrique,,,7 m,,Oui,,,383 m²,109 m²,,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,Sud,,Non,Non,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs64662,RBS64662,Maison à vendre,382000,Astridlaan 43,8760 Meulebeke,Nouveau,,2024,3,178 m²,Non,Non,Non,,,,,Oui,,,Oui,Electrique,,,7 m,,Oui,,,353 m²,109 m²,,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,Sud,,Non,Non,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs64661,RBS64661,Maison à vendre,415000,Astridlaan 41,8760 Meulebeke,Nouveau,,2024,3,178 m²,Non,Non,Non,,,,,,,,Oui,Electrique,,,7 m,,Oui,,,469 m²,109 m²,,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,Sud,,Non,Non,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs64449,RBS64449,Maison à vendre,445900,Leopold Sacrezstraat 40,8760 Meulebeke,Nouveau,,,3,175 m²,,,,,,Oui,,,,2,Oui,,,3,,1,Oui,Nord-ouest,Oui,586 m²,,,Oui,Oui,,19 kWh/m²/an,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs37372,RBS37372,Maison à vendre,309500,Graanstraat 35,8760 Meulebeke,,,2024,3,156 m²,,,,,,,,,,2,,Gaz,Double vitrage,3,6 m,,Oui,,,281 m²,,10 m,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,29 m,,,,,Non,2,,Non,,,,,Non,Non,Non,Est,Non,Non,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8760/meulebeke/rbs32473,RBS32473,Maison à vendre,428000,Boekweitstraat 10,8760 Meulebeke,Nouveau,,,3,175 m²,,Oui,,,,,,Oui,,,,,,4,8 m,,,,,511 m²,93 m²,,Oui,Oui,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
