ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_habitable,Meublé,Caves,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Surface_totale_du_terrain,Profondeur_du_terrain,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_des_caves,Dressing,Surface_du_dressing,Garage,Nombre_de_Garages,Surface_du_garage,Surface_de_la_cuisine,Jardin,Surface_du_jardin,Terrasse_aménagée,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Piscine_extérieure,Emission_de_CO2,Attestation__Installation_électrique,Nombre_de_place_de_parking_intérieur,Équipement_de_la_cuisine,Type_de_cuisine,Panneaux_solaires,Pompe_à_chaleur,Étage_de_lappartement,Surface_de_la_terrasse,Grenier,Surface_du_grenier,Salle_à_manger,Surface_salle_à_manger,Chauffage_au_sol,Citerne_à_eau_de_pluie,Affectation_urbanistique_la_plus_récente,Orientation_de_la_terrasse,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Orientation_du_jardin,Véranda,Raccordé_au_gaz_de_ville,Buanderie,Local_vélo,Feu_ouvert,Référence_PEB,Surface_constructible,Surface_du_bureau,Station_de_charge_électrique,Maison_basse_énergie,Air_conditionné,Panneaux_solaires_thermiques,Compteur_deau_individuel,Domotique,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Compteur_Bihoraire,Possibilités_pour_profession_libérale,Porte_de_garage_motorisée,Adoucisseur_deau,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/duplex/a-vendre/4960/malmedy/vba78790,VBA78790,Duplex à vendre,95000,Chemin du Calvaire 22 406,4960 Malmedy,Excellent,,2,,,41 m²,Non,,,2,3,,Electrique,,,Non,,Sud-est,3,,1,,,,Oui,367 kWh/m²/an,21185 kWh/an,15/11/2032,Information non communiquée,Information non communiquée,1978,,,,,21 m²,,,,,,,,Non,,Oui,,,,,pas d'application,,,,,,0,10 m²,,,,,,,Réserve naturelle,,,,,,,,,,,,20221115014153,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4960/malmedy/vba72846,VBA72846,Studio à vendre,65000,Chemin du Calvaire 22,4960 Malmedy,Excellent,,3,,,27 m²,Non,,1,1,1,,Electrique,,,Non,,Sud-est,3,,1,,,,Oui,401 kWh/m²/an,13802 kWh/an,15/11/2032,Information non communiquée,Information non communiquée,1978,,,,,23 m²,,,,,,,,Non,,Oui,,,,,pas d'application,,,,,,0,10 m²,,,,,,,Réserve naturelle,,,,,,,,,,,,20221115013931,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4960/bellevaux-ligneuville/vbc90687,VBC90687,Maison à vendre,850000,,4960 Bellevaux-Ligneuville,Normal,Non,4,14 m²,13 m²,200 m²,,Oui,1,,2,8 m²,Mazout,Double vitrage,Non,,,,,,,2,14500 m²,,Oui,269 kWh/m²/an,,,Information non communiquée,Information non communiquée,1960,A convenir,14 m²,14 m²,,30 m²,13 m²,Oui,,Oui,1,34 m²,13 m²,Oui,,Oui,,Non,Oui,,"non, pas d'attestation",1,,,Non,,,,Oui,25 m²,Oui,2 m²,Non,,,,,,,Non,,Non,,Oui,Non,Oui,20240527020259,,,,Non,Non,Non,Oui,Non,Non,Non,Non,"non, pas d'attestation",Non,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc89170,VBC89170,Maison à vendre,265000,Rue de Chefosse 8,4970 Stavelot,À rénover,Non,4,13 m²,10 m²,144 m²,Non,Oui,1,,1,4 m²,Mazout,,,Non,Non,Nord-ouest,4,12 m,1,2,700 m²,35 m,Oui,459 kWh/m²/an,57828 kWh/an,03/06/2035,Pas de risque d’inondation,Information non communiquée,,A l’acte,12 m²,12 m²,,24 m²,10 m²,,,Oui,1,25 m²,8 m²,Oui,590 m²,Oui,12 m,Non,,113,,,,Indépendante,,,,14 m²,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc15399,VBC15399,Maison à vendre,349000,La Vaulx Richard 4 C,4970 Stavelot,Normal,Non,7,11 m²,12 m²,422 m²,Oui,Oui,2,1,3,11 m²,Mazout,Double vitrage,,Non,Non,,3,4 m,2,6,121 m²,30 m,Oui,348 kWh/m²/an,91581 kWh/an,,Pas de risque d’inondation,Information non communiquée,,A l’acte,17 m²,71 m²,,,8 m²,,,,,,,Oui,81 m²,Oui,4 m,Oui,Non,86,"oui, attestation conforme",,,,,,,22 m²,Oui,,,,,,,,,,,Non,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4970/stavelot/vbc81124,VBC81124,Appartement à vendre,49000,Route de Trois-Ponts 175 306,4970 Stavelot,,Non,1,,,30 m²,Non,Non,1,,,,,,,Non,,Sud,2,,,1,,,,407 kWh/m²/an,,26/05/2035,Pas de risque d’inondation,Information non communiquée,1980,A l’acte,,,,22 m²,,Non,,Oui,,,,,,Oui,,,Oui,,"oui, attestation conforme",,Semi-équipée,,,,,,Non,,Non,,,,,,,,,Non,,Non,,Non,Non,,20250526027907,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4970/stavelot/vbc81123,VBC81123,Duplex à vendre,69000,Route de Trois 175 303,4970 Stavelot,,Non,2,,,61 m²,Non,Non,1,,1,,,,,Non,,Sud,2,,,1,,,,293 kWh/m²/an,,26/05/2035,Pas de risque d’inondation,Information non communiquée,1980,A l’acte,,,,21 m²,,Non,,Oui,,,,,,Oui,,,Oui,,"oui, attestation conforme",,,,,,,9 m²,Non,,Non,,,,,,,,,Non,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc76195,VBC76195,Maison à vendre,1185000,Route de Somagne 5,4970 Stavelot,Excellent,,8,36 m²,19 m²,346 m²,,Oui,4,5,7,,Mazout,Double vitrage,,,,,4,,2,4,79975 m²,,Oui,313 kWh/m²/an,119461 kWh/an,13/02/2035,Information non communiquée,Information non communiquée,,A l’acte,15 m²,15 m²,14 m²,51 m²,,,,Oui,1,,17 m²,Oui,79850 m²,Oui,,,,,"oui, attestation conforme",2,,,,,,65 m²,Oui,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc71963,VBC71963,Maison à vendre,165000,Belle Vue 13,4970 Stavelot,Normal,Oui,2,,,87 m²,Non,Oui,1,,,,,Double vitrage,,,Non,,2,,3,,300 m²,,Oui,239 kWh/m²/an,20691 kWh/an,26/07/2032,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,Oui,218 m²,,,Oui,,63,"oui, attestation conforme",,Semi-équipée,Kitchenette,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc71960,VBC71960,Maison à vendre,165000,Belle Vue 12,4970 Stavelot,Normal,Non,2,,,87 m²,Non,Oui,1,,,,,Double vitrage,,,Non,,3,,3,,266 m²,,Oui,292 kWh/m²/an,25246 kWh/an,26/07/2032,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,,,,,,,Oui,218 m²,,,Oui,,83,"oui, attestation conforme",,Semi-équipée,Kitchenette,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc71959,VBC71959,Maison à vendre,165000,Place Prume 2,4970 Stavelot,À rénover,,4,14 m²,11 m²,178 m²,,Oui,1,1,1,3 m²,Gaz,,,Non,Non,,3,,2,,96 m²,,Oui,460 kWh/m²/an,83945 kWh/an,10/04/2035,Pas de risque d’inondation,Information non communiquée,1850,A l’acte,15 m²,9 m²,,,,,,,,,10 m²,,,,,Oui,Non,84,"non, pas d'attestation",,,Indépendante,,,,,Oui,,,,,,,,,Non,Non,Non,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc71949,VBC71949,Maison à vendre,599000,route de l'eau rouge 20,4970 Stavelot,Normal,,5,,,559 m²,,,4,,,,,,,,,,4,,,,1150 m²,,,493 kWh/m²/an,,,Information non communiquée,Information non communiquée,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc71948,VBC71948,Maison à vendre,350000,route de l'eau rouge 18,4970 Stavelot,Normal,,4,14 m²,10 m²,143 m²,,,2,,,,,,,,,,4,,,,100 m²,,,362 kWh/m²/an,,,Information non communiquée,Information non communiquée,,,15 m²,16 m²,,,,,,,,,,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/4970/stavelot/vbc71941,VBC71941,Rez-de-chaussée à vendre,135000,Rue Neuve 32 1,4970 Stavelot,Remis à neuf,,1,13 m²,,72 m²,,,1,,1,6 m²,Gaz,Double vitrage,,Non,Non,,2,,,,,,Oui,225 kWh/m²/an,16298 kWh/an,29/07/2034,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,,,,,,28 m²,,,,,Oui,Non,42,"oui, attestation conforme",,Equipée,Américaine,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4970/stavelot/vbc71938,VBC71938,Appartement à vendre,58000,Route de Trois-Ponts 175 227,4970 Stavelot,Normal,,1,7 m²,,39 m²,Oui,,1,,,4 m²,Electrique,Double vitrage,,,Non,,2,,,,,,,474 kWh/m²/an,18702 kWh/an,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,,,,,,,,,Oui,,,Oui,135,"oui, attestation conforme",,Equipée,Américaine,,,,,,,,,,,,,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc71935,VBC71935,Maison à vendre,199000,route de trois ponts 12,4970 Stavelot,À rénover,,6,13 m²,11 m²,201 m²,,,1,,,7 m²,Mazout,Double vitrage,,,,,3,,,,610 m²,,Oui,329 kWh/m²/an,85708 kWh/an,06/11/2033,Pas de risque d’inondation,Information non communiquée,,A l’acte,12 m²,12 m²,14 m²,,,,,,,,21 m²,Oui,,,,Oui,,82,"non, pas d'attestation",,Equipée,Américaine,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc61418,VBC61418,Maison à vendre,75900,Rue Traverse 9,4970 Stavelot,À rénover,Non,2,14 m²,13 m²,67 m²,Non,Oui,1,1,1,,,Double vitrage,,Non,Non,Nord-est,2,14 m,2,,50 m²,,,570 kWh/m²/an,46094 kWh/an,27/03/2035,Pas de risque d’inondation,Information non communiquée,1850,A l’acte,,,,,,,,Oui,1,,12 m²,,,,14 m,Oui,Non,141,"oui, attestation non conforme",1,,,,,,,Oui,23 m²,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc59979,VBC59979,Maison à vendre,70000,Route de Wanne 5,4970 Stavelot,À rénover,,2,,,,,,1,,1,,Gaz,Double vitrage,,,,Sud,2,,,1,417 m²,,,538 kWh/m²/an,77153 kWh/an,,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,Non,,,,,,,,,20240529032935,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc54766,VBC54766,Maison à vendre,649000,Francheville 8,4970 Stavelot,Normal,Oui,6,17 m²,17 m²,375 m²,Oui,Oui,4,4,4,9 m²,Mazout,Double vitrage,,Non,Non,Sud,4,17 m,2,5,1145 m²,,Oui,817 kWh/m²/an,44866 kWh/an,18/02/2032,Pas de risque d’inondation,Information non communiquée,,,15 m²,16 m²,10 m²,12 m²,,,,,,,15 m²,Oui,1350 m²,Oui,17 m,,Non,202,"oui, attestation conforme",,Equipée,Américaine,,,,30 m²,,,Oui,22 m²,,,,Sud,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4970/stavelot/vbc53913,VBC53913,Maison à vendre,649000,Francheville 8,4970 Stavelot,Normal,Oui,6,17 m²,17 m²,375 m²,Oui,Oui,4,4,4,9 m²,Mazout,Double vitrage,,Non,Non,Sud,4,17 m,2,5,1145 m²,,Oui,817 kWh/m²/an,44866 kWh/an,18/02/2032,Pas de risque d’inondation,Information non communiquée,,,15 m²,16 m²,10 m²,12 m²,,,,,,,15 m²,Oui,1350 m²,Oui,17 m,,Non,202,"oui, attestation conforme",,Equipée,Américaine,,,,30 m²,,,Oui,22 m²,,,,Sud,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4970/stavelot/vbc53570,VBC53570,Villa à vendre,219000,Rue Gustave Dewalque 22,4970 Stavelot,À rénover,Non,1,12 m²,,144 m²,Non,Oui,1,2,2,,Mazout,Double vitrage,,Non,Non,,3,7 m,2,1,331 m²,52 m,Oui,423 kWh/m²/an,73564 kWh/an,09/03/2035,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,27 m²,59 m²,,,Oui,1,,9 m²,Oui,202 m²,Oui,7 m,Oui,Non,105,"oui, attestation non conforme",1,,,,,,10 m²,Oui,56 m²,Oui,15 m²,,,,,,Oui,Non,Non,Sud,,,,,,,,17 m²,,,,,,,,,,,,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/4970/stavelot/vbc50068,VBC50068,Chalet à vendre,67500,Route de Trois-Ponts 175 423,4970 Stavelot,,,2,,,65 m²,Oui,,,1,1,,,,,Non,,Nord,4,,,1,30 m²,,,769 kWh/m²/an,35649 kWh/an,13/06/2033,Pas de risque d’inondation,Information non communiquée,1980,A l’acte,,,,25 m²,,,,,,,,Non,,Oui,,,,,"oui, attestation conforme",,Super équipée,,,,,,,,,,,,,,,Oui,,,,,,,,,20230613005270,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/4970/stavelot/vwd07566,VWD07566,Chalet à vendre,290000,Thier de Coo 6,4970 Stavelot,Normal,Oui,4,,,111 m²,,Non,2,,,,Gaz,,,,,,4,,,,,,Oui,218 kWh/m²/an,24295 kWh/an,07/09/2028,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,,,,,Oui,,,,,,,"oui, attestation conforme",,Semi-équipée,,,Non,,,Non,,,,Non,Non,,,07/03/2049,,,,,Oui,Oui,,Oui,Non,20180907015847,,,Non,Non,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vwd11786,VWD11786,Maison à vendre,379000,Rochelinval 5,4980 Trois-Ponts,Normal,Non,5,,,1 m²,,,4,,,,Gaz,Double vitrage,,,,Ouest,4,,,,2236 m²,,Oui,322 kWh/m²/an,98532 kWh/an,,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,,,,,Oui,,Oui,,Oui,,,"oui, attestation conforme",,Equipée,Indépendante,Oui,,,,Oui,,,,,,,Est,,,,,Est,Oui,Oui,Oui,Oui,,20241222005649,,,,,,,,,,,,,,,,Oui,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbc49913,VBC49913,Maison à vendre,125000,Avenue Joseph Lejeune 73,4980 Trois-Ponts,À rénover,Non,4,15 m²,13 m²,138 m²,Non,Oui,1,1,2,,Mazout,Double vitrage,,Non,Non,,3,7 m,2,1,236 m²,40 m,Oui,461 kWh/m²/an,70427 kWh/an,14/03/2035,Pas de risque d’inondation,Information non communiquée,,A l’acte,13 m²,13 m²,,29 m²,39 m²,,,Oui,1,,11 m²,Oui,140 m²,,7 m,Oui,Non,86,"oui, attestation non conforme",,,Indépendante,,,,,,,,,,,,,,Non,Non,Non,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbc42519,VBC42519,Maison à vendre,470000,Manonfat 200,4980 Trois-Ponts,Remis à neuf,,4,15 m²,12 m²,213 m²,Oui,,,,,,,,,,,,4,,,,250 m²,,Oui,336 kWh/m²/an,,,Information non communiquée,Information non communiquée,1963,,8 m²,9 m²,,,,,,Oui,,,,Oui,,Oui,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,Ouest,,,,,,20151224006232,120 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4980/trois-ponts/vbb85201,VBB85201,Immeuble mixte à vendre,275000,Place Communale 8,4980 Trois-Ponts,À rénover,Non,3,9 m²,15 m²,265 m²,Non,Oui,3,3,4,,Gaz,Double vitrage,,Non,Non,,2,3 m,3,,190 m²,34 m,Oui,147 kWh/m²/an,6726 kWh/an,27/05/2024,Risque moyen,Information non communiquée,,A l’acte,17 m²,,,,108 m²,,,,,,,Oui,69 m²,Oui,3 m,Oui,Non,27,"oui, attestation conforme",,Semi-équipée,Kitchenette,,,,15 m²,,,,,,,,,,,,Non,Est,,Oui,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbc82922,VBC82922,Maison à vendre,180000,Mont Saint Jacques 20 38,4980 Trois-Ponts,Normal,,1,,,60 m²,Oui,,1,1,1,,Gaz,Double vitrage,,,,,4,,1,50,34 m²,,Oui,523 kWh/m²/an,32047 kWh/an,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,Equipée,Américaine,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbc66563,VBC66563,Maison à vendre,80000,Mont Saint-Jacques 20 4,4980 Trois-Ponts,Excellent,,1,11 m²,,44 m²,Oui,,1,1,1,,Gaz,Double vitrage,,,,,2,,1,,,,Oui,796 kWh/m²/an,40577 kWh/an,04/05/2028,Information non communiquée,Information non communiquée,,,,,,16 m²,,,,,,,7 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbb91929,VBB91929,Maison à vendre,169000,Mont Saint-Jacques 20 15,4980 Trois-Ponts,Excellent,,3,6 m²,11 m²,80 m²,,,1,1,2,,Gaz,Double vitrage,,,,,2,,1,,,,Oui,532 kWh/m²/an,38310 kWh/an,,Information non communiquée,Information non communiquée,,,16 m²,,,18 m²,,,,,,,15 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbc77320,VBC77320,Maison à vendre,140000,Mont Saint-Jacques 20 13,4980 Trois-Ponts,Excellent,,2,11 m²,11 m²,60 m²,,,1,1,2,,Gaz,Double vitrage,,,,,2,,1,,,,Oui,385 kWh/m²/an,26711 kWh/an,,Information non communiquée,Information non communiquée,,,,,,20 m²,,,,,,,7 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbc76169,VBC76169,Maison à vendre,155000,Mont Saint-Jacques 20 22,4980 Trois-Ponts,Normal,,2,15 m²,9 m²,52 m²,Oui,,1,1,2,,Gaz,Double vitrage,,,,,3,,1,,32 m²,,Oui,462 kWh/m²/an,24407 kWh/an,02/04/2026,Information non communiquée,Information non communiquée,1977,,,,,15 m²,,,,,,,5 m²,,,Oui,,,,,"oui, attestation conforme",,,,,,,,,,,,,,,,05/01/2023,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbc73819,VBC73819,Maison à vendre,699000,Logbiermé 4,4980 Trois-Ponts,Normal,,6,16 m²,15 m²,326 m²,Non,Oui,3,1,5,16 m²,Mazout,Double vitrage,,Non,Non,Sud,4,12 m,4,,4581 m²,87 m,Oui,243 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,1770,A l’acte,14 m²,14 m²,17 m²,30 m²,28 m²,,,,,42 m²,20 m²,Oui,4310 m²,Oui,12 m,,Non,60,"oui, attestation conforme",,,,,,,,Oui,22 m²,Oui,22 m²,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/4980/trois-ponts/vbc71946,VBC71946,Fermette à vendre,265000,Saint-Jacques 22,4980 Trois-Ponts,À rénover,,3,,,207 m²,,,1,,2,,Mazout,Double vitrage,,Non,Non,,4,,1,,843 m²,,Oui,408 kWh/m²/an,84542 kWh/an,09/11/2034,Pas de risque d’inondation,Information non communiquée,1900,A l’acte,,,,,,,,,,,,Oui,,,,Non,Non,9,"oui, attestation conforme",,Equipée,Américaine,,,,,Oui,,,,,Oui,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbc66540,VBC66540,Maison à vendre,95000,Mont Saint-Jacques 20 2 A,4980 Trois-Ponts,Excellent,,1,10 m²,,44 m²,Oui,,1,1,1,,Gaz,Double vitrage,,,,,2,,1,,,,Oui,427 kWh/m²/an,18831 kWh/an,,Information non communiquée,Information non communiquée,,,,,,17 m²,,,,,,,7 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbb91961,VBB91961,Maison à vendre,155000,Mont Saint-Jacques 20 21,4980 Trois-Ponts,Normal,,2,13 m²,9 m²,52 m²,Oui,,1,1,2,,Gaz,,,,,,3,,,,32 m²,,Oui,674 kWh/m²/an,37728 kWh/an,,Information non communiquée,Information non communiquée,1977,,,,,17 m²,,,,,,,5 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4980/wanne/vbc11451,VBC11451,Villa à vendre,395000,Hénumont 34 A,4980 Wanne,Normal,,3,16 m²,17 m²,199 m²,,,2,,3,,Mazout,Double vitrage,,,,Ouest,4,,1,2,1221 m²,,,301 kWh/m²/an,60029 kWh/an,,Information non communiquée,Information non communiquée,,A convenir,31 m²,,,36 m²,,Oui,,Oui,,,16 m²,Oui,,Oui,,,,,,3,Equipée,,,,,,Oui,,,,,,,,,,,,,,,,,Oui,20241211008932,,14 m²,,,,,,,Non,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4980/trois-ponts/vbb91958,VBB91958,Maison à vendre,155000,Mont Saint-Jacques 20 30,4980 Trois-Ponts,Excellent,,2,14 m²,9 m²,52 m²,,,1,1,1,,Gaz,,,,,,3,,1,,,,Oui,627 kWh/m²/an,29070 kWh/an,,Information non communiquée,Information non communiquée,,,,,,17 m²,,,,,,,5 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/4980/trois-ponts/vwd10662,VWD10662,Chalet à vendre,165000,Parc Saint-Jacques 29,4980 Trois-Ponts,Normal,,2,,,48 m²,,Non,,,,,Gaz,,,,,,4,,,,,,Oui,414 kWh/m²/an,19956 kWh/an,11/05/2025,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,Oui,,,,Oui,,,,,,,"oui, attestation non conforme",,Equipée,,,,,,Non,,,,,,,,,,,,,Oui,,,Oui,,20150511014706,,,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4987/la-gleize/vaz81683,VAZ81683,Immeuble mixte à vendre,730000,Roanne Coo Grand Route 12,4987 La Gleize,À rénover,,15,,,750 m²,Non,,,13,17,,Mazout,,,Non,,,4,17 m,2,20,5792 m²,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,Oui,1,,,Oui,5000 m²,Oui,,,,,pas d'application,,Super équipée,,,,,30 m²,,,,,,,,,,,,,,,,,,,,200 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4987/stoumont/vbc87724,VBC87724,Maison à vendre,665000,Gare de Stoumont 1,4987 Stoumont,,Non,9,,,456 m²,Non,Non,,8,11,,Mazout,,,Non,,Sud,4,,,10,10480 m²,,,374 kWh/m²/an,,09/06/2033,Pas de risque d’inondation,Information non communiquée,1870,A l’acte,,,,43 m²,,Non,,Oui,1,,,Oui,,Oui,,,,,"oui, attestation conforme",,,,Oui,,,,Non,,Non,,,,,,,,,,,Non,,Non,Non,,20230609010670,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/4987/stoumont/vbc71962,VBC71962,Fermette à vendre,675000,Roanne 46,4987 Stoumont,Normal,,7,,,343 m²,Non,Oui,4,,,,Mazout,Double vitrage,,Non,Non,,4,,,,27476 m²,,,368 kWh/m²/an,4677 kWh/an,19/12/2034,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,,,,,,,Oui,,Oui,,Non,Oui,121,,,Equipée,Américaine,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
