ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Grenier,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_du_séjour,Étage_de_lappartement,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Attestation__Asbuilt,Bien_actuellement_loué,Caves,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_douches,Surface_chambre_à_coucher_1,Type_de_cuisine,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Surface_des_caves,Parlophone,Surface_totale,Surface_chambre_à_coucher_2,Nombre_de_place_de_parking_intérieur,Panneaux_solaires,Orientation_de_la_terrasse,Surface_du_bureau,Panneaux_solaires_thermiques,Attestation__Citernes_à_mazout,Largeur_de_la_façade,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_jardin,Surface_salle_à_manger,Alarme_antieffraction,Largeur_du_terrain_à_rue,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Chauffage_au_sol,Feu_ouvert,Orientation_du_jardin,Citerne_à_eau_de_pluie,Possibilités_pour_profession_libérale,Surface_constructible,Pompe_à_chaleur,Attestation__Installation_électrique__Validité,Adaptations_pour_les_seniors,Surface_du_grenier,Espace_ouvert_sensible_à_leau__WORG,Balcon,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Maison_basse_énergie,Station_de_charge_électrique,Surface_du_garage,Adoucisseur_deau,Porte_daccès_sécurisée,Air_conditionné,Niveau_E,Appartement_de_service,Compteur_Bihoraire,Compteur_deau_individuel,Domotique,HammamSaunaJacuzzi
https://immovlan.be/fr/detail/maison/a-vendre/1490/court-saint-etienne/vay55907,VAY55907,Maison à vendre,345000,,1490 Court-Saint-Étienne,Nouveau,1960,Immédiatement,3,127 m²,Non,Non,Oui,1,Super équipée,1,2,Mazout,Non,Sud-ouest,4,2,Oui,Oui,639 m²,380 kWh/m²/an,52097 kWh/an,20221018016164,18/10/2032,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,28 m²,,,17 m²,,Non,Non,Non,Non,Non,Non,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/mellery/vbb97547,VBB97547,Maison à vendre,375000,,1495 Mellery,Normal,1949,A l’acte,4,150 m²,Non,Oui,,,Super équipée,2,2,Mazout,Non,Est,3,,Oui,Oui,350 m²,331 kWh/m²/an,56917 kWh/an,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,30 m²,,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbc89872,VBC89872,Maison à vendre,270000,,1495 Marbais,Remis à neuf,,,3,120 m²,Non,,,,Super équipée,1,2,,Non,,3,,,,72 m²,389 kWh/m²/an,55653 kWh/an,,16/06/2035,100,"oui, attestation conforme",Information non communiquée,Information non communiquée,40 m²,,1,,,Non,Oui,,,,,,,14 m²,,,,Double vitrage,Oui,Oui,,Oui,Non,22 m²,,,10 m²,,,,,,,,9 m²,,,,,,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/vbc28086,VBC28086,Villa à vendre,305000,Boulevard Neuf 90,1495 Villers-la-Ville,À rénover,1966,A l’acte,4,166 m²,Non,Oui,Oui,1,,2,3,Mazout,Non,,4,4,Oui,Oui,580 m²,489 kWh/m²/an,94040 kWh/an,,06/12/2024,12122,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,33 m²,,1,52 m²,,,Oui,,,,,,,25 m²,Indépendante,13 m²,,Double vitrage,Non,Oui,,Oui,,24 m²,,,15 m²,,,Sud-ouest,,,,12 m,18 m²,14 m²,,,,,12 m,30 m,Non,Non,Non,,,Sud-est,Oui,,,,12/06/2024,,10 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/vbb81676,VBB81676,Villa à vendre,650000,Rue du Bosquet 27B,1495 Villers-la-Ville,Excellent,,A l’acte,4,206 m²,Non,,Oui,2,,1,2,Mazout,,,4,5,Oui,Oui,2527 m²,102 kWh/m²/an,25313 kWh/an,,14/02/2033,2422,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,1,136 m²,,,,,Oui,,,,,20 m²,,17 m²,10 m²,Double vitrage,,,,Oui,,,,,15 m²,,Oui,,,,,18 m,11 m²,17 m²,,2081 m²,29 m²,Oui,18 m,77 m,,,,,,Sud-ouest,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbc86852,VBC86852,Maison à vendre,220000,,1495 Marbais,Normal,,Immédiatement,2,103 m²,Non,Non,,,,1,1,Mazout,Non,Nord,2,,Oui,Oui,250 m²,228 kWh/m²/an,,20200425001396,25/04/2030,56,"oui, attestation conforme",Information non communiquée,Information non communiquée,32 m²,,,13 m²,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbc86854,VBC86854,Maison à vendre,220000,,1495 Marbais,Normal,,Immédiatement,2,103 m²,Non,Non,Oui,,,1,1,Mazout,Non,Nord,2,,Oui,Oui,250 m²,228 kWh/m²/an,28549 kWh/an,20200425001396,25/04/2030,56,"oui, attestation conforme",Information non communiquée,Information non communiquée,32 m²,,,13 m²,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbc76526,VBC76526,Maison à vendre,145000,Rue Haute annexes 53 lot 2,1495 Villers-la-Ville,À rénover,,A l’acte,1,215 m²,Non,,,,,1,1,Non specifié,Non,Sud-ouest,3,2,Oui,Non,400 m²,,,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbc75236,VBC75236,Maison à vendre,245000,Rue Haute MAISON 53,1495 Villers-la-Ville,À rénover,,A l’acte,4,250 m²,Non,Oui,,,,,,Non specifié,Non,Sud-ouest,3,2,Oui,Non,540 m²,706 kWh/m²/an,171168 kWh/an,20240802021562,02/08/2034,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbc69771,VBC69771,Maison à vendre,229000,Rue de Sart 84,1495 Villers-la-Ville,À rénover,,A l’acte,4,198 m²,Non,,,,Semi-équipée,2,,,Non,,3,,Oui,Oui,181 m²,565 kWh/m²/an,81032 kWh/an,,16/01/2033,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,15 m²,,,13 m²,,Non,Oui,,,,,,2,20 m²,Kitchenette,18 m²,,Double vitrage,Non,Oui,,Oui,Non,,,,14 m²,,,,,,,,18 m²,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/sart-dames-avelines/vbc66405,VBC66405,Maison à vendre,325000,Rue Tout Vent 21A,1495 Sart-Dames-Avelines,À rénover,1993,A l’acte,5,164 m²,Non,,,,Semi-équipée,1,2,Mazout,Non,,3,2,Oui,Oui,434 m²,236 kWh/m²/an,47650 kWh/an,,12/03/2035,58,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,28 m²,,1,39 m²,,,,,,,,,,14 m²,Kitchenette,14 m²,8 m²,Double vitrage,Non,Non,,Oui,,,,,14 m²,,,,,,,13 m,16 m²,11 m²,13 m²,286 m²,,,13 m,36 m,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbc66037,VBC66037,Maison à vendre,429000,rue Minique 54,1495 Marbais,Excellent,1991,A l’acte,3,145 m²,Non,Oui,Oui,1,,1,2,,Non,,4,3,Oui,,800 m²,339 kWh/m²/an,46774 kWh/an,,13/04/2035,39,"oui, attestation conforme",Risque moyen,Information non communiquée,35 m²,,1,,,Non,,Oui,,,,,1,10 m²,,9 m²,,Double vitrage,Non,Oui,,Oui,,,,,12 m²,1,Oui,,,,,,12 m²,,,650 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/rbs89708,RBS89708,Maison à vendre,249000,Rue de la Madeleine 3,1495 Marbais,À rénover,1875,Immédiatement,2,140 m²,,Oui,,,Non équipée,1,,Non specifié,,,,,Oui,,710 m²,,0 kWh/an,DISPENSE,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,14 m²,,2,,Non,,Oui,,Oui,Non,,,,14 m²,,30 m²,,Double vitrage,,Oui,,Oui,,11 m²,Non,,15 m²,,Non,,,Non,pas d'application,,,,,,14 m²,Non,,,Non,Non,Non,Non,Non,,,,,,,,30 m²,,,,,,,Non,,,,Non,Non,,,,Oui,Non,Non
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/vbc62162,VBC62162,Villa à vendre,875000,,1495 Villers-la-Ville,Normal,1987,A l’acte,4,486 m²,,,Oui,3,Super équipée,2,4,Mazout,Non,Nord-est,4,10,Oui,Oui,3162 m²,170 kWh/m²/an,61162 kWh/an,,15/09/2034,42,,Pas de risque d’inondation,Information non communiquée,61 m²,,1,63 m²,,,Oui,,Oui,,,,,28 m²,,27 m²,13 m²,Double vitrage,Non,Oui,,Oui,Oui,,Oui,,20 m²,,Oui,,,,,11 m,17 m²,10 m²,,2779 m²,22 m²,Oui,11 m,98 m,Oui,,Non,,,Sud-ouest,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbc60853,VBC60853,Maison à vendre,350000,Rue Minique 24,1495 Villers-la-Ville,Normal,1996,A l’acte,2,105 m²,Non,Oui,Oui,1,Equipée,1,1,Mazout,Non,,4,2,Oui,Oui,1502 m²,199 kWh/m²/an,44118 kWh/an,,26/02/2035,49,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,37 m²,,1,20 m²,,,,,,,,,,18 m²,Américaine,11 m²,6 m²,Double vitrage,Oui,Oui,,Oui,,,,,8 m²,,,,,,,6 m,,,,1349 m²,,,6 m,48 m,Oui,Oui,,,,,Oui,,,,,,114 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbc59145,VBC59145,Maison à vendre,415000,Rue de la Place 15,1495 Marbais,Excellent,,A l’acte,5,270 m²,,Oui,Oui,,,2,2,Mazout,,,3,3,Oui,Oui,1020 m²,362 kWh/m²/an,81580 kWh/an,20250402029852,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,15 m²,,,,Double vitrage,,Oui,,,,,,,11 m²,1,,,,Non,,13 m,12 m²,34 m²,10 m²,,,,13 m,85 m,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1495/tilly/vbc44850,VBC44850,Villa à vendre,675000,,1495 Tilly,Normal,1982,A l’acte,4,222 m²,Non,,,,Equipée,2,3,Mazout,Non,Nord-est,4,4,Oui,Oui,5785 m²,214 kWh/m²/an,,,20/02/2033,54,,Pas de risque d’inondation,Information non communiquée,47 m²,,2,24 m²,,Non,Oui,,,,,,,64 m²,Américaine,10 m²,7 m²,Double vitrage,Oui,Oui,,Oui,Non,,,,15 m²,,,,,,,9 m,15 m²,15 m²,,5635 m²,,Oui,9 m,66 m,Oui,,Non,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/vbc49348,VBC49348,Villa à vendre,690000,Drève du Tumulus 2,1495 Villers-la-Ville,Excellent,1970,,3,267 m²,Non,,Oui,2,Super équipée,3,2,Mazout,Non,Sud,4,,Oui,Oui,2368 m²,223 kWh/m²/an,74720 kWh/an,,,55,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,50 m²,,1,,,,Oui,,,,,,1,18 m²,,23 m²,,Double vitrage,Oui,Oui,,Oui,Non,,,,16 m²,,,Sud-ouest,,,,65 m,17 m²,,,2368 m²,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbc47143,VBC47143,Maison à vendre,269000,Rue de Mellery 42,1495 Villers-la-Ville,Normal,1978,,2,92 m²,,Oui,Oui,2,Equipée,1,2,,,,3,1,,Oui,166 m²,526 kWh/m²/an,48437 kWh/an,,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,23 m²,,,,,Oui,,,,,,,1,13 m²,Américaine,10 m²,,Double vitrage,,,,,,,,,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbc19404,VBC19404,Maison à vendre,340000,,1495 Villers-la-Ville,Normal,,,5,280 m²,,Oui,Oui,1,,1,2,Mazout,Non,Est,4,,Oui,Oui,2927 m²,454 kWh/m²/an,103790 kWh/an,,24/01/2033,113,,Information non communiquée,Information non communiquée,36 m²,,3,,,,Oui,Oui,,,,,,31 m²,,11 m²,4 m²,,Non,Oui,,Oui,Oui,15 m²,,,22 m²,,,,,,,19 m,11 m²,16 m²,10 m²,2815 m²,,,19 m,83 m,,,,,,Est,,,,,,,25 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/tilly/vbc22611,VBC22611,Maison à vendre,225000,Rue de Strichon 54,1495 Tilly,À rénover,1930,A l’acte,4,207 m²,,Oui,Oui,1,,1,1,Mazout,,,4,5,Oui,Oui,435 m²,7792 kWh/m²/an,139481 kWh/an,,23/09/2024,19222,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,2,52 m²,,,Oui,,Oui,,,,,12 m²,,13 m²,5 m²,Double vitrage,,Oui,,Oui,,41 m²,,,19 m²,,,,,,,15 m,14 m²,10 m²,,267 m²,15 m²,Oui,15 m,29 m,,,,,,Nord-ouest,Oui,,,,,,28 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/rwc37840,RWC37840,Villa à vendre,326550,,1495 Villers-la-Ville,Excellent,2025,A convenir,3,1050 m²,,Oui,Oui,,Super équipée,,,Non specifié,,,4,1,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,Oui,,,,Américaine,,,,,Oui,Oui,,,,,,,1,Oui,,,,,,,,,,,,,,,,,Oui,,,Oui,Non,,,,,,,,,,,,,,,,,,23,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbb99363,VBB99363,Maison à vendre,300000,,1495 Marbais,Normal,,A l’acte,3,130 m²,Non,,Oui,1,Super équipée,1,2,Gaz,Non,Sud,3,3,Oui,Oui,429 m²,271 kWh/m²/an,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,32 m²,,2,40 m²,,Non,Oui,,,,,,,36 m²,,10 m²,,Double vitrage,Oui,,Oui,Oui,Non,11 m²,,,16 m²,,,,,,,6 m,11 m²,,,475 m²,,Oui,6 m,49 m,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/vbb97422,VBB97422,Villa à vendre,648000,,1495 Villers-la-Ville,Excellent,2020,A l’acte,3,235 m²,Non,,Oui,1,,2,2,Air pulsé,Non,,4,2,Oui,Oui,992 m²,19 kWh/m²/an,3520 kWh/an,,04/06/2031,5,"oui, attestation conforme",Information non communiquée,Information non communiquée,68 m²,,2,60 m²,,Non,Oui,,,,,,,12 m²,,,,Double vitrage,Non,,,Oui,Non,,,,12 m²,,Oui,Sud-est,,,,,18 m²,,,992 m²,,,,,,,,,Oui,Sud-est,Oui,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/vbb93032,VBB93032,Villa à vendre,1195000,,1495 Villers-la-Ville,Excellent,2010,A l’acte,4,300 m²,Non,,,,Super équipée,2,3,,Non,,4,4,Oui,Oui,3602 m²,101 kWh/m²/an,37876 kWh/an,,21/08/2034,29,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,46 m²,,1,,,Non,,,Oui,,,,2,21 m²,,20 m²,,Double vitrage,Non,Oui,,,Oui,,,,13 m²,,Oui,Sud-ouest,15 m²,,,,17 m²,17 m²,,3450 m²,20 m²,Oui,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbb89043,VBB89043,Maison à vendre,579971,,1495 Villers-la-Ville,Nouveau,,,4,183 m²,,,Oui,1,,1,2,,,,4,,,,1762 m²,,,,,,,Information non communiquée,Information non communiquée,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,11 m,,,,,,,11 m,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vba47846,VBA47846,Maison à vendre,495000,,1495 Villers-la-Ville,Normal,1977,Immédiatement,4,210 m²,Non,Oui,Oui,1,Super équipée,1,3,Mazout,Non,Sud,4,2,Oui,Oui,1634 m²,418 kWh/m²/an,,20230612023096,12/06/2033,,pas d'application,Information non communiquée,Information non communiquée,38 m²,,,,,Non,Non,Non,Non,Non,Non,Non,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/sart-dames-avelines/vbc66405,VBC66405,Maison à vendre,325000,Rue Tout Vent 21A,1495 Sart-Dames-Avelines,À rénover,1993,A l’acte,5,164 m²,Non,,,,Semi-équipée,1,2,Mazout,Non,,3,2,Oui,Oui,434 m²,236 kWh/m²/an,47650 kWh/an,,12/03/2035,58,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,28 m²,,1,39 m²,,,,,,,,,,14 m²,Kitchenette,14 m²,8 m²,Double vitrage,Non,Non,,Oui,,,,,14 m²,,,,,,,13 m,16 m²,11 m²,13 m²,286 m²,,,13 m,36 m,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbc89872,VBC89872,Maison à vendre,270000,,1495 Marbais,Remis à neuf,,,3,120 m²,Non,,,,Super équipée,1,2,,Non,,3,,,,72 m²,389 kWh/m²/an,55653 kWh/an,,16/06/2035,100,"oui, attestation conforme",Information non communiquée,Information non communiquée,40 m²,,1,,,Non,Oui,,,,,,,14 m²,,,,Double vitrage,Oui,Oui,,Oui,Non,22 m²,,,10 m²,,,,,,,,9 m²,,,,,,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/vbc28086,VBC28086,Villa à vendre,305000,Boulevard Neuf 90,1495 Villers-la-Ville,À rénover,1966,A l’acte,4,166 m²,Non,Oui,Oui,1,,2,3,Mazout,Non,,4,4,Oui,Oui,580 m²,489 kWh/m²/an,94040 kWh/an,,06/12/2024,12122,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,33 m²,,1,52 m²,,,Oui,,,,,,,25 m²,Indépendante,13 m²,,Double vitrage,Non,Oui,,Oui,,24 m²,,,15 m²,,,Sud-ouest,,,,12 m,18 m²,14 m²,,,,,12 m,30 m,Non,Non,Non,,,Sud-est,Oui,,,,12/06/2024,,10 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/vbb81676,VBB81676,Villa à vendre,650000,Rue du Bosquet 27B,1495 Villers-la-Ville,Excellent,,A l’acte,4,206 m²,Non,,Oui,2,,1,2,Mazout,,,4,5,Oui,Oui,2527 m²,102 kWh/m²/an,25313 kWh/an,,14/02/2033,2422,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,1,136 m²,,,,,Oui,,,,,20 m²,,17 m²,10 m²,Double vitrage,,,,Oui,,,,,15 m²,,Oui,,,,,18 m,11 m²,17 m²,,2081 m²,29 m²,Oui,18 m,77 m,,,,,,Sud-ouest,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbc86852,VBC86852,Maison à vendre,220000,,1495 Marbais,Normal,,Immédiatement,2,103 m²,Non,Non,,,,1,1,Mazout,Non,Nord,2,,Oui,Oui,250 m²,228 kWh/m²/an,,20200425001396,25/04/2030,56,"oui, attestation conforme",Information non communiquée,Information non communiquée,32 m²,,,13 m²,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbc86854,VBC86854,Maison à vendre,220000,,1495 Marbais,Normal,,Immédiatement,2,103 m²,Non,Non,Oui,,,1,1,Mazout,Non,Nord,2,,Oui,Oui,250 m²,228 kWh/m²/an,28549 kWh/an,20200425001396,25/04/2030,56,"oui, attestation conforme",Information non communiquée,Information non communiquée,32 m²,,,13 m²,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbc76526,VBC76526,Maison à vendre,145000,Rue Haute annexes 53 lot 2,1495 Villers-la-Ville,À rénover,,A l’acte,1,215 m²,Non,,,,,1,1,Non specifié,Non,Sud-ouest,3,2,Oui,Non,400 m²,,,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbc75236,VBC75236,Maison à vendre,245000,Rue Haute MAISON 53,1495 Villers-la-Ville,À rénover,,A l’acte,4,250 m²,Non,Oui,,,,,,Non specifié,Non,Sud-ouest,3,2,Oui,Non,540 m²,706 kWh/m²/an,171168 kWh/an,20240802021562,02/08/2034,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/villers-la-ville/vbc69771,VBC69771,Maison à vendre,229000,Rue de Sart 84,1495 Villers-la-Ville,À rénover,,A l’acte,4,198 m²,Non,,,,Semi-équipée,2,,,Non,,3,,Oui,Oui,181 m²,565 kWh/m²/an,81032 kWh/an,,16/01/2033,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,15 m²,,,13 m²,,Non,Oui,,,,,,2,20 m²,Kitchenette,18 m²,,Double vitrage,Non,Oui,,Oui,Non,,,,14 m²,,,,,,,,18 m²,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/vbc66037,VBC66037,Maison à vendre,429000,rue Minique 54,1495 Marbais,Excellent,1991,A l’acte,3,145 m²,Non,Oui,Oui,1,,1,2,,Non,,4,3,Oui,,800 m²,339 kWh/m²/an,46774 kWh/an,,13/04/2035,39,"oui, attestation conforme",Risque moyen,Information non communiquée,35 m²,,1,,,Non,,Oui,,,,,1,10 m²,,9 m²,,Double vitrage,Non,Oui,,Oui,,,,,12 m²,1,Oui,,,,,,12 m²,,,650 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1495/marbais/rbs89708,RBS89708,Maison à vendre,249000,Rue de la Madeleine 3,1495 Marbais,À rénover,1875,Immédiatement,2,140 m²,,Oui,,,Non équipée,1,,Non specifié,,,,,Oui,,710 m²,,0 kWh/an,DISPENSE,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,14 m²,,2,,Non,,Oui,,Oui,Non,,,,14 m²,,30 m²,,Double vitrage,,Oui,,Oui,,11 m²,Non,,15 m²,,Non,,,Non,pas d'application,,,,,,14 m²,Non,,,Non,Non,Non,Non,Non,,,,,,,,30 m²,,,,,,,Non,,,,Non,Non,,,,Oui,Non,Non
https://immovlan.be/fr/detail/villa/a-vendre/1495/villers-la-ville/vbc62162,VBC62162,Villa à vendre,875000,,1495 Villers-la-Ville,Normal,1987,A l’acte,4,486 m²,,,Oui,3,Super équipée,2,4,Mazout,Non,Nord-est,4,10,Oui,Oui,3162 m²,170 kWh/m²/an,61162 kWh/an,,15/09/2034,42,,Pas de risque d’inondation,Information non communiquée,61 m²,,1,63 m²,,,Oui,,Oui,,,,,28 m²,,27 m²,13 m²,Double vitrage,Non,Oui,,Oui,Oui,,Oui,,20 m²,,Oui,,,,,11 m,17 m²,10 m²,,2779 m²,22 m²,Oui,11 m,98 m,Oui,,Non,,,Sud-ouest,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,
