ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Jardin,Orientation_du_jardin,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Affectation_urbanistique_la_plus_récente,Disponibilité_du_bien,Air_conditionné,Alarme_antieffraction,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,Raccordé_au_gaz_de_ville,Nombre_détages_de_limmeuble,Surface_chambre_à_coucher_4,Nombre_de_douches,Chauffage_au_sol,Surface_du_jardin,Citerne_à_eau_de_pluie,Emission_de_CO2,Espace_ouvert_sensible_à_leau__WORG,Conso_annuelle_totale_dénergie_primaire,Panneaux_solaires_thermiques,Domotique,Porte_daccès_sécurisée,Surface_constructible,Attestation__Citernes_à_mazout,Compteur_électrique_individuel,Compteur_deau_individuel,Niveau_E,Niveau_K,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Compteur_Bihoraire,Appartement_de_service,Surface_du_bureau,Surface_du_grenier,Surface_du_garage,Profondeur_du_terrain,Niveau_S,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_des_caves,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Adoucisseur_deau,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_totale,Compteur_de_gaz_individuel,Surface_salle_à_manger,Porte_de_garage_motorisée,Clef_électronique,Surface_du_dressing
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt67284,RBT67284,Maison à vendre,530000,Koekoekstraat 15,9940 Evergem,,Non,1997,3,,248 m²,,,Non,Oui,2,,,,2,,,Gaz,,Double vitrage,,Non,Non,,,4,,4,Oui,20 m²,,,,,Non,,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,Non,Non,Non,Non,Non,Oui,,788 m²,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt66528,RBT66528,Maison à vendre,434000,Eilanderskaai 3 E,9940 Evergem,Excellent,,2021,3,12 m²,124 m²,,29 m²,,,,Super équipée,9 m²,1,2,,Oui,Gaz,,Double vitrage,Oui,,,,Nord-est,2,7 m,1,Oui,,Sud-ouest,7 m,Oui,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,11 m²,10 m²,,,,,,,Oui,,130 m²,,,,,,,A l’acte,,,,Oui,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/ertvelde/rbt15869,RBT15869,Maison à vendre,279000,Kanaalstraat 45,9940 Ertvelde,À rénover,Non,1967,3,,216 m²,Non,,Non,Oui,1,,,1,2,,,,,,,Non,,,Nord-ouest,3,,,Non,,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,450 m²,489 kWh/m²/an,20250216-0003531261-RES-1,16/02/2035,Oui,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt63683,RBT63683,Maison à vendre,279000,Polenstraat 142,9940 Evergem,À rénover,Non,1936,2,,106 m²,,,Non,,,,,1,,,,,,Double vitrage,,,,,,3,,,Oui,,,,,Oui,Non,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,Non,Non,Non,Non,Non,Oui,Sud-ouest,395 m²,466 kWh/m²/an,20250605-0003618273-RES-1,05/06/2035,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt48038,RBT48038,Maison à vendre,349000,Molenstraat 37,9940 Evergem,,Non,,2,,81 m²,,,Non,Oui,,,,1,,,Oui,,Oui,,,,,,,2,,1,Oui,,,,,Oui,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,Non,Non,Non,Non,Non,Oui,Sud,235 m²,,EPC Bouw in opmaak,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt43898,RBT43898,Maison à vendre,349000,Dellaertsdreef 15,9940 Evergem,À rénover,Non,1959,3,,198 m²,,,Non,Oui,1,Semi-équipée,,1,1,,Oui,,,Double vitrage,,,,,,3,,,Oui,,,,,Oui,Non,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,Non,Non,Non,Non,Non,Oui,Sud-ouest,587 m²,314 kWh/m²/an,20250527-0003611652-RES-1,27/05/2035,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/evergem/rbt39077,RBT39077,Appartement à vendre,169000,Elslopark 33,9940 Evergem,Normal,Non,1969,1,,67 m²,Non,36 m²,Non,Oui,1,Super équipée,,1,1,,,Mazout,,,,Oui,,8,,2,,,Non,,,,,,,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,,165 kWh/m²/an,20250427-0003587017-RES-1,,Oui,,Zone de parc,,,,,Non,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/9940/evergem/rbt39075,RBT39075,Penthouse à vendre,339000,Drogenbroodstraat 65A 201,9940 Evergem,Normal,Non,2004,2,,135 m²,Non,42 m²,Non,,,Super équipée,,1,1,,,Gaz,,,,Non,,2,Est,2,,1,Oui,24 m²,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,Non,Non,Non,Non,Non,,,,209 kWh/m²/an,20220423-0002589313-RES-1,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/evergem/rbt35063,RBT35063,Appartement à vendre,386200,Langerbrugsestraat 47 02.02,9940 Evergem,Nouveau,,2025,2,,105 m²,Non,37 m²,,,,Semi-équipée,,1,1,,,Electrique,Oui,,,Oui,,2,,2,,,Oui,12 m²,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Non,,,,,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/evergem/rbt35060,RBT35060,Appartement à vendre,373300,Langerbrugsestraat 47 02.01,9940 Evergem,Nouveau,,2025,2,,101 m²,Non,37 m²,,,,Semi-équipée,,1,1,,,Electrique,Oui,,,Oui,,1,,2,,,Oui,13 m²,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Non,,,,,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/evergem/rbt35059,RBT35059,Appartement à vendre,399300,Langerbrugsestraat 47 01.02,9940 Evergem,Nouveau,,2025,2,,108 m²,Non,37 m²,,,,Semi-équipée,,1,1,,,Electrique,Oui,,,Oui,,1,,2,,,Oui,15 m²,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Non,,,,,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/9940/evergem/rbt35058,RBT35058,Rez-de-chaussée à vendre,439200,Langerbrugsestraat 47 00.02,9940 Evergem,Nouveau,,2025,3,,134 m²,Non,37 m²,,,,Semi-équipée,,2,1,,,Electrique,Oui,,,Oui,,0,,2,,,Oui,,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Oui,,,,,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,2,,,,234 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt35056,RBT35056,Maison à vendre,525338,Boomgaardstraat Lot 77,9940 Evergem,Nouveau,,2025,3,,176 m²,Non,,,Oui,1,Super équipée,,1,2,,Oui,Electrique,Oui,,,Non,,,Est,4,8 m,,Oui,,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Oui,,346 m²,,,,Oui,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/ertvelde/rbt25376,RBT25376,Maison à vendre,467000,Riemewegel 52,9940 Ertvelde,Normal,Non,2017,4,,172 m²,Non,,Non,Oui,1,Super équipée,,1,2,,Oui,Gaz,,,,Non,,,Sud,3,,2,Oui,,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,Non,Non,Non,Non,Non,Oui,,519 m²,90 kWh/m²/an,44019-G-2015_410/EP15129/A001/D02/SD001,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/kluizen/rbt20642,RBT20642,Maison à vendre,399000,Zijbosstraat 1 A,9940 Kluizen,Nouveau,Non,2025,4,,,Non,45 m²,Non,,,,,1,2,,Oui,Non specifié,,,,Non,,,Sud,2,,1,Oui,,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,183 m²,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,82 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt65270,RBT65270,Maison à vendre,209000,Kerkbruggestraat 3,9940 Evergem,À rénover,Non,,3,,110 m²,Non,,Non,Oui,1,,,1,2,,Non,Bois,,Double vitrage,Non,,,,,,,,,,,,Non,Oui,Non,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,218 m²,693 kWh/m²/an,202503060003546346-RES-1,,,,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,,Non,,Non,,,Non,,,,Non,117 m²,,,,,Non,Non,Non,,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt64007,RBT64007,Maison à vendre,429000,Doornzele Dries 48,9940 Evergem,Normal,Non,1969,2,,330 m²,Non,,Non,Oui,3,,,1,3,,Oui,Gaz,,,,Non,,,Sud,3,,,Oui,,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,520 m²,277 kWh/m²/an,20230309-0002833019-KNR-1,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/evergem/rbt48204,RBT48204,Appartement à vendre,199000,Elslopark 30,9940 Evergem,Normal,Non,1969,2,,83 m²,Non,,Non,,,,,1,1,,Non,Mazout,,Double vitrage,Oui,,,7,,,,,Oui,,,,Oui,Oui,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,173 kWh/m²/an,20220214-0002545648-RES-1,,,,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,,Non,,Oui,,,Non,,,,Non,,,,,,Non,Non,Non,,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt47861,RBT47861,Maison à vendre,670000,Wippelgem Eindeken 33 B,9940 Evergem,,Non,2018,5,,224 m²,,,Non,Oui,1,,,,3,,Oui,Gaz,,,,Non,Non,,,4,,4,Oui,,,,,,Non,,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,685 m²,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt46110,RBT46110,Maison à vendre,495000,Komijnweg 4,9940 Evergem,Nouveau,Non,2022,3,,181 m²,Non,,Non,Oui,1,,,1,2,,Oui,Electrique,,Triple vitrage,Non,,,,Est,3,,,,,,,Oui,Oui,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,280 m²,-37 kWh/m²/an,44019-G-OMV-2019161522/EP13566/A007/D01/SD001,,,,"Zone d'habitat (résidentiel, urbain ou rural)",A convenir,,Non,,Non,,Non,Non,2,,1,Oui,,Oui,,,,Non,Non,Non,,pas d'application,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/evergem/rbt45795,RBT45795,Appartement à vendre,300000,Holstraat 10 C 101,9940 Evergem,,,,2,,160 m²,,,,,,,,,1,,,Non specifié,,,,Non,Non,0,,,,,Oui,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/ertvelde/rbt45794,RBT45794,Appartement à vendre,347000,Holstraat 10 B 101,9940 Ertvelde,,,2016,3,,169 m²,,,,,,,,,2,,,Gaz,,,,Non,Non,0,,,,,Oui,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/ertvelde/rbt44105,RBT44105,Maison à vendre,415000,tragelstraat 13,9940 Ertvelde,Nouveau,Non,2025,4,,142 m²,Non,,Non,,,,,2,2,,Oui,Gaz,,,Non,,,,,,,,,,,,Non,Non,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,283 m²,,,,,,Zone industrielle,A l’acte,,Non,,Non,,,Non,,,,Oui,196 m²,,,,,Non,Oui,Non,87 m²,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9940/evergem/vbc82226,VBC82226,Villa à vendre,340000,Wippelgem Eindeken 26,9940 Evergem,À rénover,,1955,3,18 m²,136 m²,Non,,,Oui,1,,,1,1,,,,,,,Non,Non,,Sud-est,4,,,,,,,,,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,12 m²,10 m²,,,,,,,Oui,,915 m²,918 kWh/m²/an,,14/12/2033,,,,Immédiatement,,,,,,,,1,,1,,780 m²,,26213,Non,918 kWh/an,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt43169,RBT43169,Maison à vendre,649500,Burggravenlaan 15,9940 Evergem,Normal,Non,2008,3,,193 m²,Non,,Non,Oui,1,,,1,2,,Oui,Electrique,,Double vitrage,Non,,,,Sud-ouest,,,4,,,,,Oui,Oui,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,1001 m²,289 kWh/m²/an,20250404-0003570467-RES-1 G,,,,"Zone, info non disponible",A l’acte,,Non,,,,,Non,,,,Oui,5262 m²,,,,,Non,Non,Non,,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rwc39702,RWC39702,Maison à vendre,301050,,9940 Evergem,Excellent,Non,2025,3,,322 m²,,,,,,Super équipée,,1,,,Oui,Gaz,Oui,Double vitrage,Oui,,,,,3,,,,,,,Oui,Oui,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,,,,,Oui,,322 m²,,,,,,,A convenir,,,,,,,Oui,,,,Oui,,Oui,,,,,,,,,,,23,,,Américaine,Oui,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/evergem/rbt40035,RBT40035,Appartement à vendre,399000,Kapellestraat 57 0202,9940 Evergem,,Non,2015,2,,104 m²,,,Non,Oui,1,,,2,2,,,,,,Oui,Oui,,1,,2,,,Oui,,,,,Oui,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Oui,Non,Non,Oui,,,91 kWh/m²/an,44019-G-2015_271/EP08535/A004/D01/SD009,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,Oui,,,Oui,Oui,3,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/9940/ertvelde/rbt39987,RBT39987,Rez-de-chaussée à vendre,353000,Holstraat 10 B 001,9940 Ertvelde,,Non,2016,2,,136 m²,,,Non,,,,,,1,,,Gaz,,,,Non,Non,,,,,,Oui,,,,,,Non,,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/kluizen/rbt39154,RBT39154,Maison à vendre,315000,Kluizendorpstraat 24 c c,9940 Kluizen,,,2025,4,,183 m²,,,,Oui,1,,,,2,,,,,,,Non,Non,,,3,,,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Oui,,392 m²,,,,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,Non,Non,Non,Non,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt39153,RBT39153,Maison à vendre,360000,Wippelgem Eindeken 27,9940 Evergem,,,1973,3,,134 m²,,,,Oui,1,,,,2,,,Gaz,,Double vitrage,,Non,Non,,,3,,4,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,,,,,Oui,,525 m²,,,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9940/evergem/rbt39079,RBT39079,Appartement à vendre,,Langerbrugsestraat 243 102,9940 Evergem,Normal,Non,2016,2,,120 m²,Non,36 m²,Non,Oui,1,Super équipée,,1,2,,,Gaz,,,,Non,,1,Nord,2,,,Oui,26 m²,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,Non,Non,Non,Non,Non,,,,80 kWh/m²/an,44019-G2014-326/EP14196/A003/D01/SD003,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9940/evergem/rbt39031,RBT39031,Villa à vendre,495000,Eendenplasstraat 12,9940 Evergem,,,1971,3,,204 m²,,,,Oui,,Equipée,,1,2,,,Mazout,,Double vitrage,,Non,Non,,,4,,,Oui,20 m²,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Oui,,774 m²,345 kWh/m²/an,20241220-0003486569-RES-1,,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Immédiatement,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/ertvelde/rbt38129,RBT38129,Maison à vendre,695000,Jagersdreef 5,9940 Ertvelde,,Non,,4,,295 m²,,,Non,Oui,2,,,2,3,,,Gaz,,Double vitrage,,Non,Non,,Sud-ouest,4,,4,Oui,20 m²,,,,,Non,,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,Non,Non,Non,Non,Non,Oui,,1665 m²,350 kWh/m²/an,20250329-0003564492-RES-1,,,,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/9940/evergem/rbt35057,RBT35057,Rez-de-chaussée à vendre,399220,Langerbrugsestraat 47 00.01,9940 Evergem,Nouveau,,2025,2,,103 m²,Non,38 m²,,Oui,,Semi-équipée,,1,1,,Oui,Electrique,Oui,,,Oui,,0,,2,,,Oui,,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Oui,,,,,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,2,,,,124 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt35055,RBT35055,Maison à vendre,593203,Boomgaardstraat Lot 73,9940 Evergem,Nouveau,,2025,4,,192 m²,Non,33 m²,,Oui,1,Super équipée,,1,2,,Oui,Electrique,Oui,,,Non,,,Est,4,8 m,,Oui,,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Oui,,525 m²,,,,Oui,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt32541,RBT32541,Maison à vendre,530000,Riemewegel 4 B,9940 Evergem,Nouveau,,2022,4,,186 m²,Non,,,,,Equipée,,1,2,,Oui,Gaz,,Double vitrage,Non,,,,Sud,,,,,,,,Non,Oui,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Oui,,174 m²,46 kWh/m²/an,44019-G-OMV_2020089971/EP06648/A001/D01/SD001,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,,Non,,Non,,,Oui,,,1,Oui,104 m²,Oui,,,,Oui,Non,Non,70 m²,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/9940/ertvelde/rbt32182,RBT32182,Bungalow à vendre,410000,Kuipstraat 43,9940 Ertvelde,,,1984,3,,175 m²,,,,Oui,1,,,,,,,Gaz,,Double vitrage,,Non,Oui,,Sud,4,,4,Oui,10 m²,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,,,,,Oui,,1000 m²,,,,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt32181,RBT32181,Maison à vendre,357000,Moerbeistraat 12,9940 Evergem,,,1986,2,,156 m²,,,,Oui,1,,,,,,,Gaz,,Double vitrage,,Non,Non,,,3,,4,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Oui,,474 m²,,,,Oui,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt29851,RBT29851,Maison à vendre,374000,Hoge Avrijestraat 22,9940 Evergem,,,1967,5,,169 m²,,,,Oui,1,,,1,2,,,,,,,,,,,3,,3,,,,,,,,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,307 m²,313 kWh/m²/an,202504290003588476RES1,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
