ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Terrasse_aménagée,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_du_garage,Jardin,Surface_du_jardin,Surface_totale_du_terrain,Meublé,Panneaux_solaires,Chauffage_au_sol,Air_conditionné,Parlophone,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Surface_constructible,Largeur_du_terrain_à_rue,Piscine_extérieure,Bien_actuellement_loué,Disponibilité_du_bien,Surface_du_séjour,Salle_à_manger,Dressing,Buanderie,Local_vélo,Équipement_de_la_cuisine,Nombre_de_toilettes,Nombre_de_façades,Surface_de_la_terrasse,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Profondeur_du_terrain,Pompe_à_chaleur,Surface_de_la_véranda,Surface_des_caves,Surface_du_grenier,Nombre_de_place_de_parking_intérieur,Raccordé_aux_égouts,Attestation__Asbuilt,Conso_annuelle_totale_dénergie_primaire,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,HammamSaunaJacuzzi,Alarme_antieffraction,Balcon,Appartement_de_service,Surface_du_bureau,Surface_de_la_cuisine,Nombre_de_douches,Emission_de_CO2,Panneaux_solaires_thermiques,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Niveau_K,Citerne_à_eau_de_pluie,Feu_ouvert,Orientation_de_la_terrasse,Porte_de_garage_motorisée,Clef_électronique,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/villa/a-vendre/9230/wetteren/rbt70210,RBT70210,Villa à vendre,795000,Smetledesteenweg 39,9230 Wetteren,,1951,3,357 m²,Non,Oui,Non,Oui,1,3,,Gaz,,Non,,,Oui,199 kWh/m²/an,20231212-0003042698-RES-2,12/12/2023,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,1089 m²,1451 m²,Non,Oui,,,,Est,16 m,,5,362 m²,,,Non,A l’acte,76 m²,Non,Non,Non,Non,,4,4,20 m²,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,40 m,,,,,,,,,,,,,,,,14 m²,,3,11314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt68675,RBT68675,Maison à vendre,349000,Diepenbroekstraat 28,9230 Wetteren,Excellent,1936,3,180 m²,Oui,,,,,1,,Gaz,Double vitrage,Non,Non,,Oui,88 kWh/m²/an,,12/05/2025,"oui, attestation non conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,280 m²,450 m²,Non,Oui,,,,,,,,,,Non,,,17 m²,Oui,,,,Super équipée,2,2,40 m²,Oui,Non,,,Oui,Oui,,,,,,,Oui,,88 kWh/an,15 m²,12 m²,25 m²,,,,,,,1,,,,,,,,15 m²,,,,,Sud,,,05/09/2025,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/9230/wetteren/rbt68674,RBT68674,Immeuble mixte à vendre,599980,Nieuwstraat 14,9230 Wetteren,À rénover,,5,285 m²,,,,,,3,,Gaz,,Non,Non,,Oui,,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,30 m²,176 m²,Non,,,,Oui,,,3,,,,Non,Oui,A l’acte,,,,,,Equipée,3,2,10 m²,,,,,Oui,Oui,,,,,,,Oui,,,,,,,,,,,,3,,,,,,,Américaine,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt67594,RBT67594,Maison à vendre,540000,Lindenlaan 3,9230 Wetteren,Excellent,2015,3,192 m²,,Oui,,Oui,1,1,,Air pulsé,Double vitrage,Non,,,Oui,46 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,430 m²,Non,,,,,,,1,2,,,Non,,A l’acte,20 m²,Oui,,,,Super équipée,2,4,,,Non,Zone d'extension d'habitat,,,Oui,,Oui,,,,,Oui,,,11 m²,11 m²,11 m²,,,,,,9 m²,,,,,,,18 m²,,17 m²,,,,,,,,,,,Oui,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt67135,RBT67135,Appartement à vendre,349000,Cederdreef 9 31,9230 Wetteren,Normal,,4,130 m²,Non,Non,Non,Oui,1,2,,Gaz,Double vitrage,,,3,Oui,246 kWh/m²/an,20250509-0003595474-RES-1,09/05/2035,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,,,,,,,,,,,,,Non,Non,,,Non,Non,Non,Non,Equipée,,2,10 m²,,,Zone de parc,Sud,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt66550,RBT66550,Maison à vendre,495000,Wegvoeringstraat 198,9230 Wetteren,,,3,286 m²,Non,Oui,Non,Oui,1,1,,Gaz,,Non,,,Oui,153 kWh/m²/an,20250416-0003579743-RES-1,16/04/2035,pas d'application,,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,505 m²,714 m²,Non,Oui,,,,Sud,,,,209 m²,,Oui,Non,A l’acte,,Non,Non,Non,Non,Semi-équipée,2,3,80 m²,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,55 m,,,,,,,,,,,,,,,,15 m²,,,6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt26418,RBT26418,Appartement à vendre,228600,Nieuwstraat 14 11,9230 Wetteren,Nouveau,2023,2,75 m²,,,,,,1,,Gaz,,Non,Non,1,Oui,120 kWh/m²/an,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,,,2,,,,,,A l’acte,,,,,,Super équipée,1,2,6 m²,Oui,Non,,,Oui,Oui,,,,,,,Oui,,120 kWh/an,13 m²,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt26390,RBT26390,Appartement à vendre,219800,Nieuwstraat 14 21,9230 Wetteren,Nouveau,,2,75 m²,,,,,,1,,Gaz,,Non,Non,2,Oui,120 kWh/m²/an,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,,,2,,,,Non,,A l’acte,,,,,,Super équipée,1,2,,Oui,Non,,,Oui,Oui,,,,,,,Oui,,120 kWh/an,13 m²,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt47374,RBT47374,Maison à vendre,249000,Kapellestraat 72,9230 Wetteren,Normal,,2,72 m²,Non,Non,Non,,,1,,Gaz,Double vitrage,,,,,398 kWh/m²/an,20220117-0002527871-RES-1,17/01/2032,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,85 m²,,,,,,,,,,,,Non,Non,,,Non,Non,Non,Non,Equipée,1,2,,,,"Zone, info non disponible",Sud,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt29419,RBT29419,Maison à vendre,295000,Kasterstraat 68,9230 Wetteren,Normal,1935,2,,Non,Non,Non,,,1,,Gaz,,Non,,,,193 kWh/m²/an,3410148-RES-1,15/05/2034,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,Oui,,,Non,,,,,Sud-est,,2,,,,,Non,A l’acte,,Non,Non,Non,Non,Semi-équipée,1,2,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt64689,RBT64689,Appartement à vendre,285000,Wetterstraat 27A 0011,9230 Wetteren,,2020,2,92 m²,Non,Non,Non,Oui,,1,6 m²,Gaz,Double vitrage,,,1,,54 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,,,,,,,,,,1,,,Non,Non,,79 m²,Non,Non,Oui,Non,,1,2,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,,,,,,,,,,13 m²,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt45510,RBT45510,Maison à vendre,249000,Oordegemsesteenweg 196,9230 Wetteren,,,2,223 m²,Non,Non,Non,Oui,1,2,,Electrique,,Non,,,Oui,316 kWh/m²/an,20241213-0003352476-RES-3,13/12/2034,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,54 m²,205 m²,Non,,,,,Ouest,,,,113 m²,,,Non,A l’acte,42 m²,Non,Non,Non,Non,Semi-équipée,2,3,52 m²,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,29 m,Oui,,,,,,,,,,,,,,,,,,9566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt45081,RBT45081,Maison à vendre,457000,Cooppallaan 30K,9230 Wetteren,Nouveau,2024,4,158 m²,Non,Non,Non,Oui,,1,,Electrique,,Non,,,Oui,,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,142 m²,222 m²,Non,Oui,,,,Sud-est,,,,79 m²,,,Non,A l’acte,66 m²,Non,Non,Non,Non,Super équipée,,3,12 m²,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,21 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt45080,RBT45080,Maison à vendre,404500,Cooppallaan 30E,9230 Wetteren,Nouveau,2024,3,126 m²,Non,Non,Non,,,1,,Electrique,,Non,,,Oui,,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,76 m²,,Non,Oui,,,,Est,,,,,,,Non,A l’acte,52 m²,Non,Non,Non,Non,Super équipée,,2,12 m²,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,21 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt43170,RBT43170,Maison à vendre,369900,Molenstraatje 84,9230 Wetteren,Normal,,5,217 m²,Non,Oui,Non,,,1,,Gaz,Double vitrage,,,,,205 kWh/m²/an,20241101-0003433336-RES-1,,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,127 m²,279 m²,Non,Oui,Non,,Non,,,,,,,Non,Non,,,Non,Non,Non,Non,,3,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,,,,,,,Oui,,,,,,,Non,,,,,,,Non,Non,Non,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/westrem/rbt40330,RBT40330,Maison à vendre,295000,Dorpsstraat 8,9230 Westrem,Normal,,3,200 m²,Oui,Oui,Oui,Oui,,1,,Gaz,Double vitrage,,,,Oui,252 kWh/m²/an,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,170 m²,320 m²,,,,,,,6 m,,1,,6 m,,,A l’acte,40 m²,,,,,Super équipée,2,3,30 m²,Oui,Non,,,Oui,Oui,,,,,,,Oui,,,17 m²,12 m²,11 m²,,,,,,15 m²,,,,,,,,,,,,Oui,,Ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt39923,RBT39923,Appartement à vendre,249000,Koningin Astridlaan 58 21,9230 Wetteren,,,2,104 m²,Non,Non,Non,Oui,,1,,Gaz,,Non,,,,153 kWh/m²/an,20210111-0002358024-RES-1,11/01/2031,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,Est,,,,,,,Non,A l’acte,33 m²,Non,Non,Non,Non,Super équipée,1,2,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,1,3198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt36994,RBT36994,Maison à vendre,275000,Cooppallaan 85,9230 Wetteren,Excellent,,4,158 m²,Oui,,Oui,Oui,1,1,,Mazout,Double vitrage,Non,Non,,Oui,388 kWh/m²/an,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,220 m²,Non,,,,,,8 m,2,1,,8 m,Non,,A l’acte,22 m²,,,,,Semi-équipée,2,2,36 m²,Oui,Non,,,,Oui,,,,,,,Oui,,388 kWh/an,16 m²,12 m²,14 m²,,,,,,15 m²,,,,,,,12 m²,Kitchenette,,,,Oui,,Sud,,,02/08/2021,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt36263,RBT36263,Appartement à vendre,372000,Edeschoolstraat 3,9230 Wetteren,,,1,85 m²,,,,,,1,,Gaz,,Oui,,0,Oui,79 kWh/m²/an,,,"oui, attestation conforme",Oui,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,,,Non,,,,,,,,,,,,,,50 m²,,,,,,2,,30 m²,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt33743,RBT33743,Appartement à vendre,220000,Korte Massemsesteenweg 60 21,9230 Wetteren,,1977,2,97 m²,Non,Non,Non,Oui,1,1,,Gaz,,Oui,,2,,122 kWh/m²/an,20250403-0003569979-RES-1,03/04/2035,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,Ouest,,,,,,,Non,,40 m²,Non,Non,Non,Non,Super équipée,1,2,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,,,,,,,,,,,,,,,,,,,,2277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt30480,RBT30480,Maison à vendre,179000,Korte Bergstraat 41,9230 Wetteren,Normal,1918,2,150 m²,Non,Non,Non,,,1,,Gaz,,Non,,,Oui,459 kWh/m²/an,20240221-0003151006-RES-1,21/02/2034,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,45 m²,140 m²,Non,,,,,Sud,,,,105 m²,,,Non,A l’acte,27 m²,Non,Non,Non,Non,Semi-équipée,1,3,45 m²,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,23 m,,,,,,,,459 kWh/an,,,,,,,,,,,11032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/9230/wetteren/rwc39432,RWC39432,Duplex à vendre,274000,Wetterstraat 29 C21,9230 Wetteren,Excellent,2020,2,85 m²,,,,Oui,,1,,Gaz,Triple vitrage,,,,Oui,70 kWh/m²/an,,,pas d'application,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,,,3,,,,,,,,,Non,,,,1,,,,,,,,,,,,,,,,,,pas d'application,,,,,,,,,,,,,,Non,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt27005,RBT27005,Appartement à vendre,325000,Biezeweg 4C 23,9230 Wetteren,Normal,2008,3,126 m²,Non,Non,Non,Oui,1,1,,Gaz,Double vitrage,Oui,,2,Oui,180 kWh/m²/an,20220915-0002671815-RES-1,15/09/2032,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,Oui,,,,,,,Non,Non,,,Non,Non,Non,Non,Equipée,2,2,12 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt26806,RBT26806,Maison à vendre,595000,Stationsstraat 41,9230 Wetteren,À rénover,1850,8,579 m²,Non,Oui,Non,Oui,,2,,Gaz,,Non,,,Non,349 kWh/m²/an,20240830-0003355722-RES-1,,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,410 m²,Non,,,,,Sud-est,,,,,,,Non,A l’acte,,Non,Non,Non,Non,Semi-équipée,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt26076,RBT26076,Maison à vendre,249000,Kapellestraat 63,9230 Wetteren,À rénover,1918,2,99 m²,Non,Non,Non,Oui,1,1,,Gaz,,Non,,,Oui,776 kWh/m²/an,20241014-0003411870-RES-1,14/10/2034,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,475 m²,679 m²,Non,,,,,Nord-est,,,4,165 m²,,,Non,A l’acte,,Non,Non,Non,Non,Semi-équipée,,2,16 m²,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,36 m,,,,,,,,,,,,,,,,,,,13395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt25402,RBT25402,Maison à vendre,442500,Fortstraat 11,9230 Wetteren,Nouveau,2026,3,145 m²,Non,Non,Non,,,1,,Electrique,,Non,,,Oui,,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,218 m²,245 m²,Non,,,,,Nord-ouest,,,1,84 m²,,,Non,,36 m²,Non,Non,Non,Non,Super équipée,1,3,32 m²,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Oui,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt25401,RBT25401,Maison à vendre,412500,Fortstraat 11,9230 Wetteren,Nouveau,2026,3,148 m²,Non,Non,Non,,,1,,Electrique,,Non,,,Oui,,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,218 m²,218 m²,Non,,,,,Nord-ouest,,,1,84 m²,,,Non,,36 m²,Non,Non,Non,Non,Super équipée,1,3,32 m²,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Oui,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt25400,RBT25400,Appartement à vendre,316789,Fortstraat 11,9230 Wetteren,Nouveau,2026,2,85 m²,Non,Non,Non,,,1,,Electrique,,Oui,,2,Oui,,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,,,Non,,,,,Nord-ouest,,,1,,,,Non,,26 m²,Non,Non,Non,Non,Super équipée,1,2,6 m²,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,Oui,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt25399,RBT25399,Appartement à vendre,323500,Fortstraat 11,9230 Wetteren,Nouveau,2026,1,85 m²,Non,Non,Non,,,1,,Electrique,,Oui,,2,Oui,,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,,Non,,,,,Nord-ouest,,,1,,,,Non,,,Non,Non,Non,Non,Super équipée,1,2,15 m²,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,Oui,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt25397,RBT25397,Appartement à vendre,308000,Fortstraat 11,9230 Wetteren,Nouveau,2026,1,80 m²,Non,Non,Non,,,1,,Electrique,,Oui,,1,Oui,,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,,Non,,,,,Nord-ouest,,1,1,,,,Non,,,Non,Non,Non,Non,Super équipée,1,2,15 m²,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,Oui,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt25396,RBT25396,Maison à vendre,418000,Gentsesteenweg 1,9230 Wetteren,Nouveau,2024,2,180 m²,Non,Non,Non,,,1,,Electrique,,Oui,,,Oui,,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,38 m²,,Non,,,,,Sud,,,,,,,Non,,25 m²,Non,Non,Non,Non,Super équipée,1,2,22 m²,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Oui,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt25395,RBT25395,Appartement à vendre,318000,Gentsesteenweg 1,9230 Wetteren,Nouveau,2024,2,102 m²,Non,Non,Non,,,1,,Electrique,,Non,,,Oui,,,,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,36 m²,,Non,,,,,Sud,,,,,,,Non,,42 m²,Non,Non,Non,Non,Super équipée,1,2,18 m²,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Oui,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt21659,RBT21659,Maison à vendre,295000,Diepenbroekstraat 22,9230 Wetteren,À rénover,,2,200 m²,Non,Non,Non,,,1,,Gaz,,Non,,,Oui,245 kWh/m²/an,20250416-0003579725-RES-2,16/04/2035,pas d'application,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,395 m²,655 m²,Non,,,,,Sud,,,2,140 m²,,,Non,A l’acte,44 m²,Non,Non,Non,Non,Semi-équipée,1,2,25 m²,Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,85 m,,,,,,,,49010 kWh/an,,,,,,,,,,,8141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rbt17052,RBT17052,Maison à vendre,389000,Scheldestraat 7,9230 Wetteren,À rénover,1968,4,275 m²,Non,Oui,Non,Oui,,1,,Gaz,Double vitrage,,,,Oui,198 kWh/m²/an,,07/02/2034,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,240 m²,,,,,,,8 m,,,135 m²,8 m,Non,Non,,,Non,Non,Non,Non,Equipée,1,2,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Sud-ouest,Oui,Oui,30 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9230/wetteren/rwc38985,RWC38985,Maison à vendre,365550,,9230 Wetteren,Excellent,,3,374 m²,,Oui,,Oui,,1,,Gaz,Double vitrage,,,,,,,,"oui, attestation conforme",Oui,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,374 m²,,Oui,Oui,,Oui,,,,1,,,,Non,A convenir,,,,Oui,Oui,Super équipée,,,,,,,,Oui,Oui,,,,,,1,Oui,,,,,,,,,,,,,,,,,,,Américaine,,23,,Oui,,,,,,,,,,Oui,,Non,374 m²,,,,,,,,,Oui
