ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Surface_totale,Garage,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Porte_de_garage_motorisée,Station_de_charge_électrique,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Panneaux_solaires,Type_de_chauffage,Chauffage_au_sol,Pompe_à_chaleur,Type_de_vitrage,Compteur_électrique_individuel,Compteur_Bihoraire,Compteur_deau_individuel,Compteur_de_gaz_individuel,Air_conditionné,Parlophone,Alarme_antieffraction,Ascenseur,HammamSaunaJacuzzi,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Caves,Surface_des_caves,Véranda,Nombre_de_Garages,Surface_de_lades_salles_de_bain,Accessible_aux_moins_valides,Surface_totale_du_terrain,Référence_PEB,Permis_durbanisation_accordé,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Bien_actuellement_loué,Disponibilité_du_bien,Meublé,Grenier,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_douches,Nombre_de_toilettes,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Surface_du_séjour,Surface_salle_à_manger,Surface_de_la_cuisine,Largeur_de_la_façade,Surface_constructible,Largeur_du_terrain_à_rue,Date_de_validité_PEB,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_dressing,Type_de_cuisine,Espace_ouvert_sensible_à_leau__WORG,Étage_de_lappartement,Adoucisseur_deau,Porte_daccès_sécurisée,Affectation_urbanistique_la_plus_récente,Maison_basse_énergie,Feu_ouvert,Surface_du_bureau,Surface_du_grenier,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Emission_de_CO2,Balcon,Conso_annuelle_totale_dénergie_primaire,Possibilités_pour_profession_libérale,Domotique,Adaptations_pour_les_seniors,Surface_de_la_véranda,Attestation__Installation_électrique__Validité,Attestation__Asbuilt,Niveau_E,Niveau_S,Clef_électronique,Panneaux_solaires_thermiques
https://immovlan.be/fr/detail/triplex/a-vendre/1731/zellik/rbr27182,RBR27182,Triplex à vendre,429638,Jan Longinstraat 5 102,1731 Zellik,Excellent,2021,4,27 m²,13 m²,10 m²,135 m²,,Oui,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,,,,,,,,,,,Oui,22 m²,Sud,Oui,Oui,Oui,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,Non,Oui,,,,,,2,1,,28 m²,,9 m²,,,,,9 m²,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbq45564,RBQ45564,Appartement à vendre,224000,Jan Dekinderstraat 16 2,1731 Zellik,Normal,1980,2,15 m²,12 m²,,96 m²,,Oui,1,,,,Semi-équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Non,,,,,,,,Oui,6 m²,Nord-est,,Oui,Oui,,,507 kWh/m²/an,"oui, attestation non conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,Oui,,,,5 m²,,,,,,,,Non,,,,,,,1,,,33 m²,,11 m²,,,,31/05/2034,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbq14671,RBQ14671,Appartement à vendre,115000,Breughelpark 18 28,1731 Zellik,À rénover,1969,1,9 m²,,,48 m²,,,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,8 m²,Est,Oui,Oui,Oui,,,158 kWh/m²/an,"oui, attestation non conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,Oui,,,,3 m²,,,,,,,A l’acte,Non,,,,,,,1,12,,24 m²,,7 m²,,,,10/09/2034,,,,Indépendante,,7,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbp54436,RBP54436,Appartement à vendre,169000,Nachtegaallaan 20 8,1731 Zellik,Normal,1977,1,13 m²,,,63 m²,,,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,2,,,,,Oui,,Nord,,Oui,Oui,,,114 kWh/m²/an,,,,Oui,,,,,Information non communiquée,Information non communiquée,Oui,,,,5 m²,,,,,,,A l’acte,Non,,,,,,,1,5,,30 m²,,8 m²,,,,19/07/2034,,,,Américaine,,3,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbo67679,RBO67679,Appartement à vendre,149000,Breughelpark 17 23,1731 Zellik,Normal,1968,2,12 m²,8 m²,,70 m²,,,,,,,Equipée,1,,Mazout,,,,,,,,,Oui,,Oui,,,,,,,,Oui,,,,,Oui,,,192 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,4 m²,,,,,,,A l’acte,Non,,,,,,,1,12,,28 m²,,6 m²,,,,12/01/2034,,,,Américaine,,6,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbm32888,RBM32888,Maison à vendre,475000,Driepikkel 12,1731 Zellik,Excellent,1991,2,27 m²,11 m²,,127 m²,,,,,,Oui,Super équipée,1,,,,,Double vitrage,,,,,,,Oui,,,,4,2,Oui,,,Oui,,Sud-ouest,Oui,Oui,Oui,,,473 kWh/m²/an,"oui, attestation non conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,,,,,,,580 m²,,,,,,Non,,,,,,,2,,,57 m²,,15 m²,11 m,,11 m,02/03/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbk43890,RBK43890,Appartement à vendre,195000,Breughelpark 1 48,1731 Zellik,Excellent,1968,2,12 m²,10 m²,,72 m²,,,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,,Ouest,,Oui,Oui,,,230 kWh/m²/an,"oui, attestation conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,Oui,,,,3 m²,,,,,,,A l’acte,Non,,,,,,,1,12,,27 m²,,8 m²,,,,12/09/2032,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbi69574,RBI69574,Maison à vendre,420000,Leeuwerikenlaan 14,1731 Zellik,Normal,1978,3,15 m²,11 m²,11 m²,221 m²,,Oui,1,,,,Semi-équipée,1,,Gaz,,,Double vitrage,,,,,,,,,,,2,2,Oui,,,Oui,7 m²,Ouest,Oui,Oui,Oui,Oui,,113 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,,,237 m²,,,,,,Non,Oui,,,,,,2,,,46 m²,,14 m²,7 m,,7 m,12/10/2033,,,,Kitchenette,,,,,,,,,,,,,,,,,,,10/12/2023,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1740/ternat/rbt71267,RBT71267,Villa à vendre,460000,Notestraat 7,1740 Ternat,Normal,1899,7,16 m²,17 m²,12 m²,290 m²,,Oui,,20 m²,,,,1,Oui,,,,Double vitrage,,,,,,,,Non,,,4,4,Oui,620 m²,Sud-ouest,Oui,,Sud-ouest,Oui,Oui,Oui,,Non,377 kWh/m²/an,"oui, attestation conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,,,,2,3 m²,,840 m²,,Non,,,A l’acte,Non,,,,,,,2,1,81 m,85 m²,,,9 m,,9 m,,12 m²,10 m²,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt69610,RBT69610,Maison à vendre,620000,Doelstraat 12A,1740 Ternat,Excellent,2004,4,22 m²,22 m²,13 m²,242 m²,,Oui,1,24 m²,,,Super équipée,1,Oui,Gaz,,,Double vitrage,,,,,Oui,,Oui,,,,3,4,Oui,,,Oui,,,Oui,Oui,Oui,Oui,Oui,179 kWh/m²/an,"oui, attestation conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,,,,1,13 m²,,1036 m²,,Oui,,,A l’acte,,Oui,,,,,,2,,,50 m²,,15 m²,,,,15/05/2034,13 m²,,,,Non,,,,,,,,,,,,,,,,,,10/11/2003,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/1740/ternat/rbt69561,RBT69561,Bungalow à vendre,485000,Wijmenierlaan 13,1740 Ternat,Remis à neuf,1982,3,,,,146 m²,,Oui,,28 m²,,,,1,,Electrique,,,Double vitrage,,,,,,,,Non,,,,,,,,,,,,,,,Oui,700 kWh/m²/an,"non, pas d'attestation",,,,,,,,Information non communiquée,Information non communiquée,Non,,Oui,1,9 m²,Non,962 m²,20250511-0003597802-RES-1,Non,Non,,,,Non,,,,,,,,,,,,,,,11/05/2035,,,,,,,,,,,,,,,,,,,,,,24 m²,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt68492,RBT68492,Maison à vendre,449000,Brassaertlos 6,1740 Ternat,Excellent,1952,3,,,,183 m²,,Oui,,,,,Super équipée,1,,Gaz,,,,,,,,,,,Non,,Sud-est,3,3,Oui,261 m²,,Oui,18 m²,,,Oui,Oui,,,299 kWh/m²/an,"oui, attestation non conforme",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,1,,,587 m²,20250611-0003621640-RES-1,,,Non,A l’acte,Non,Non,Non,Non,Non,Non,,2,4,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt64381,RBT64381,Maison à vendre,299000,Kapelleveld 9,1740 Ternat,À rénover,1965,2,20 m²,16 m²,,132 m²,,Oui,1,13 m²,,,Semi-équipée,1,,Mazout,,,Double vitrage,,,,,,,,,,,2,,,,,Oui,48 m²,,Oui,,Oui,,,346 kWh/m²/an,"oui, attestation non conforme","oui, attestation conforme",Oui,Non,,,,,Information non communiquée,Information non communiquée,,,,1,9 m²,,150 m²,,Non,,,A l’acte,,,Oui,,,,,2,,,15 m²,24 m²,8 m²,,,,11/05/2035,,,,Kitchenette,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt63393,RBT63393,Maison à vendre,529000,Egaartbaan 29,1740 Ternat,À rénover,1976,5,15 m²,14 m²,13 m²,389 m²,,Oui,1,,,,Semi-équipée,2,,Gaz,,,Double vitrage,,,,,,,,,,,4,2,Oui,,,Oui,,,Oui,Oui,Oui,,,343 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,,,Oui,1,6 m²,,789 m²,,Oui,,,A l’acte,,Oui,,,,,,,,,41 m²,,16 m²,,,,11/03/2035,8 m²,34 m²,,Kitchenette,Non,,,,,,,,,,,,,,,,,,03/12/2025,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1740/ternat/rbt45478,RBT45478,Villa à vendre,799000,Kattestraat 33,1740 Ternat,Normal,1989,4,30 m²,17 m²,10 m²,268 m²,,Oui,2,,,,Super équipée,2,Oui,,,,Double vitrage,,,,,,,Oui,Non,,Sud-ouest,4,4,Oui,1136 m²,,Oui,,Sud-est,Oui,,Oui,,Non,457 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,,,Oui,2,,Non,1136 m²,,Oui,,Oui,A l’acte,Non,Oui,,,,,1,2,1,,46 m²,,36 m²,10 m,,10 m,,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt44937,RBT44937,Maison à vendre,499000,Moerenslos 19,1740 Ternat,Normal,1940,3,22 m²,17 m²,26 m²,207 m²,,Oui,1,,,,Equipée,1,,,,,Double vitrage,,,,,,,,Non,,,3,5,Oui,,Nord-ouest,Oui,,,Oui,Oui,Oui,Oui,Non,137 kWh/m²/an,"oui, attestation conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,1,12 m²,,654 m²,,Oui,,,A l’acte,Non,,,,,,,1,2,45 m,27 m²,,25 m²,12 m,,12 m,,,,,Américaine,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt43297,RBT43297,Maison à vendre,470000,Langestraat 142,1740 Ternat,À rénover,1970,5,,,,264 m²,,Oui,2,,,,Super équipée,2,,Gaz,,,Double vitrage,,,,,,,,Non,,Nord,4,5,Oui,2896 m²,,Oui,,Sud,Oui,Oui,Oui,Oui,Non,383 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,Oui,,Oui,1,,Non,2896 m²,,Non,,Non,A l’acte,Non,,,,,,,,1,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/1740/ternat/rbt23669,RBT23669,Fermette à vendre,395000,Langestraat 115,1740 Ternat,À rénover,1899,4,12 m²,11 m²,16 m²,287 m²,,Oui,2,36 m²,,,Equipée,1,,Electrique,,,Double vitrage,,,,,,,,,,,4,2,Oui,,,Oui,,,Oui,,Oui,,,499 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,,,Oui,2,6 m²,,3128 m²,,Non,,,A l’acte,,Oui,,,,,,2,,,37 m²,,10 m²,,,,27/07/2033,21 m²,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt34825,RBT34825,Maison à vendre,459000,Essenestraat 57,1740 Ternat,Normal,,4,34 m²,18 m²,17 m²,267 m²,,Oui,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,,,,4,6,Oui,650 m²,,Oui,38 m²,Sud-ouest,Oui,Oui,Oui,,,346 kWh/m²/an,"oui, attestation conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,975 m²,,Non,,,A l’acte,,Oui,Oui,,,,,2,2,,36 m²,27 m²,12 m²,9 m,,9 m,,16 m²,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/vbc76034,VBC76034,Maison à vendre,439000,,1740 Ternat,Excellent,1980,4,13 m²,12 m²,13 m²,240 m²,,Oui,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,,,Non,,,2,1,Oui,100 m²,,Oui,15 m²,,Oui,Oui,Oui,,,162 kWh/m²/an,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,Oui,,,1,,Non,250 m²,,,,,Immédiatement,,Oui,,,,,1,2,2,,30 m²,,,,,,15/05/2028,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt31453,RBT31453,Maison à vendre,479000,Iepenlaan 40,1740 Ternat,Excellent,1980,3,14 m²,14 m²,19 m²,210 m²,,Oui,,25 m²,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,,Oui,,,,3,3,Oui,,Ouest,Oui,,,,Oui,Oui,,,248 kWh/m²/an,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,1,,,703 m²,20250509-0003594490-RES-1,,,,,,Oui,,Oui,,,,1,,,30 m²,,13 m²,,,,,,,8 m²,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/vbc74791,VBC74791,Maison à vendre,699000,,1740 Ternat,Excellent,1965,6,20 m²,22 m²,19 m²,380 m²,,Oui,1,,,,Super équipée,1,,Gaz,,,,,,,,,,,Non,,,4,6,Oui,217 m²,,Oui,90 m²,,Oui,Oui,Oui,,,231 kWh/m²/an,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,Oui,,,1,,Non,560 m²,,,,,Immédiatement,,Oui,,,,,1,2,2,,23 m²,,,,,,22/08/2033,17 m²,23 m²,,,,,,,,,,,,,,17632,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt30638,RBT30638,Maison à vendre,369000,Assesteenweg 133,1740 Ternat,Excellent,1936,4,,,,192 m²,,,,,,,Super équipée,1,,Gaz,,,,,,,,,,,Non,,Sud-est,3,,Oui,163 m²,,Oui,27 m²,,,Oui,Oui,,,372 kWh/m²/an,"oui, attestation conforme",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,330 m²,20250513-0003599632-RES-1,,,Non,A l’acte,Non,Non,Non,Non,Non,Non,1,2,4,,24 m²,,,,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbt24142,RBT24142,Maison à vendre,549000,Assesteenweg 338,1740 Ternat,Normal,1956,5,15 m²,11 m²,28 m²,357 m²,,Oui,1,22 m²,,,Equipée,2,,Mazout,,,Double vitrage,,,,,,Oui,Oui,,,,4,3,Oui,,,Oui,50 m²,,Oui,,Oui,,,320 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Risque moyen,Information non communiquée,Oui,90 m²,,1,5 m²,,516 m²,,Non,,,A l’acte,,,,,Oui,,,2,,,63 m²,,8 m²,,,,05/11/2034,20 m²,26 m²,,Américaine,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rwc39275,RWC39275,Maison à vendre,366300,,1740 Ternat,Excellent,2025,3,,,,627 m²,627 m²,Oui,1,,,,Super équipée,1,Oui,Gaz,Oui,Oui,Double vitrage,,Oui,,,,Oui,,,,,3,1,Oui,,,,,,Oui,Oui,Oui,Oui,,,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,627 m²,,,,Non,A convenir,,Oui,,,,,,,,,,,,,,,,,,,Américaine,,,,,,Oui,,,,,,,,,Non,,,,,,23,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbs97803,RBS97803,Maison à vendre,775000,Affligemstraat 51 B,1740 Ternat,Excellent,1996,4,21 m²,20 m²,16 m²,702 m²,,Oui,2,,,,Super équipée,2,Oui,Gaz,,,Double vitrage,,,,,Oui,,Oui,Non,,Nord,4,5,Oui,,,Oui,52 m²,Sud,Oui,Oui,Oui,Oui,Non,169 kWh/m²/an,"oui, attestation conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,2,,Non,1790 m²,,Non,,Non,A l’acte,Non,Oui,,,,,2,3,1,,46 m²,,20 m²,5 m,,5 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rwc38926,RWC38926,Maison à vendre,369550,Donkerstraat 0,1740 Ternat,Excellent,2025,3,,,,626 m²,626 m²,Oui,1,,,,Super équipée,1,Oui,Gaz,Oui,,,,,,,,,,,,,,1,Oui,,,,,,Oui,Oui,Oui,Oui,,,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Oui,,,A convenir,,Oui,,,Oui,Oui,,,,,,,,,,,,,,,Américaine,,,,,,Oui,,,,,,,,,,,,,,,23,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/vbc50269,VBC50269,Maison à vendre,425000,Nieuwbaan 96,1740 Ternat,Excellent,1960,3,15 m²,13 m²,15 m²,158 m²,,Oui,2,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Non,,Sud,3,4,Oui,100 m²,Nord,Oui,15 m²,Nord,Oui,Oui,Oui,,Non,209 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,1,,Oui,390 m²,,,,Non,A l’acte,Non,Oui,,,,,,2,2,,45 m²,,15 m²,5 m,,5 m,,,,,,,,,,,,,,,,,64,,209 kWh/an,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rwc38373,RWC38373,Maison à vendre,370550,,1740 Ternat,Excellent,2025,3,,,,368 m²,,,,,,,Super équipée,1,Oui,Non specifié,Oui,,,,Oui,,,,,,,,,3,,Oui,,,,,,Oui,Oui,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,A convenir,,Oui,,,,,,,,,,,,,,,,,,,Américaine,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbs53768,RBS53768,Maison à vendre,319000,Van Cauwelaertstraat 11,1740 Ternat,,1936,4,12 m²,17 m²,6 m²,144 m²,,,,,,,Equipée,1,,Gaz,,,,,,,,,,,,,,2,,Oui,,,Oui,13 m²,Sud,Oui,Oui,Oui,,,184 kWh/m²/an,"oui, attestation conforme",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,155 m²,,,,Oui,,,,,,,,,1,,,25 m²,,13 m²,5 m,,,,15 m²,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbs42224,RBS42224,Maison à vendre,389000,Eikenlaan 23,1740 Ternat,Excellent,1971,4,12 m²,12 m²,13 m²,129 m²,,Oui,,,,,,1,,,,,,,,,,,Oui,,,,,3,1,Oui,,,Oui,,,,,Oui,,,899 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,1,,,532 m²,,,,,A l’acte,Non,,,,,,,1,,,28 m²,,12 m²,11 m,,11 m,07/01/2035,16 m²,,,,,,,,,,,,,,,,,,,,,,01/07/2025,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/rbs14228,RBS14228,Maison à vendre,519000,Moerenslos 19,1740 Ternat,Remis à neuf,1940,3,27 m²,23 m²,17 m²,210 m²,,Oui,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,,,,,,3,5,Oui,500 m²,,Oui,30 m²,Ouest,Oui,Oui,Oui,,,137 kWh/m²/an,"oui, attestation conforme",,,Non,,,,,Information non communiquée,Information non communiquée,,,Oui,2,,,654 m²,,Oui,,,A l’acte,,,,,,,,1,2,,63 m²,,27 m²,11 m,,11 m,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1740/ternat/vbb35776,VBB35776,Maison à vendre,485986,,1740 Ternat,Nouveau,,3,,,,128 m²,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,2306 m²,,,,,,,,,,,,,2,,,,,,9 m,,9 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1741/wambeek/rbt45477,RBT45477,Villa à vendre,799000,Kattestraat 33,1741 Wambeek,Normal,1989,4,30 m²,17 m²,10 m²,268 m²,,Oui,2,,,,Super équipée,2,Oui,,,,Double vitrage,,,,,,,Oui,Non,,Sud-ouest,4,4,Oui,1136 m²,,Oui,,Sud-est,Oui,,Oui,,Non,457 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,,,Oui,2,,Non,1136 m²,,Oui,,Oui,A l’acte,Non,Oui,,,,,1,2,1,,46 m²,,36 m²,10 m,,10 m,,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1741/wambeek/rbt43296,RBT43296,Maison à vendre,470000,Langestraat 142,1741 Wambeek,À rénover,1970,5,,,,264 m²,,Oui,2,,,,Super équipée,2,,Gaz,,,Double vitrage,,,,,,,,Non,,Nord,4,5,Oui,2896 m²,,Oui,,Sud,Oui,Oui,Oui,Oui,Non,383 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,Oui,,Oui,1,,Non,2896 m²,,Non,,Non,A l’acte,Non,,,,,,2,2,1,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/sint-kwintens-lennik/rbt67074,RBT67074,Maison à vendre,515000,Keitse 20,1750 Sint-Kwintens-Lennik,Nouveau,,4,,,,214 m²,,Oui,,,,,,1,,,,,,,,,,,,,Non,,Nord,4,,Oui,609 m²,,,,,,,,,,,"oui, attestation non conforme",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,1,,,767 m²,,,,Non,A l’acte,Non,Non,Non,Non,Non,Non,,2,,51 m,22 m²,,,,154 m²,,09/12/2034,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,11 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/sint-kwintens-lennik/rbt21506,RBT21506,Maison à vendre,795000,Karel Keymolenstraat 43,1750 Sint-Kwintens-Lennik,Normal,1990,4,23 m²,22 m²,23 m²,400 m²,,Oui,2,,,,Super équipée,2,,Gaz,,,,,,,,Oui,,,,,,4,,Oui,,,Oui,,Sud,Oui,Oui,Oui,,Oui,,,,Oui,Non,,,,,Risque moyen,Information non communiquée,Oui,,,2,,,4163 m²,,,,Oui,A l’acte,,Oui,Oui,,,,,2,,,30 m²,30 m²,19 m²,,,,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
