ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_détages_de_limmeuble,Jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Emission_de_CO2,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Surface_des_caves,Nombre_de_Garages,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Orientation_du_jardin,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Piscine_extérieure,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Citerne_à_eau_de_pluie,Parlophone,Orientation_de_la_terrasse,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Panneaux_solaires,Étage_de_lappartement,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Espace_ouvert_sensible_à_leau__WORG,Surface_du_grenier,Alarme_antieffraction,Air_conditionné,Maison_basse_énergie,Panneaux_solaires_thermiques,Chauffage_au_sol,Pompe_à_chaleur,Compteur_électrique_individuel,Compteur_Bihoraire,Compteur_deau_individuel,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Appartement_de_service,Attestation__Citernes_à_mazout,Attestation__Installation_électrique__Validité,Surface_du_bureau,Surface_chambre_à_coucher_5,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,Surface_du_dressing,Affectation_urbanistique_la_plus_récente,Surface_totale,Station_de_charge_électrique,Balcon,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Possibilités_pour_profession_libérale,Niveau_S,Surface_de_la_véranda
https://immovlan.be/fr/detail/maison/a-vendre/6940/durbuy/vbc91912,VBC91912,Maison à vendre,645000,Clos du Manoir 1,6940 Durbuy,Non,1971,,4,177 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,2,3,Mazout,Non,Nord-ouest,4,,Oui,Oui,25 m²,2168 m²,57 m,245 kWh/m²/an,20250604031540,,pas d'application,,,Pas de risque d’inondation,Information non communiquée,,,,,26 m²,,2,,,,,,,,15 m,4,2023 m²,,,,,,,,,,,Oui,,04/06/2035,,,,,,,145 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3090/overijse/rbt72995,RBT72995,Maison à vendre,581600,,3090 Overijse,Non,2025,A l’acte,3,148 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,2,,,Non,Sud,3,2,Oui,Oui,18 m²,261 m²,,,,,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Nouveau,,,,45 m²,,1,,,,,,,,,1,100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3090/overijse/rbt72994,RBT72994,Villa à vendre,950000,Gemslaan 61,3090 Overijse,Non,1981,,4,300 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,2,2,,Non,Nord,4,,Oui,Oui,30 m²,1500 m²,,458 kWh/m²/an,,,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,,,,68 m²,,,,,,,,,,,,1500 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3040/huldenberg/rbt72993,RBT72993,Maison à vendre,985000,,3040 Huldenberg,Non,1979,,6,390 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,2,3,,Non,Sud-est,4,,Oui,Oui,40 m²,2117 m²,,198 kWh/m²/an,20250404-0003570342-RES-1,,pas d'application,Oui,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,2,,,,1,,,,,,2117 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/vbc91910,VBC91910,Appartement à vendre,285000,Rue Ferdinand Lenoir 113,1090 Jette,Non,1920,,2,75 m²,Non,Non,Non,Non,Non,Non,Non,Non,,1,1,Gaz,Non,,2,,,,,,,186 kWh/m²/an,,37,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Normal,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1070/anderlecht/vbc91909,VBC91909,Maison à vendre,245000,Rue Pasteur 7,1070 Anderlecht,Non,1910,,4,145 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,1,1,Gaz,Non,Nord-est,2,2,Oui,,,90 m²,,391 kWh/m²/an,,76,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,À rénover,,,,30 m²,,,,,,,,,,,,35 m²,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1070/anderlecht/vbc91908,VBC91908,Maison à vendre,285000,Rue Pasteur 3,1070 Anderlecht,Non,1910,,4,135 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,1,1,Gaz,Non,Nord-est,2,2,Oui,,,60 m²,,362 kWh/m²/an,,70,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,À rénover,,,,25 m²,,,,,,,,,,,,25 m²,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9200/grembergen/rbt72991,RBT72991,Maison à vendre,695000,Hamsesteenweg 30,9200 Grembergen,Non,1965,A convenir,6,323 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,2,2,Mazout,Non,,,,Oui,Oui,50 m²,1216 m²,,237 kWh/m²/an,,,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,,,,65 m²,,2,,,,,,,,,,700 m²,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7370/dour/vbc91905,VBC91905,Maison à vendre,149000,rue du moulin 4,7370 Dour,,1970,A l’acte,3,134 m²,Non,Oui,Oui,,,,,,,1,,,Non,,4,1,Oui,Oui,12 m²,200 m²,,255 kWh/m²/an,,7324,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Normal,15 m²,15 m²,15 m²,,,,Semi-équipée,Kitchenette,10 m²,1,,Double vitrage,Non,8 m,,66 m²,,8 m,,Non,,,,,,,,34192 kWh/an,17/06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3665/as/rbt72988,RBT72988,Maison à vendre,449000,Breeërweg 44,3665 As,,1958,,6,274 m²,Non,Oui,,,,,,,Oui,2,,,,,4,4,Oui,Oui,,676 m²,,521 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,À rénover,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4170/comblain-au-pont/vbc91904,VBC91904,Maison à vendre,279000,Halleux 32,4170 Comblain-au-Pont,,1911,A l’acte,3,113 m²,,,Oui,,,Oui,,,Oui,2,2,Mazout,,Ouest,4,2,Oui,Oui,100 m²,416 m²,,392 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Normal,16 m²,16 m²,15 m²,,,3,,,16 m²,1,8 m²,Double vitrage,,15 m,3,245 m²,,15 m,Oui,Oui,,,,,,,,,23/10/2034,,,,18 m²,Oui,,,,,27 m²,,,,,,,,,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2820/bonheiden/rbt72987,RBT72987,Villa à vendre,598900,Bleukstraat 12,2820 Bonheiden,Non,1996,,6,341 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,3,4,Gaz,Non,Sud,4,,Oui,,,2711 m²,,165 kWh/m²/an,20240625-0003293899-RES-1,,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,25/06/2034,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1170/watermael-boitsfort/vbc91903,VBC91903,Appartement à vendre,345000,,1170 Watermael-Boitsfort,Non,1966,,3,95 m²,Non,Oui,,,,,,,,1,1,Mazout,Oui,,3,2,,Oui,10 m²,,,126 kWh/m²/an,,35,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,Excellent,13 m²,9 m²,15 m²,,2 m²,,,,,1,,Double vitrage,Oui,,,,,,Oui,Non,Non,Non,,Oui,,Oui,Oui,,11/06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2020/anvers/rbt72986,RBT72986,Maison à vendre,218000,Schijfwerpersstraat 68,2020 Anvers,Non,,A l’acte,2,95 m²,Non,Non,Non,Non,Non,Non,Non,Non,,1,2,Gaz,Non,Nord-est,2,1,,,,75 m²,15 m,526 kWh/m²/an,20240225-0003154993-RES-1,,"oui, attestation conforme",Oui,,Pas de risque d’inondation,Information non communiquée,Normal,,,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt72984,RBT72984,Appartement à vendre,265000,Robijnstraat 1,2600 Berchem,Non,,,2,87 m²,Non,Non,Non,Non,Non,Non,Non,Non,,1,1,Gaz,Non,,,2,,,,,,231 kWh/m²/an,0002201345,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Normal,,,,32 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2020/anvers/rbt72983,RBT72983,Maison à vendre,289000,Schijfstraat 50 8,2020 Anvers,Non,,A l’acte,4,131 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,2,2,Gaz,Non,Nord,,2,,Oui,14 m²,,,241 kWh/m²/an,20250313-0003552092-RES-1,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,,,,26 m²,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2930/brasschaat/rbt72982,RBT72982,Maison à vendre,329000,Lage Kaart 214,2930 Brasschaat,Non,,,2,96 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,Gaz,Non,Sud-ouest,,,Oui,Oui,,132 m²,,380 kWh/m²/an,0003622580,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Normal,,,,30 m²,,1,,,,,,,,,,25 m²,,,,,,,,,,,,,11/06/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/2230/herselt/rbt72981,RBT72981,Bungalow à vendre,264000,Broekstraat 24,2230 Herselt,,1986,Immédiatement,2,86 m²,,,,,,,,,Oui,1,1,,,,4,,Oui,Oui,,944 m²,,641 kWh/m²/an,,,,Non,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,1,Super équipée,,,,,,,,3,,,,Oui,,Oui,,,,,,Oui,,21/02/2035,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91900,VBC91900,Appartement à vendre,219000,Rue de l'Agrément 16,1070 Anderlecht,Non,1958,A l’acte,2,86 m²,Non,Oui,,,,,,,Oui,1,1,Gaz,Non,Nord-ouest,2,3,,Oui,8 m²,,,175 kWh/m²/an,,35,"oui, attestation non conforme",,,Pas de risque d’inondation,Information non communiquée,Normal,15 m²,10 m²,,30 m²,,2,Super équipée,,14 m²,1,,,Non,6 m,,,,6 m,Oui,Non,,,,Oui,Sud-est,Oui,Oui,15084 kWh/an,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91899,VBC91899,Appartement à vendre,259000,Rue de l'Agrément 16 1,1070 Anderlecht,Oui,1958,,2,86 m²,Non,,,,,,,,Oui,1,1,Gaz,Non,Nord-ouest,2,3,Oui,Oui,10 m²,,,229 kWh/m²/an,,49,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Excellent,16 m²,10 m²,,30 m²,,2,Super équipée,,14 m²,1,,,Non,6 m,,75 m²,,6 m,Oui,Non,,,,Oui,Sud-est,Oui,Oui,19379 kWh/an,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7170/bois-d-haine/vbc91898,VBC91898,Maison à vendre,119000,Rue Emile Vandervelde 61,7170 Bois-d'Haine,,,,3,126 m²,Non,,Oui,,,,,,Oui,1,1,Gaz,Non,,4,1,Oui,Oui,36 m²,525 m²,,252 kWh/m²/an,,43,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Normal,15 m²,12 m²,10 m²,,,1,Equipée,Américaine,,,,Double vitrage,Non,,,420 m²,,,Non,,,,,Oui,,,Oui,31738 kWh/an,10/06/2035,,,,26 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbt72980,RBT72980,Maison à vendre,367000,Dorre Wei 23,9700 Audenarde,Oui,1995,A l’acte,3,141 m²,Non,,,,,,,,Oui,1,1,Gaz,Non,Nord,4,2,Oui,Oui,31 m²,636 m²,,267 kWh/m²/an,,6145,,Non,,Pas de risque d’inondation,Information non communiquée,Normal,16 m²,13 m²,12 m²,30 m²,,1,Super équipée,,7 m²,1,,Double vitrage,Non,8 m,5,315 m²,Sud,8 m,Oui,Non,Oui,Non,,,Sud,Oui,Oui,,14/06/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7012/flenu/vbc91897,VBC91897,Maison à vendre,90000,,7012 Flénu,,,A l’acte,3,115 m²,Non,Oui,Oui,,Oui,,,,,1,1,Gaz,Non,Ouest,3,,Oui,,,210 m²,,404 kWh/m²/an,,74,,,,Pas de risque d’inondation,Information non communiquée,À rénover,21 m²,13 m²,13 m²,21 m²,,,Semi-équipée,Kitchenette,13 m²,1,,Double vitrage,Non,5 m,1,,,5 m,Oui,,,,,,,Oui,Oui,65276 kWh/an,02/05/2034,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91895,VBC91895,Appartement à vendre,450000,Square de la Résidence 6 4,1050 Ixelles,,1937,,2,83 m²,Non,,Non,,,,,,,1,1,Gaz,Oui,,,5,,Oui,2 m²,,,320 kWh/m²/an,,62,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,Super équipée,,,,,Double vitrage,,,,,,,Oui,,,,,,,Oui,Oui,26682 kWh/an,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91893,VBC91893,Appartement à vendre,420000,,1050 Ixelles,Oui,2018,A l’acte,1,72 m²,Oui,Oui,,,,,,,Oui,1,2,Gaz,Oui,Nord,2,9,,Oui,14 m²,,,93 kWh/m²/an,,16,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,Excellent,15 m²,,,,,,Super équipée,,,,,Double vitrage,Oui,10 m,,,,10 m,Oui,Non,,,,Oui,Sud,Oui,Oui,,01/02/2019,,,1,,,5,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1933/sterrebeek/vbc91891,VBC91891,Maison à vendre,1075000,Willem van Oranjehof 27,1933 Sterrebeek,Non,2005,A l’acte,6,250 m²,Non,,Oui,,Oui,,,,Oui,4,4,Gaz,Non,,4,2,Oui,Oui,,440 m²,,143 kWh/m²/an,,28,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Excellent,10 m²,16 m²,18 m²,,,1,Super équipée,,,4,,Double vitrage,Non,,3,,,,,Non,,,,,,,,,23/05/2035,15 m²,,1,,,,,,,,Oui,,,,,,,,,,,,,,,,,,9 m²,15 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4342/hognoul/vbc91889,VBC91889,Villa à vendre,375000,Rue Armand Rorif 27,4342 Hognoul,Non,1988,A l’acte,4,187 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,1,2,Mazout,,,4,2,Oui,,,1932 m²,,360 kWh/m²/an,20250603011689,,"oui, attestation non conforme",Non,,Information non communiquée,Information non communiquée,À rénover,16 m²,17 m²,19 m²,,,,,,,,,Double vitrage,,,,,,,Non,,,,,,,,,,,21 m²,,,,Non,,,,,,Oui,,,,,,,,,,,,,,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1853/strombeek-bever/vbc91888,VBC91888,Appartement à vendre,285000,Kloosterstraat 12,1853 Strombeek-Bever,,1978,A l’acte,2,96 m²,Non,,,,,,,,Oui,1,,Gaz,Oui,,2,5,,Oui,8 m²,,,113 kWh/m²/an,,2237,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Normal,12 m²,15 m²,,,,1,Equipée,Américaine,,1,,Double vitrage,Non,,,,,,,Non,,,,Oui,,Oui,Oui,,16/06/2035,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc91887,VBC91887,Maison à vendre,499000,Hulststraat 39,3080 Tervuren,,1930,A l’acte,4,210 m²,Non,,,,Oui,,,,,3,2,Gaz,Non,,4,2,Oui,Oui,20 m²,627 m²,,507 kWh/m²/an,,25889,"oui, attestation non conforme",,,Information non communiquée,Information non communiquée,À rénover,14 m²,16 m²,22 m²,26 m²,,,,,9 m²,2,,,Non,,,627 m²,,,,Non,,,,,,,,507 kWh/an,,11 m²,26 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/6940/durbuy/vbc91885,VBC91885,Chalet à vendre,45000,Tier de Rinze 37 8,6940 Durbuy,,1979,,1,35 m²,Non,Non,Non,Non,,,,,,1,,Non specifié,Non,Sud-est,,,Oui,Oui,,321 m²,,,,,pas d'application,,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,Double vitrage,Non,,,,,,,,,Non,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt72968,RBT72968,Maison à vendre,375323,Jan van Heelustraat 18,3920 Lommel,,2024,,3,186 m²,,Non,Non,Non,,,,,,2,,Electrique,Non,Sud,,1,Oui,Oui,52 m²,263 m²,,,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,Normal,,,,,,,,,,,,Double vitrage,Non,9 m,,,,9 m,,,,Non,,,,,,,,,,,,,,,Non,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4630/micheroux/vbc91884,VBC91884,Maison à vendre,299000,"Rue de Heuseux, 17",4630 Micheroux,Non,,,3,166 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,Mazout,,,2,,Oui,Oui,16 m²,147 m²,,165 kWh/m²/an,20250616009613,41,,,,Information non communiquée,Information non communiquée,,,,,21 m²,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9900/eeklo/rbt72967,RBT72967,Maison à vendre,399000,Vrombautstraat 92,9900 Eeklo,,1940,,4,240 m²,Non,Non,Non,Non,,,,,Oui,1,,Gaz,Non,,,,Oui,,,452 m²,,10 kWh/m²/an,20250410-0003575423-RES-1,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Remis à neuf,,,,,,1,,,,,,Double vitrage,Non,,1,,,,,,,Non,,,,,,,10/04/2035,,,,,,,128 m²,Non,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8000/bruges/rwc39952,RWC39952,Maison à vendre,295000,Vuldersstraat 5A,8000 Bruges,,,A l’acte,2,176 m²,,,,,,,,,Oui,1,,Gaz,,,,,,,,,,444 kWh/m²/an,3615153,,,,,Information non communiquée,Information non communiquée,Normal,16 m²,16 m²,,23 m²,,,Equipée,,,,,Double vitrage,,,,,,,Oui,,,,,,,Oui,Oui,,11/06/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1180/uccle/vbc91881,VBC91881,Maison à vendre,475000,Rue des Bigarreaux 8,1180 Uccle,,1990,,4,210 m²,,Non,Oui,Non,,,,,Oui,2,,Mazout,Non,,,,Oui,Oui,27 m²,310 m²,,443 kWh/m²/an,20230308-0000636552-01-7,116,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,1,,,,,5 m²,Double vitrage,Non,,,200 m²,,,,,,Non,,,,,,93302 kWh/an,08/03/2033,,,,19 m²,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt72966,RBT72966,Maison à vendre,269000,Koningin Elisabethlaan 26,8500 Courtrai,,,,3,146 m²,,Oui,Non,Non,,,,,,1,,Gaz,Non,,,,,,,60 m²,,92 kWh/m²/an,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Remis à neuf,,,,,,,,,,,,Double vitrage,Non,,,,,,,,,Non,,,,,,,,,,,,Oui,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc91880,VBC91880,Studio à vendre,149000,Avenue de l'Héliport 32,1000 Bruxelles,Oui,1970,,1,35 m²,Oui,Oui,,,,,,,,1,1,Gaz,Oui,,4,16,,Oui,6 m²,,,192 kWh/m²/an,,50,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,À rénover,15 m²,,,25 m²,6 m²,,,,6 m²,1,,Double vitrage,Non,,,,,,,Non,,,,Oui,,,,6330 kWh/an,02/03/2035,,,,,,6,,,,,,,,,,,,,,,,Oui,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1160/auderghem/vbc91879,VBC91879,Rez-de-chaussée à vendre,245000,Avenue Jules Génicot 14,1160 Auderghem,,,A l’acte,1,71 m²,Non,Oui,,,,,,,,1,2,,Oui,,2,5,,,,,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Normal,12 m²,,,,6 m²,,,,,1,,,Oui,,2,,,,Oui,Non,,,,,,,Oui,,,,,,,,0,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1140/evere/vbc91877,VBC91877,Appartement à vendre,320000,Rue Colonel Bourg 135,1140 Evere,Non,1997,A l’acte,2,96 m²,Non,Oui,,,,,,,,1,1,,Oui,,3,4,,Oui,30 m²,,,109 kWh/m²/an,,21,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Excellent,13 m²,10 m²,,,,,,,,1,,Double vitrage,Oui,,,,,,Oui,Non,,,,Oui,,Oui,Oui,,,,,,,,0,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
