ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Équipement_de_la_cuisine,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Parlophone,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,Niveau_E,Permis_durbanisation_accordé,Surface_constructible,Meublé,Attestation__Asbuilt,Surface_du_jardin,Conso_annuelle_totale_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Permis_de_bâtir_obtenu,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Surface_du_grenier,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Surface_de_la_terrasse,Étage_de_lappartement,Surface_des_caves,Surface_du_garage,Surface_de_la_cuisine,Niveau_S,Nombre_de_douches,Feu_ouvert,Orientation_de_la_terrasse,Citation_pour_infraction_urbanistique,Niveau_K,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Adoucisseur_deau,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Appartement_de_service,Emission_de_CO2,Attestation__Citernes_à_mazout,Attestation__Installation_électrique__Validité,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Panneaux_solaires_thermiques,Surface_de_la_véranda,Compteur_électrique_individuel,Compteur_deau_individuel,Espace_ouvert_sensible_à_leau__WORG,Surface_totale,Surface_du_bureau,Surface_du_dressing,Porte_de_garage_motorisée
https://immovlan.be/fr/detail/maison/a-vendre/8660/la-panne/rbt67320,RBT67320,Maison à vendre,289000,Ambachtstraat 12,8660 La Panne,Normal,Oui,3,136 m²,,Oui,Oui,Oui,,Oui,,,,1,2,2,,Oui,Oui,188 m²,Oui,Oui,Non,333 kWh/m²/an,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,1948,A l’acte,Equipée,Gaz,Double vitrage,,,Non,,,,,,,,Oui,,,Américaine,,,,,,,Oui,,,Non,,Non,,72 m²,,,,,,Oui,15 m²,11 m²,6 m²,30 m²,30 m²,6 m²,,22 m²,,,,15 m²,,1,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8660/la-panne/rbt67260,RBT67260,Maison à vendre,249000,Veurnestraat 245,8660 La Panne,,Non,3,168 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,2,,Oui,Oui,466 m²,,,Non,640 kWh/m²/an,20250603-0003616765-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1900,A l’acte,Equipée,Non specifié,Simple vitrage,Non,Non,Non,Non,,,2,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt45851,RBT45851,Appartement à vendre,799000,Zeelaan 132 0601-0602,8660 La Panne,Normal,,4,240 m²,Oui,Non,Non,,,,,,,2,,,,,Oui,,,,,216 kWh/m²/an,20200221-0002251003-RES-1,21/02/2030,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2006,,,Electrique,Double vitrage,,,Oui,Non,Ouest,,7,,,,,Non,,,,,,,,Oui,,,,Non,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8660/la-panne/rbt64251,RBT64251,Maison à vendre,319000,Noordhoekstraat 20,8660 La Panne,,Non,4,237 m²,,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,2,,Oui,,810 m²,,,,808 kWh/m²/an,20250604-0003616814-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1899,A l’acte,Equipée,Gaz,Simple vitrage,Non,Non,Non,Non,Nord-ouest,,3,,,Non,Non,Non,,,,,,,,,,,,Non,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8660/la-panne/rbt46641,RBT46641,Duplex à vendre,440000,Westhoeklaan 41 0202,8660 La Panne,,Non,4,,Non,Non,Non,Non,Non,Non,Non,,,2,2,,1,,Oui,,,,Non,235 kWh/m²/an,20250521-0003606881-res-1,,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,1997,A l’acte,,,,,Non,Oui,Non,Sud,,,,,Non,Non,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,1 m²,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt44451,RBT44451,Appartement à vendre,195000,Nieuwpoortlaan 146 0101,8660 La Panne,,,1,65 m²,,,,,,,,Oui,1,1,1,,,,Oui,,,,,116 kWh/m²/an,20250528-000363109-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1969,A l’acte,Equipée,Gaz,,Non,Non,Oui,Non,,,8,,,Non,Oui,Non,,,,,,,,,,,,Non,,Oui,,,,,,,,Oui,,,,,,,,,1,,,,55,,,,/,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt41664,RBT41664,Appartement à vendre,200000,Zeelaan 144 0301,8660 La Panne,,Non,2,128 m²,Non,Non,Non,Non,Non,Non,Non,,,1,2,,,,Oui,,,,Non,216 kWh/m²/an,20250526-0002978863-RES-2,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1918,A l’acte,,Gaz,,Non,Non,Oui,Non,,,5,,,Oui,Non,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,3,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/8660/la-panne/rbt36177,RBT36177,Maison de maître à vendre,349000,Bortierlaan 7,8660 La Panne,,Non,4,217 m²,Non,Non,Non,Non,Non,Non,Non,,,2,4,2,,,,117 m²,,,Non,542 kWh/m²/an,20250312-0003550932-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1918,A l’acte,,Gaz,Simple vitrage,Non,Oui,Non,Non,,,4,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt35884,RBT35884,Appartement à vendre,239000,Duinkerkelaan 106 0201,8660 La Panne,,,2,89 m²,,,,,,,,,,1,1,,,,Oui,,,,,636 kWh/m²/an,20250513-0003303472-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1959,A l’acte,,Gaz,Simple vitrage,Non,Non,Non,Non,,,4,,,Non,Non,Non,,,,,,,,,,,,Non,,Oui,,,,,,,,Oui,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/8660/la-panne/rbt32907,RBT32907,Rez-de-chaussée à vendre,174500,Nieuwpoortlaan 114 G002,8660 La Panne,,,2,48 m²,,,,,,,,,,1,1,,,,,,,,,325 kWh/m²/an,20241118-0002459127-RES-3,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1952,A l’acte,Equipée,Electrique,,Non,Non,Non,Non,,,3,,,Non,Non,Non,,,,,,,,,,,,Non,,Oui,,,,,,,,Oui,,,,,,,,,0,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt17494,RBT17494,Appartement à vendre,230000,Halmenstraat 11 0102,8660 La Panne,,,1,50 m²,,,,,,,,,,1,1,,,,,,,,,246 kWh/m²/an,20250422-0003583779-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1959,A l’acte,Equipée,Gaz,Double vitrage,Non,Non,Oui,Non,,,9,,,Non,Non,Non,,,,,,,,,,,,Non,,,,,,,,,,Oui,,,,,,,,,1,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8660/la-panne/rbt16384,RBT16384,Duplex à vendre,429000,Zeelaan 72 0401,8660 La Panne,,Non,2,107 m²,Non,Non,Non,Non,Non,Non,Non,,,2,1,,,,Oui,,,,Non,125 kWh/m²/an,20250423-0003584142-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2013,A l’acte,Equipée,Gaz,Double vitrage,Non,Non,Oui,Non,,,7,,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 m²,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt00392,RBT00392,Appartement à vendre,162000,Emile Verhaerenlaan 5 0101,8660 La Panne,,Non,1,49 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,Oui,,,,Non,179 kWh/m²/an,20230902-0002978952-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1978,A l’acte,,Gaz,Double vitrage,Non,Non,Oui,Non,,,9,,,Non,Non,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,1,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt00160,RBT00160,Appartement à vendre,85000,Suzanneweg 5 0201,8660 La Panne,,Non,1,43 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,Non,147 kWh/m²/an,20250402-0003568991-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1930,A l’acte,,Gaz,Double vitrage,Non,Non,Non,Non,Sud-est,,4,,,Non,Non,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8660/la-panne/rbs99518,RBS99518,Maison à vendre,259000,Veurnestraat 223,8660 La Panne,Normal,,3,135 m²,,,,,,,,,,1,2,3,,Oui,Oui,239 m²,,,,626 kWh/m²/an,,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,Semi-équipée,Electrique,,,,Non,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbk44683,RBK44683,Appartement à vendre,150000,Koninginnelaan 16 0201,8660 La Panne,,Non,2,66 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,2,,,,,,Non,581 kWh/m²/an,20240521-0003253119-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1935,A l’acte,Non équipée,Gaz,,Non,Non,Non,Non,,,3,,,Oui,Oui,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,2,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbj53116,RBJ53116,Appartement à vendre,349000,Pierre Bortierplein 11 0106,8660 La Panne,,Non,2,84 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,Oui,,,,Non,409 kWh/m²/an,20190208-0002130776-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1977,A l’acte,,Electrique,Double vitrage,Non,Non,Non,Non,,,,,,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbi50562,RBI50562,Appartement à vendre,359250,J. Demolderlaan 1,8660 La Panne,,,4,,,,,,,,,,,4,4,,,,Oui,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,Non,Non,Non,,,5,,,Non,Non,Non,,,,,,,,,,,42,Non,,,,,,,,,,Oui,,,,,,,,,0,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8660/la-panne/rbs83168,RBS83168,Penthouse à vendre,575000,Hendrik Consciencelaan 2 06.01,8660 La Panne,Normal,Non,2,123 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,2,1,3,,Oui,Oui,,,Oui,Non,574 kWh/m²/an,20250313-0003552064-RES-1,13/03/2035,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2001,,Equipée,,Double vitrage,,,Oui,,,,9,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,Sud,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8660/la-panne/rbs37367,RBS37367,Studio à vendre,140000,Nieuwpoortlaan 146 0113,8660 La Panne,,Non,,56 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,Oui,,,,Non,125 kWh/m²/an,20250111-0003502766-RES-1,,,Zone naturelle,Pas de risque d’inondation,Information non communiquée,1969,A l’acte,Equipée,Gaz,,Non,Non,Non,Non,,,8,,,Non,Oui,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,1,,,,45,,,,/,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt64466,RBT64466,Appartement à vendre,265000,Zeelaan 116 05.02,8660 La Panne,Normal,,3,99 m²,Non,Non,Non,,,,,,,1,,,,,Oui,,,,,,20240312-0003173130-RES-1,12/03/2034,pas d'application,,Pas de risque d’inondation,Information non communiquée,,A convenir,,Gaz,Double vitrage,,,Oui,Non,,,,,,,,Non,,,,,,,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt64250,RBT64250,Appartement à vendre,350000,Zeelaan 98 0102,8660 La Panne,,Non,2,109 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,2,1,,,,Oui,,,,Non,90 kWh/m²/an,20240905-0003362038-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1999,A l’acte,,Gaz,Double vitrage,Non,Non,Oui,Non,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt63061,RBT63061,Appartement à vendre,190000,Dr. A. Depagelaan 12 G001,8660 La Panne,,Non,2,71 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,,,,,Non,395 kWh/m²/an,20230402-0002855580-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1949,A l’acte,Equipée,Gaz,Simple vitrage,Non,Non,Non,Non,,,5,,,Non,Non,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt03143,RBT03143,Appartement à vendre,225000,Prins Albertlaan 31 0101,8660 La Panne,Excellent,Non,2,,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,,,Oui,Oui,Non,330 kWh/m²/an,20220926-0002682754-RES-1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8660/la-panne/rbt45145,RBT45145,Maison à vendre,379000,Adinkerkelaan 8,8660 La Panne,Remis à neuf,,5,152 m²,Oui,Non,Non,,,,,Oui,1,1,,,,Oui,Oui,219 m²,,,,376 kWh/m²/an,20250224-0003538048-RES-1,24/02/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1950,,,Gaz,,,,Non,Non,Est,,2,,,,,Non,,,,,,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8660/la-panne/rbt43536,RBT43536,Maison à vendre,235000,Moeresteenweg 30,8660 La Panne,,Non,5,,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,2,2,,Oui,,361 m²,,,Non,522 kWh/m²/an,20231011-0003010729-RES-1,,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,1930,A l’acte,Equipée,Gaz,Simple vitrage,Non,Oui,Non,Non,Sud-est,9 m,,40 m,9 m,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt43096,RBT43096,Appartement à vendre,550000,Zeelaan 118,8660 La Panne,Nouveau,Non,3,140 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,2,,,Oui,,,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,Equipée,Electrique,Double vitrage,,,Oui,,,,8,,,,,,,,,Oui,,Oui,,Oui,,,,Oui,,,,,,,,,,Oui,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8660/la-panne/rbt41295,RBT41295,Maison à vendre,349000,Ollevierlaan 15,8660 La Panne,Remis à neuf,,3,165 m²,Oui,Non,Non,,,,,,,1,,,,Oui,Oui,140 m²,,,,195 kWh/m²/an,20250403-0003568966-RES-1,03/04/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,Gaz,,,,Non,Non,Sud,5 m,4,,,,Non,Non,,,,,,,,,,,,Non,53 m²,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/8660/la-panne/rbt39560,RBT39560,Maison de maître à vendre,429000,Poststraat 31,8660 La Panne,Remis à neuf,,4,,Oui,,,,,,,Oui,1,2,,2,,Oui,Oui,252 m²,Oui,Oui,,240 kWh/m²/an,20250503-0003588912-RES-1,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt39369,RBT39369,Appartement à vendre,290000,Bonzellaan 1 0203,8660 La Panne,Remis à neuf,,0,85 m²,Oui,Non,Non,,,,,Oui,,1,,,,,Oui,,,,,122 kWh/m²/an,20240917-0003374696-RES-1,17/09/2034,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,Gaz,Double vitrage,,,Oui,Non,Nord,,1,,,,,Non,,,,,,,,Oui,,,,Non,,Oui,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8660/la-panne/rbt39368,RBT39368,Maison à vendre,260000,Dorpsstraat 23,8660 La Panne,À rénover,,5,141 m²,Non,Non,Non,,,,,Oui,4,1,,,,,,355 m²,,,,598 kWh/m²/an,20231216-0003072917-RES-1,16/12/2033,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,Mazout,Double vitrage,,,Non,Non,Sud,10 m,,,,,Oui,Non,,,,,,,,,,,,Non,115 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8660/la-panne/rbt39367,RBT39367,Maison à vendre,349000,Kerkstraat 22,8660 La Panne,Remis à neuf,,4,219 m²,Non,Non,Non,,,,,Oui,1,1,,,,Oui,Oui,260 m²,,,,287 kWh/m²/an,20230324-0002846713-RES-2,24/03/2033,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,Gaz,Double vitrage,,,Non,Non,Est,,,,,,,Non,,,,,,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt39365,RBT39365,Appartement à vendre,309000,Hendrik Consciencelaan 6 G002,8660 La Panne,Normal,,2,85 m²,Oui,,Non,,,,,,,1,,,,,Oui,,,,,533 kWh/m²/an,20220124-0002531041-RES-1,24/01/2032,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1992,,,Electrique,Double vitrage,,,Oui,Non,Ouest,,,,,,,Non,,,,,,,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt39364,RBT39364,Appartement à vendre,309000,Hendrik Consciencelaan 6 G002,8660 La Panne,Normal,,2,85 m²,Oui,Non,Non,,,,,,,1,,,,,Oui,,,,,533 kWh/m²/an,20220124-0002531041-RES-1,24/01/2032,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1992,,,Electrique,Double vitrage,,,Oui,Non,Ouest,,,,,,,Non,,,,,,,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8660/la-panne/rbt39355,RBT39355,Villa à vendre,649000,Visserslaan 32,8660 La Panne,À rénover,,5,255 m²,Oui,Non,Non,,,,,Oui,2,4,,,,Oui,Oui,575 m²,,,,464 kWh/m²/an,20230214-0002810929-RES-1,14/02/2033,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1938,,,Gaz,,,,Non,Non,Sud-ouest,11 m,3,,,,Non,Non,,,,,,,,,,,,Non,136 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt39343,RBT39343,Appartement à vendre,279000,Zeelaan 122 0501,8660 La Panne,Remis à neuf,,3,98 m²,Oui,Non,Non,,,,,,,1,,,,,Oui,,,,,159 kWh/m²/an,20250429-0003589563-RES-1,29/04/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1964,,,Gaz,Double vitrage,,,Oui,Non,Ouest,,,,,,,Non,,,,,,,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt39314,RBT39314,Appartement à vendre,185000,Dynastielaan 24 0402,8660 La Panne,Remis à neuf,,0,34 m²,Oui,Non,Non,,,,,,,1,,,,,Oui,,,,,291 kWh/m²/an,20240322-0003184745-RES-1,22/03/2034,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1980,,,Gaz,Double vitrage,,,Oui,Non,Nord-ouest,,,,,,,Non,,,,,,,,Oui,,,,Non,,Oui,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt39301,RBT39301,Appartement à vendre,195000,Adinkerkelaan 24 0102,8660 La Panne,Normal,,1,45 m²,Oui,Non,Non,,,,,,,1,,,,,Oui,,,,,204 kWh/m²/an,20250404-0003570640-RES-1,04/04/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,Electrique,,,,Non,Non,Est,2 m,,,,,Non,Non,,,,,,,,Oui,,,,Non,203 m²,Non,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt39279,RBT39279,Appartement à vendre,285000,Zeelaan 127 0102,8660 La Panne,Excellent,,0,36 m²,Non,Non,Non,,,,,,,1,,,,,Oui,,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,Gaz,,,,Oui,Non,Ouest,,3,,,,,Non,,,,,Oui,,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
