ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Panneaux_solaires,Orientation_de_la_façade_du_bien,Nombre_de_places_de_parking_extérieur,Piscine_extérieure,Étage_de_lappartement,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Surface_constructible,Date_de_validité_PEB,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_de_la_cuisine,Type_de_vitrage,Orientation_de_la_terrasse,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Largeur_de_la_façade,Largeur_du_terrain_à_rue,Citerne_à_eau_de_pluie,Nombre_de_place_de_parking_intérieur,Espace_ouvert_sensible_à_leau__WORG,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Surface_du_jardin,Profondeur_du_terrain,Surface_du_bureau,Emission_de_CO2,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Conso_annuelle_totale_dénergie_primaire,Panneaux_solaires_thermiques,Surface_du_garage,Orientation_du_jardin,Pompe_à_chaleur,Surface_de_lades_salles_de_bain,Parlophone,Nombre_de_douches,Station_de_charge_électrique,Maison_basse_énergie,Attestation__Citernes_à_mazout,Chauffage_au_sol,Niveau_E,Niveau_K,Raccordé_aux_égouts,Appartement_de_service,Compteur_Bihoraire,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_du_grenier,Surface_des_caves,Surface_de_la_véranda,Attestation__Installation_électrique__Validité,Adoucisseur_deau,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Surface_chambre_à_coucher_5
https://immovlan.be/fr/detail/maison/a-vendre/2390/malle/rbj54467,RBJ54467,Maison à vendre,565000,Mostheuvellaan 11,2390 Malle,,,,,4,185 m²,,40 m²,,,Oui,,,Oui,,Oui,1,Equipée,2,,Gaz,,4,Oui,,1301 m²,Oui,Oui,210 kWh/m²/an,,"oui, attestation non conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,16 m²,9 m²,13 m²,15 m²,,17 m²,Double vitrage,,,,,,,,,,,,,1138 m²,,,,,,,,,,,45 m²,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2390/malle/rbi93293,RBI93293,Maison à vendre,525000,Vogelsanck 22,2390 Malle,Nouveau,Non,,,3,158 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,,,4,Oui,Oui,499 m²,,Oui,99 kWh/m²/an,,"non, pas d'attestation",,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,Oui,,,Non,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,Est,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2390/malle/rbi93292,RBI93292,Maison à vendre,520000,Vogelsanck 22,2390 Malle,Nouveau,Non,,,3,169 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,,,4,Oui,Oui,457 m²,,Oui,99 kWh/m²/an,,"non, pas d'attestation",,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,Oui,,,Non,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,Est,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2390/malle/rbi93291,RBI93291,Maison à vendre,554000,Vogelsanck 22,2390 Malle,Nouveau,Non,,,3,168 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,,,4,Oui,Oui,630 m²,,Oui,99 kWh/m²/an,,"non, pas d'attestation",,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,Oui,,,Non,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,Est,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2390/malle/rbi93289,RBI93289,Maison à vendre,559000,Vogelsanck 22,2390 Malle,Nouveau,Non,,,3,169 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,,,4,Oui,Oui,605 m²,,Oui,99 kWh/m²/an,,"non, pas d'attestation",,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,Oui,,,Non,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,Est,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2390/malle/rbi93288,RBI93288,Maison à vendre,559000,Vogelsanck 22,2390 Malle,Nouveau,Non,,,3,172 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,,,4,Oui,Oui,605 m²,,Oui,99 kWh/m²/an,,"non, pas d'attestation",,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,Oui,,,Non,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,Est,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2390/malle/rbi93285,RBI93285,Maison à vendre,584000,Vogelsanck 22,2390 Malle,Nouveau,Non,,,4,179 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,,,4,Oui,Oui,806 m²,,Oui,99 kWh/m²/an,,"non, pas d'attestation",,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,Oui,,,Non,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,Est,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2460/lichtaart/rbt72081,RBT72081,Villa à vendre,995000,Eerselingenstraat 1A,2460 Lichtaart,Nouveau,Non,2023,A l’acte,3,450 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,2,,2,,,Non,4,Oui,Oui,2341 m²,,Oui,,13017-G-OMV_2022085557/EP18939/A001/D01/SD001,"oui, attestation conforme",Non,,Parc résidentiel,Pas de risque d’inondation,Information non communiquée,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,79 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/lichtaart/rbt65201,RBT65201,Maison à vendre,499000,Boskant 39,2460 Lichtaart,À rénover,Non,1978,A l’acte,4,290 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,2,,1,2,Mazout,Non,4,Oui,Oui,2251 m²,Oui,Oui,404 kWh/m²/an,20190507-0002157544-RES-1,"non, pas d'attestation",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Ouest,,,,,,,07/05/2029,,,,,,,,,,,,,19 m,,,,,,,,60 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2460/lichtaart/rbt63292,RBT63292,Appartement à vendre,985000,LEISTRAAT 120,2460 Lichtaart,Normal,Non,1960,A convenir,3,738 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,2,2,Gaz,Non,3,Oui,Oui,,Oui,Oui,196 kWh/m²/an,20250114-0003504907-RES-1,pas d'application,Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nord-ouest,,,,,,,14/01/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/lichtaart/rbt62755,RBT62755,Maison à vendre,590000,Olensteenweg 20,2460 Lichtaart,Normal,,1973,,3,259 m²,,,Non,Non,Oui,,,,,Oui,1,,1,,Gaz,Non,,Oui,Oui,1118 m²,,,241 kWh/m²/an,20240707-0003303613-RES-1,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,Est,,,,,Oui,186 m²,07/07/2034,,,,,,,Double vitrage,,,,,,17 m,,,,,,,,,,,Oui,,Non,,Non,,,42 m²,,,10 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/2460/lichtaart/rbt40115,RBT40115,Duplex à vendre,349000,Leistraat 63 5,2460 Lichtaart,Nouveau,Non,2022,Immédiatement,2,139 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,Super équipée,1,2,Non specifié,Oui,2,Non,Oui,,Oui,Oui,28 kWh/m²/an,13017-G-OMV_2019081740/EP14808/A001/D01/SD007,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,Sud,,,2,Oui,Non,,29/06/2033,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/lichtaart/rbt26880,RBT26880,Maison à vendre,500000,Tielensteenweg 36,2460 Lichtaart,Nouveau,Non,2023,,3,153 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,Equipée,1,2,,,,Oui,Oui,365 m²,,Oui,0 kWh/m²/an,,"oui, attestation conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,,,Non,,,,,,14 m²,11 m²,11 m²,,,20 m²,Double vitrage,,,,,,10 m,,,,,,,,,,,,,,,,,,20 m²,Nord-est,Oui,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/lichtaart/rbg97556,RBG97556,Maison à vendre,460000,Lievevrouwestraat 34,2460 Lichtaart,Nouveau,Non,2022,A l’acte,4,202 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,,Super équipée,1,2,Non specifié,Non,4,Oui,Oui,459 m²,,,,,"oui, attestation conforme",Non,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,Est,1,,,,,,,,,,,,,,,,,,,,,,,,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/2460/kasterlee/rwc39921,RWC39921,Immeuble mixte à vendre,599000,Hoogblok 24,2460 Kasterlee,Excellent,,1976,,4,211 m²,,,,,,,,,,,,,1,,,,4,Oui,Oui,,,,258 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,Non,,,,,,,,,Non,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/kasterlee/rbt70131,RBT70131,Maison à vendre,549000,Kloosterstraat 54b,2460 Kasterlee,Normal,Non,1985,A convenir,4,388 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,2,,1,,Mazout,Non,4,Oui,Oui,729 m²,,Oui,226 kWh/m²/an,20250529-0003613026-RES-1,pas d'application,Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,,,,,,,29/05/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/kasterlee/rbt63765,RBT63765,Maison à vendre,348000,Retiesebaan 258,2460 Kasterlee,,Non,1973,A l’acte,4,194 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,1,1,Electrique,Non,2,Oui,Oui,1807 m²,,,0 kWh/m²/an,20211122-0002497049-RES-1,,Non,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,2,Non,,,,,,,,,,,,Double vitrage,,,,,,17 m,42 m,,,,1,50 m²,,71 m,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/kasterlee/rbt30109,RBT30109,Maison à vendre,297000,Geelsebaan 27,2460 Kasterlee,,,1966,Immédiatement,1,220 m²,,,,,,,,,,Oui,1,,1,3,Gaz,Non,2,,Oui,437 m²,,,0 kWh/m²/an,20230626-0002927705-KNR-1,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Est,,,,Oui,Non,,,,,,,,,Double vitrage,,,,,,7 m,7 m,,,,,,,37 m,,,Non,Non,Non,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2460/kasterlee/rbt01099,RBT01099,Appartement à vendre,295000,Duineneind 22 11,2460 Kasterlee,Normal,Non,2003,Immédiatement,2,136 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,1,1,Gaz,Oui,2,,Oui,,Oui,Oui,164 kWh/m²/an,20250205-0003521289-RES-1,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nord,,,2,,,,05/02/2035,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/kasterlee/vbc49505,VBC49505,Maison à vendre,476806,,2460 Kasterlee,Nouveau,,,,3,189 m²,,,,,,,,,,Oui,1,,1,2,,,4,,,849 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,12 m,12 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/kasterlee/vbc47751,VBC47751,Maison à vendre,530979,,2460 Kasterlee,Nouveau,,,,3,176 m²,,,,,,,,,,Oui,1,,2,2,,,4,,,749 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,7 m,7 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/kasterlee/vbc44462,VBC44462,Maison à vendre,451390,,2460 Kasterlee,Nouveau,,,,3,132 m²,,,,,,,,,,,,,1,2,,,3,,,911 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,7 m,7 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/kasterlee/vbc35037,VBC35037,Maison à vendre,785718,,2460 Kasterlee,Nouveau,,,,4,260 m²,,,,,,,,,,Oui,2,,2,2,,,4,,,1509 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,35 m,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2460/kasterlee/rwc38921,RWC38921,Maison à vendre,398000,Hoeven 2A,2460 Kasterlee,Excellent,,2000,,2,120 m²,,,,,,,,,,Oui,,,2,,Gaz,,4,Oui,Oui,,,,,,pas d'application,,,,Information non communiquée,Information non communiquée,Oui,,,Oui,,,,,,,,,,,,Double vitrage,,,,,,,,,3,,,30 m²,7500 m²,,,,Oui,,,,,,,,,Non,,,,Non,Oui,pas d'application,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2460/tielen/rbe30141,RBE30141,Rez-de-chaussée à vendre,299000,Tielendorp 42,2460 Tielen,Normal,Non,,A l’acte,3,144 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,Super équipée,1,1,Non specifié,Non,3,Oui,Oui,,,,,,"oui, attestation conforme",Non,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,2,,,,,,,,,,,,,,,,,,,,,,,,,8 m²,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73254,RBT73254,Maison à vendre,379000,Deliestraat 20,2490 Balen,Normal,Non,2022,A l’acte,3,174 m²,Non,,Non,,Non,Non,Non,Non,Non,Oui,1,,1,2,,Non,3,Oui,Oui,385 m²,Oui,Oui,,13003-G-OMV_2021006471/EP02120/A001/D01/SD001,pas d'application,Non,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nord-est,1,,,,,80 m²,01/07/2032,,,,,,,,,,,,,11 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73251,RBT73251,Maison à vendre,449000,Savel 45,2490 Balen,À rénover,Non,1931,A l’acte,4,204 m²,Non,,Non,,Non,Non,Non,Non,Non,Oui,1,,1,,Mazout,Non,4,Oui,Oui,3720 m²,,Oui,569 kWh/m²/an,,"oui, attestation non conforme",Non,,,Pas de risque d’inondation,Information non communiquée,,Sud,,,,,,222 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73002,RBT73002,Maison à vendre,499000,Sportlaan 87,2490 Balen,Nouveau,Non,2021,A l’acte,3,238 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,1,,Gaz,Non,4,Oui,,513 m²,Oui,Oui,32 kWh/m²/an,13003-G-OMV_2019134840/EP17197/A001/D01/SD001,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt72656,RBT72656,Maison à vendre,949000,Wolfsdonken 10,2490 Balen,Normal,,2021,,3,291 m²,Non,,Oui,Non,Non,,,,,Oui,,,2,,Electrique,Non,,,,3424 m²,,,26 kWh/m²/an,13003-G-2016_2067/EP14992/A001/D01/SD001,"non, pas d'attestation",Non,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,Non,,01/09/2031,,,,,,,Triple vitrage,,,,,,,,,,,,,,,,,Oui,,Non,,Non,,,,,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2490/balen/rbt72312,RBT72312,Appartement à vendre,169000,Alfons Dierckxstraat 9 2,2490 Balen,Normal,Non,,A l’acte,1,85 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,1,,Electrique,Non,2,,Oui,,,Oui,593 kWh/m²/an,,"oui, attestation non conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt72153,RBT72153,Maison à vendre,310000,Bevrijdingsstraat 2,2490 Balen,,Non,,A l’acte,3,164 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,Gaz,Non,3,Oui,Oui,325 m²,,,,,,,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,Sud,,Non,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt71982,RBT71982,Maison à vendre,469000,Groenstraat 13,2490 Balen,Normal,Non,1983,A l’acte,3,200 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,1,,Mazout,Non,4,Oui,Oui,743 m²,,Oui,231 kWh/m²/an,20250613-0003624598-RES-1,pas d'application,Non,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,Oui,Sud,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2490/balen/rbt71605,RBT71605,Penthouse à vendre,290000,Molenstraat 4-6,2490 Balen,Nouveau,Non,2022,A l’acte,2,107 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,1,,Oui,3,,Oui,,,,,,"oui, attestation conforme",Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,,,2,,,,,,,,,,,,,,,,,,,,,,2,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2490/balen/rbt71604,RBT71604,Appartement à vendre,372000,Molenstraat 4-6,2490 Balen,Nouveau,Non,2022,A l’acte,3,126 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,2,,Oui,3,,Oui,,,,,,"oui, attestation conforme",Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,,,1,,,,,,,,,,,,,,,,,,,,,,2,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2490/balen/rbt71603,RBT71603,Rez-de-chaussée à vendre,372000,Molenstraat 4-6,2490 Balen,Nouveau,Non,2022,A l’acte,3,126 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,2,,Oui,3,,Oui,,,,,,"oui, attestation conforme",Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,2,32 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt71515,RBT71515,Maison à vendre,399900,Acaciadreef 12 lot A4,2490 Balen,Nouveau,Non,,,3,175 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,1,2,Electrique,Non,3,,Oui,446 m²,,,33 kWh/m²/an,,"oui, attestation conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2490/balen/rbt69609,RBT69609,Appartement à vendre,249000,Vaartstraat 11 2,2490 Balen,,Non,1953,A l’acte,2,152 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,1,,Gaz,Non,,,Oui,,Oui,Oui,186 kWh/m²/an,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,Sud,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt69045,RBT69045,Maison à vendre,349000,Berkenbos 10,2490 Balen,Normal,Non,1976,A l’acte,3,188 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,Mazout,Non,4,Oui,,2283 m²,Oui,Oui,398 kWh/m²/an,,pas d'application,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt69077,RBT69077,Maison à vendre,369000,Gerheide 64-66,2490 Balen,,,1960,,4,318 m²,,,,Oui,,,,,,Oui,,,2,,,,3,Oui,Oui,3019 m²,,,496 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt69049,RBT69049,Maison à vendre,129000,Vaartstraat 19,2490 Balen,À rénover,Non,1930,A l’acte,2,165 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,,,Mazout,Non,2,,,,Oui,Oui,546 kWh/m²/an,0003621678-RES-1,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt69044,RBT69044,Maison à vendre,549000,Postelweg 28,2490 Balen,Normal,Non,2021,,4,237 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,2,,Electrique,Non,4,Oui,,964 m²,,,37 kWh/m²/an,,pas d'application,,,,Information non communiquée,Information non communiquée,,Ouest,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
